date_daily,year,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,path,path_intra_wide,dffr1_intra_wide,dffr1_intra_wide,DNY2_long,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,path_m,stratRF3,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,DIF2,DIF3,DIF5,DIF10
18oct2000,2000,0,.0119165,-.0017654,0,.0099945,.0100021,-.0009701,.0102515,.0119165,.0119165,.0012002,0,-.01,-.0036001,,,-.0143003,-.006,-.0028996,,,-.0257001,.0236001,,,-.0264001,-.0195,,,-.0271001,-.0057001,,0,,,.0121,.0135,,,.0014,.0293002
24oct2000,2000,0,0,-.0067457,-.0099945,0,-.0050049,.02412,.0023223,0,0,.0297999,.01,.01,.0311999,,,.0391002,.0426998,.0262003,,,.0500998,.0398002,,,.0102,.0122001,,,.0343001,.0072999,,0,,,.0288999,.0304999,,,.0157998,.0325003
25oct2000,2000,0,0,.0232491,.0200043,.0100021,.0149994,.0229554,.0174088,0,0,.0373001,.04,.02,.0606999,,,.0446997,.0463004,.0370998,,,.0591002,.0363998,,,.0102,.0116,,,.0267999,.0053999,,0,,,.0345,.0347,,,.0323002,.0309999
31oct2000,2000,0,.0049973,-.0046849,.0049973,.0049973,.0049973,-.0096916,.0082507,.0049973,.0049973,-.0288997,-.01,-.02,-.0127001,,,.0181999,.0408001,-.0531998,,,.0734,.0511999,,,.0110998,.0116999,,,.0156,.0101001,,0,,,.0071,.0290999,,,.0578001,.0410998
01nov2000,2000,0,0,0,.0050049,.0099945,0,-.0161844,.0085011,0,0,-.0434003,-.01,-.01,-.0425,,,-.0346999,-.0174003,-.0541,,,-.0162001,.0103002,,,-.0075998,-.0035999,,,.0078001,-.0057001,,0,,,-.0271,-.0137999,,,-.0240002,.0160003
07nov2000,2000,0,0,-.0172128,-.0099945,-.0149994,-.0149994,.0088463,-.003155,0,0,.0052004,0,-.02,.0011001,,,.006,-.0019002,.0048003,,,-.0025001,-.0116,,,.0007,.0001001,,,.0010002,-.0002999,,0,,,.0053,-.0020001,,,-.0035002,-.0113001
08nov2000,2000,0,0,0,-.0049973,0,0,.0071417,.0051107,0,0,-.0089002,-.01,0,-.0001001,,,-.0063,-.0167999,-.0171003,,,-.0125999,-.0352001,,,.0024998,.0037,,,-.0013001,.0079999,,0,,,-.0088,-.0204999,,,-.0112998,-.0432
14nov2000,2000,0,0,.0053419,0,.0099945,.0049973,.0206983,.0091793,0,0,.0214,-.02,-.01,.0057998,,,-.0045004,-.0346999,.0306001,,,-.0526004,-.066,,,-.0016,-.007,,,-.0112,-.0125999,,0,,,-.0029,-.0276999,,,-.0414004,-.0534
15nov2000,2000,1,.0100098,-.0158488,.0100021,.0049973,.0049973,.0040101,.0078881,.0100098,.0100098,-.0217004,.01,0,-.0147996,,,-.0267997,-.0412998,-.0247998,,,-.0418997,-.0620003,,,-.0132999,-.0113001,,,.0036001,-.0173001,.0040101,0,,,-.0135,-.03,,,-.0454998,-.0447001
21nov2000,2000,0,0,-.0070523,.0050049,-.0050049,-.0050049,.0081939,.0042835,0,0,.0186996,0,-.01,-.0184002,,,-.0136003,-.0282998,.0071001,,,-.0861001,.0031004,,,.0058,-.0009,,,-.0105999,-.0023,,0,,,-.0194,-.0274,,,-.0755002,.0054004
22nov2000,2000,0,0,0,.0250015,.0250015,.0350037,-.0081197,.0190435,0,0,-.0264001,0,0,-.0141001,,,-.0437999,-.0629001,-.0311003,,,-.0669999,-.0899,,,-.0137999,-.0079,,,-.0006001,-.0079,,0,,,-.0300001,-.0549999,,,-.0663998,-.082
28nov2000,2000,0,0,-.0103434,-.0099945,-.0149994,-.0149994,-.0203462,-.0019193,0,0,-.0604,-.05,-.05,-.0597,,,-.0611,-.0502996,-.0595999,,,-.0562,-.0225,,,.0018001,.0027001,,,.0049999,-.0029001,,0,,,-.0628999,-.053,,,-.0611999,-.0195999
29nov2000,2000,0,-.0100021,.0010801,.0049973,.0050049,0,-.0286026,.0064987,-.0100021,-.0100021,-.0563002,-.04,-.06,-.0524998,,,-.0517998,-.0265002,-.0576,,,-.0309997,.0204,,,-.0105,-.0116,,,-.0109,-.0107999,,0,,,-.0413001,-.0149001,,,-.0200996,.0311999
05dec2000,2000,0,0,0,-.0149994,.0050049,-.0100021,-.0703998,.0027283,0,0,-.1013002,-.07,-.06,-.0888,,,-.0893002,-.0830998,-.1170001,,,-.0709,-.0805998,,,.0070999,-.0063999,,,-.0601001,.0115001,,0,,,-.0964,-.0767,,,-.0107999,-.0920999
06dec2000,2000,0,.0062061,-.0050049,-.0149994,-.0149994,-.0250015,-.0509855,-.0022947,.0062061,.0062061,-.0854001,.01,-.03,-.0604,,,-.0999999,-.0931001,-.0984001,,,-.1006999,-.0716,,,-.0221999,-.0048001,,,.0519001,-.0195,,0,,,-.0778,-.0883,,,-.1526,-.0520999
12dec2000,2000,0,0,.0049973,.0049973,.0100021,.0099945,.0071417,.0106925,0,0,-.0011997,-.02,0,-.0023003,,,-.0064998,-.0104003,.0013003,,,-.0146999,-.0116,,,.0060999,.006,,,.0067,.0063,,0,,,-.0126001,-.0164,,,-.0214,-.0179
13dec2000,2000,0,0,-.0299988,0,-.0050049,.0049973,-.0573906,.0005204,0,0,-.0750999,0,-.03,-.0636001,,,-.0826998,-.0696998,-.0787001,,,-.0770998,-.0407,,,.0079,-.0058999,,,-.0646,.0160999,,0,,,-.0906,-.0638,,,-.0124998,-.0567999
19dec2000,2000,1,.0774968,.0149994,.0250015,.0199966,.0049973,.027007,.0281693,.0774968,.0774968,.0174999,-.02,-.01,.0083003,,,.0160999,.0172997,.0247002,,,.0100002,.0285001,,,-.0130999,-.0109999,,,-.0101001,-.0086,.027007,0,,,.0292,.0283,,,.0201004,.0371001
20dec2000,2000,0,.0141047,-.0047016,-.0200043,-.0200043,-.0049973,-.0687305,-.0002208,.0141047,.0141047,-.1185002,-.11,-.11,-.1079001,,,-.0988002,-.0665998,-.1301003,,,-.0547004,-.0246,,,-.0496001,-.0354002,,,-.0223,-.0209,,0,,,-.0491999,-.0312001,,,-.0324004,-.0037
26dec2000,2000,0,.0050049,.0050049,.0149994,.0100021,.0099945,.0284853,.013266,.0050049,.0050049,-.0137,.58,.24,.0417004,,,.0158,.0320997,-.0649996,,,.0840001,-.0014,,,-.0016999,-.0039999,,,-.0064001,-.0064001,,0,,,.0174999,.0361,,,.0904002,.0050001
27dec2000,2000,0,-.0099945,-.0100087,-.0049973,-.0149994,-.0199966,.0381018,-.0030064,-.0099945,-.0099945,.0625997,-.1,-.08,.0390997,,,.0716,.0585003,.0755997,,,.0632,.0298004,,,.0230999,.0233998,,,.0243001,.0237,,0,,,.0485001,.0351,,,.0388999,.0061004
02jan2001,2001,0,-.0106919,-.0090824,-.0100021,-.0100021,-.0049973,-.1661091,-.0011616,-.0106919,-.0106919,-.2337999,-.02,-.12,-.2072997,,,-.217,-.1724,-.2589002,,,-.1672001,-.0941,,,-.1338,-.1064999,,,-.0820999,-.0788999,,0,,,-.0832,-.0659,,,-.0851002,-.0152001
09jan2001,2001,0,.0070416,-.0049973,.0049973,.0100021,.015007,.0994909,.0105495,.0070416,.0070416,.0991001,.05,.08,.1047997,,,.0625,.0229998,.1110001,,,.0101004,-.0345001,,,.0081999,-.0030999,,,-.0468001,-.0023,,0,,,.0543001,.0261,,,.0569005,-.0322001
10jan2001,2001,0,0,0,.0249939,.0200043,.034996,.0650713,.0182742,0,0,.1027002,.05,.05,.1041999,,,.0976,.0918999,.1085,,,.0949998,.0707002,,,.0982001,.0567999,,,.0511,.0028,,0,,,-.0006001,.0351,,,.0438998,.0679002
16jan2001,2001,0,0,-.0106838,-.0049973,-.0050049,0,-.0044525,.0024209,0,0,-.0088997,.05,.03,-.0040002,,,-.0212998,-.02,-.0016999,,,-.0253,-.0183001,,,.0024002,-.0051999,,,-.003,-.0155001,,0,,,-.0237,-.0148,,,-.0223,-.0028
17jan2001,2001,0,-.0442783,.0085151,-.0050049,0,.0050049,-.0332834,.0009595,-.0442783,-.0442783,-.0587001,-.02,-.01,-.0360999,,,-.0749002,-.0685,-.0655003,,,-.073,-.0611,,,-.0037,-.0074,,,-.0169001,-.0095,,0,,,-.0712,-.0611,,,-.0560999,-.0516
23jan2001,2001,0,.0387583,-.0017617,.0250015,.0149994,.0100021,.0637743,.0194978,.0387583,.0387583,.0566001,.01,.03,.0434999,,,.0625,.0516,.0615997,,,.0556002,.0295997,,,-.03,-.0031002,,,.0144,.0261002,,0,,,.0925,.0547,,,.0412002,.0034995
24jan2001,2001,0,-.0049973,-.0131507,.0149994,.0049973,.0049973,.029069,.0071561,-.0049973,-.0049973,.0236001,.04,.01,.0162001,,,.0334001,.0240002,.0162001,,,.0293999,.0047002,,,-.0036001,.0109,,,.0301001,.0239,,0,,,.0369999,.0131,,,-.0007002,-.0191998
30jan2001,2001,0,.0049973,.0049973,.0100021,.0100021,.0100021,-.0672128,.0123368,.0049973,.0049973,-.0685,-.09,-.09,-.0745997,,,-.0886998,-.0953002,-.0456996,,,-.1071,-.0992999,,,-.0132999,-.0003002,,,.0165,.0118001,,0,,,-.0754,-.095,,,-.1236,-.1111
31jan2001,2001,1,.0400009,.0118346,-.0049973,-.0400009,-.0400009,-.0415127,.001645,.0400009,.0400009,-.0867,-.03,-.12,-.0971999,,,-.0486999,-.0443001,-.1117001,,,-.027,-.0433998,,,-.0875001,-.0504,,,-.0137999,-.0132,-.0415127,0,,,.0388,.0061001,,,-.0132,-.0301998
06feb2001,2001,0,-.0063699,-.0010806,.0049973,.0050049,.0049973,.0452015,.0072755,-.0063699,-.0063699,.0374999,.01,.01,.0267997,,,.0434003,.0377998,.0429001,,,.0420003,.0226998,,,.0107,.0125,,,.0132,.0143001,,0,,,.0326999,.0253,,,.0288002,.0083997
07feb2001,2001,0,.006663,.0099945,.0050049,.0149994,.0250015,-.0206283,.0152531,.006663,.006663,-.0127001,0,-.01,-.0144997,,,-.0139003,-.0058999,-.0036001,,,-.0088,.0117998,,,-.0190001,-.0169001,,,-.0153,-.0145001,,0,,,.0051,.011,,,.0065,.0263
13feb2001,2001,0,0,.0299988,.0199966,.0200043,.0250015,.0543643,.0214501,0,0,.0548997,.01,.04,.0653,,,.0193,.0197997,.0846996,,,.0032001,.0292001,,,.0144999,.0006001,,,-.0126998,-.0134001,,0,,,.0048,.0192,,,.0158999,.0426002
14feb2001,2001,0,0,0,.0100021,.0250015,.0250015,.0540217,.0149654,0,0,.0841999,.02,.04,.0622997,,,.0795002,.0335002,.0918002,,,.0338998,-.0409002,,,.0301001,.0151999,,,-.0005,.0005002,,0,,,.0494,.0183001,,,.0343997,-.0414004
20feb2001,2001,0,0,-.0120026,-.0149994,-.0049973,-.0199966,-.0102931,-.0022583,0,0,-.0177999,.02,0,-.0145998,,,-.0106997,-.0121002,-.0345998,,,-.0095997,-.0134997,,,-.0014,.0007,,,.0067999,.0014999,,0,,,-.0093,-.0128,,,-.0163996,-.0149996
21feb2001,2001,0,.0049973,-.0075054,0,-.0050049,-.0149994,-.0201807,.0026944,.0049973,.0049973,-.0018001,-.02,-.02,-.0178003,,,.0218997,.0304999,-.0071998,,,.0390997,.0393,,,-.0302999,-.0013001,,,.0362,.0203001,,0,,,.0522,.0318,,,.0028996,.0189998
27feb2001,2001,0,.0100021,-.0007063,.0049973,0,.0049973,.0079943,.008915,.0100021,.0100021,-.0272999,.01,-.05,-.0014997,,,-.0770001,-.1118002,-.0205998,,,-.1331,-.1490998,,,-.0275998,-.0294001,,,-.0361001,-.0225,,0,,,-.0494001,-.0824001,,,-.0969999,-.1265998
28feb2001,2001,0,-.0049973,-.051161,-.0149994,-.0149994,-.0250015,.019351,-.0121988,-.0049973,-.0049973,-.0362,.03,.06,.0095,,,-.0513,-.0098996,-.0401001,,,-.0139999,.0565,,,-.0127001,-.0167,,,-.0248001,-.0132,,0,,,-.0386,.0068001,,,.0108001,.0697
06mar2001,2001,0,0,.0050049,-.0049973,0,-.0100021,-.0068389,.0047173,0,0,-.0163999,-.03,-.02,-.0238004,,,.0032997,.0175996,-.0208001,,,.0261002,.0334001,,,-.0002,.0000999,,,.0025001,-.0021,,0,,,.0035001,.0175,,,.0236001,.0355
07mar2001,2001,0,-.0129194,-.0049973,-.0100021,-.0149994,-.0299988,-.0176589,-.0047457,-.0129194,-.0129194,-.0508003,-.1,-.05,-.0548997,,,-.0658998,-.0723,-.0299001,,,-.0803003,-.0759001,,,-.0215001,-.0281,,,-.0287001,-.0336001,,0,,,-.0444001,-.0441999,,,-.0516002,-.0423
13mar2001,2001,0,-.0602709,0,-.0050049,0,.0149994,.0060434,-.0015653,-.0602709,-.0602709,.0015001,0,-.03,-.0113001,,,.0256996,.0211,-.0177002,,,.0311999,.0089998,,,.0237,.0212998,,,.0147002,.0218,,0,,,.002,-.0002,,,.0164998,-.0128002
14mar2001,2001,0,-.0091126,-.004868,-.0149994,-.0149994,-.0099945,-.1149369,-.0025186,-.0091126,-.0091126,-.1362,-.12,-.11,-.1367998,,,-.1138997,-.0865002,-.1507001,,,-.0806999,-.0416999,,,-.0248001,-.0118001,,,.0073998,-.0000999,,0,,,-.0891,-.0747,,,-.0880997,-.0416
20mar2001,2001,1,.0563757,-.2465992,-.0699997,-.0950012,-.0949936,-.0643468,-.0701219,.0563757,.0563757,-.0748,-.04,-.06,-.0749002,,,-.0560002,-.0317001,-.0812998,,,-.0242,.0020003,,,.0177,.0171001,,,.0195999,.0155001,-.0643468,0,,,-.0737001,-.0488,,,-.0437999,-.0134997
21mar2001,2001,0,-.0154915,.0121238,.0100021,.0200043,.0200043,-.0374724,.0135188,-.0154915,-.0154915,-.0299997,-.18,-.05,-.0239,,,-.0345998,-.0011001,-.0058999,,,-.0037003,.0510998,,,-.0495,-.0372,,,-.0265,-.0242999,,0,,,.0149001,.0361,,,.0227997,.0753996
27mar2001,2001,0,0,-.045591,0,-.0100021,-.0099945,.136725,-.0049903,0,0,.1406999,.06,.01,.1159997,,,.1452999,.1356997,.1638002,,,.1414003,.1043,,,.0867999,.0659001,,,.052,.0432,,0,,,.0585001,.0698,,,.0894003,.0611
28mar2001,2001,0,0,-.0193791,-.0149994,-.0049973,-.0050049,-.036713,-.0016462,0,0,-.0616999,-.01,-.1,-.0693998,,,-.0297999,-.0077,-.0722003,,,.0049,.0244999,,,-.003,-.0065,,,-.0091999,-.0100999,,0,,,-.0268,-.0012001,,,.0140998,.0345998
03apr2001,2001,0,-.0055525,-.0193464,-.015007,-.0149994,-.0199966,-.0459777,-.0059093,-.0055525,-.0055525,-.0817003,-.07,-.07,-.0954003,,,-.0515003,-.0300999,-.0827999,,,-.0172,-.0033002,,,-.0294001,-.0057001,,,.0151,.0186,,0,,,-.0221,-.0244,,,-.0323,-.0219002
04apr2001,2001,0,0,-.0344255,0,.0100021,.0049973,-.0438165,.002027,0,0,-.0369997,-.05,-.04,-.0374999,,,-.0112996,-.0106001,-.0638003,,,-.0004001,-.0053,,,-.006,.0113001,,,.0225999,.0302,,0,,,-.0053,-.0219001,,,-.023,-.0355
10apr2001,2001,0,.0150032,.0049973,-.0049973,-.0200043,-.0100021,.109522,.0037907,.0150032,.0150032,.1377001,.01,.05,.1152997,,,.1288996,.151,.1682,,,.1308999,.1999002,,,.0517001,.0469,,,.0411999,.0423999,,0,,,.0771999,.1041,,,.0897,.1575003
17apr2001,2001,0,.034614,-.0063632,-.0050049,-.0100021,-.0050049,-.0555605,.00673,.034614,.034614,-.0888996,-.03,-.05,-.0836,,,-.0630002,-.0694003,-.1114998,,,-.0475001,-.0896001,,,-.0309,-.0309,,,-.0444999,-.0113001,,0,,,-.0321001,-.0385001,,,-.0030003,-.0783
24apr2001,2001,0,-.0050049,-.0118193,-.0050049,-.0100021,-.0100021,.0077941,-.0005607,-.0050049,-.0050049,-.0043001,.05,0,.0029001,,,.0025001,.0229998,-.0051999,,,.0261998,.0532999,,,-.043,-.0283,,,-.0258,-.0086999,,0,,,.0455,.0513,,,.0519998,.0619998
25apr2001,2001,0,.0149994,.007109,.0199966,.0149994,.0149994,.0652617,.0174148,.0149994,.0149994,.0956001,.04,.09,.0969,,,.0759997,.0534,.1148,,,.0497003,.0135002,,,-.0084,-.0117002,,,-.0149999,-.0214,,0,,,.0843999,.0651,,,.0647001,.0349002
01may2001,2001,0,.0051638,-.0051638,-.0049973,0,.0149994,-.0463758,.00686,.0051638,.0051638,-.0592999,-.03,-.05,-.0517001,,,-.0518003,-.0422001,-.0716004,,,-.0374999,-.0320001,,,.0165,.003,,,.0202,-.0218999,,0,,,-.0683,-.0452001,,,-.0576999,-.0101001
02may2001,2001,0,0,.0124931,0,.0049973,.0050049,.0323015,.0096999,0,0,.0310998,-.03,.01,.0346999,,,.0104003,-.0263,.0351,,,-.0320001,-.0840001,,,-.0393,-.0108001,,,.0055001,.0137,,0,,,.0497,-.0154998,,,-.0375001,-.0977001
08may2001,2001,0,.0067354,.0002459,0,-.0050049,-.0149994,-.0147288,.0043372,.0067354,.0067354,-.0131001,-.04,-.03,-.0140998,,,.0008001,.027,-.0095,,,.0315003,.0679002,,,-.0021,.007,,,.0291998,.0058,,0,,,.0029,.02,,,.0023005,.0621002
09may2001,2001,0,0,.0050049,0,0,.0099945,-.0089361,.0082314,0,0,-.0362997,.02,-.04,-.0392001,,,-.0398002,-.0516996,-.0464001,,,-.0552001,-.0661998,,,-.0795999,-.0302,,,-.0242999,.0314,,0,,,.0398002,-.0214999,,,-.0309002,-.0975997
15may2001,2001,1,-.0968809,-.1150055,-.1399994,-.1350021,-.1549988,-.0805206,-.0952495,-.0968809,-.0968809,-.0215001,-.08,-.06,-.0628002,,,.0275998,.0453,-.0170002,,,.066,.0566001,,,-.0097001,.0153999,,,.0509,.0252001,-.0805206,0,,,.0373001,.0299001,,,.0151,.0314
16may2001,2001,0,.0103434,.0153205,.0100021,.0099945,.0049973,-.0026293,.0143094,.0103434,.0103434,-.0265002,-.06,-.03,-.0362999,,,-.0183997,-.0145998,-.0180001,,,-.0086999,-.0169001,,,-.0137,-.0026,,,.0107,-.0062001,,0,,,-.0047002,-.0120001,,,-.0193999,-.0107
22may2001,2001,0,-.0172128,.0070416,-.0049973,-.0050049,-.0049973,-.017265,.0025027,-.0172128,-.0172128,-.0179996,-.01,-.01,-.0221002,,,-.0006003,.0201998,-.0197997,,,.0261002,.0510998,,,.0339999,.02,,,.0193999,.0003002,,0,,,-.0346,.0001998,,,.0067003,.0507996
23may2001,2001,0,0,.0073882,.0050049,0,.0049973,-.0228088,.0089428,0,0,-.0475001,0,-.04,-.0577998,,,-.0166998,.0065002,-.0632,,,.0193,.0336003,,,.0827999,.0433002,,,.0280001,.0105999,,0,,,-.0994999,-.0367999,,,-.0087001,.0230005
29may2001,2001,0,.0049973,-.0036091,.0100021,.0100021,.0149994,.0097859,.0114351,.0049973,.0049973,.0214,.05,-.01,.0128,,,.0223002,.0177999,.0331001,,,.0193,.0077,,,-.0125999,-.0065,,,.0014999,-.0046,,0,,,.0349,.0243001,,,.0178001,.0123
30may2001,2001,0,0,-.0103277,.0049973,.0049973,.0049973,.0036338,.0065214,0,0,-.0028,-.03,-.03,-.0154002,,,-.0039001,-.0127001,.0042,,,-.0156999,-.0217996,,,-.0004001,.0021,,,.0049002,.0025001,,0,,,-.0035,-.0148001,,,-.0206001,-.0242996
05jun2001,2001,0,0,0,-.0100021,-.0049973,-.0099945,-.0377106,.0021221,0,0,-.0647998,-.05,-.04,-.0476999,,,-.0690999,-.0409002,-.0612001,,,-.0437999,.0079002,,,-.0081,.0074,,,.0208001,.0126998,,0,,,-.0610001,-.0483,,,-.0646,-.0047996
06jun2001,2001,0,0,.0193939,-.0049973,0,-.0049973,.0085826,.007953,0,0,-.0012999,-.01,0,.0008001,,,-.0022001,-.0103998,-.0125999,,,-.0114002,-.0215001,,,.0274999,.043,,,.0572,.0517001,,0,,,-.0296998,-.0534,,,-.0686002,-.0732002
12jun2001,2001,0,-.0083415,-.0050049,-.0100021,0,-.0149994,-.0170048,.000149,-.0083415,-.0083415,-.0388999,-.04,-.02,-.0255001,,,-.0466003,-.0453,-.0384002,,,-.0475001,-.0417004,,,-.0378001,-.0197999,,,-.0137,-.0009999,,0,,,-.0088,-.0254998,,,-.0338001,-.0407004
13jun2001,2001,0,-.0088321,-.0049973,0,-.0049973,-.0050049,-.0095926,.0024628,-.0088321,-.0088321,-.0089002,-.01,-.02,-.0051,,,-.0051999,.0099001,-.0014,,,.0138998,.0276999,,,-.0023999,-.0034001,,,.0046,-.0053999,,0,,,-.0028,.0132999,,,.0092998,.0330999
19jun2001,2001,0,0,-.0110653,-.0049973,0,-.0050049,.0071417,.0024729,0,0,-.0142999,-.01,0,-.0344,,,-.0127001,-.0222001,-.0214,,,-.0250998,-.0327001,,,.0058,.0050001,,,.0101001,-.0041001,,0,,,-.0185,-.0272,,,-.0351999,-.0286
20jun2001,2001,0,0,0,.0050049,0,.0100021,-.0133379,.0082612,0,0,-.0205998,-.02,-.02,-.029,,,-.0122004,-.0216999,-.0374002,,,-.0209002,-.0339999,,,.0045998,-.0046,,,-.0121,-.0060999,,0,,,-.0168,-.0171001,,,-.0088003,-.0279
26jun2001,2001,0,-.0100021,-.0100021,.0049973,-.0049973,-.0100021,.056147,.0016766,-.0100021,-.0100021,.0851002,0,.03,.0635002,,,.0840998,.0743999,.1206999,,,.0769,.0517001,,,.0257001,.0296001,,,.0519001,.0048001,,0,,,.0583999,.0448,,,.0249999,.0469
27jun2001,2001,1,.1000061,.0534843,.0649948,.0749969,.0699997,.1134013,.062581,.1000061,.1000061,.1022,.06,.06,.0929999,,,.0616002,.0002003,.1168003,,,-.0149999,-.0904002,,,.0211,.0149999,,,.0047998,.0014,.1134013,0,,,.0405,-.0148001,,,-.0197997,-.0918002
03jul2001,2001,0,0,-.0221476,-.0299988,-.0350037,-.0400009,.018992,-.0140596,0,0,.039,-.01,.02,.0444,,,.0369997,.0355,.0324998,,,.0358996,.0314002,,,.0268002,.006,,,-.0043998,-.0140998,,0,,,.0102,.0295,,,.0402994,.0455
10jul2001,2001,0,.0073769,-.0212086,0,0,.0050049,-.0391279,.0039251,.0073769,.0073769,-.0595002,-.02,-.04,-.0544999,,,-.0519996,-.0451002,-.0774002,,,-.0461001,-.027,,,-.0228,.0012002,,,.0266001,.0266001,,0,,,-.0292001,-.0462999,,,-.0727003,-.0536001
11jul2001,2001,0,-.0077576,-.0050049,-.0049973,-.0149994,-.0050049,-.0189055,.0001526,-.0077576,-.0077576,-.0146999,-.05,-.03,-.0092001,,,-.0145001,.0054998,-.0086999,,,.0053,.0376997,,,.0049,.0384998,,,.0936999,.0678999,,0,,,-.0194,-.033,,,-.0883999,-.0302002
17jul2001,2001,0,.0110653,0,-.0049973,0,0,.0094988,.0066923,.0110653,.0110653,.0199003,-.03,-.02,.0000999,,,.0106997,-.0062003,.0364003,,,-.013,-.026,,,.0135,-.0065999,,,-.1426001,.0221999,,0,,,-.0028,.0004001,,,.1296,-.0481999
18jul2001,2001,0,.0119165,-.0100021,-.0099945,-.0100021,-.0099945,-.1101913,.0012596,.0119165,.0119165,-.1337001,-.07,-.08,-.1173,,,-.1103997,-.0955,-.1754003,,,-.0881996,-.0706,,,-.0499001,-.0601001,,,-.0757999,-.0546,,0,,,-.0605,-.0354,,,-.0123997,-.016
24jul2001,2001,0,.0049973,-.0015209,.0050049,.0049973,.0050049,.0026085,.0088223,.0049973,.0049973,-.0074,0,-.03,-.0134001,,,-.0193,-.0201998,-.0012,,,-.0272999,-.0159998,,,.0242002,.0139,,,-.0095,.0007,,0,,,-.0435001,-.0340999,,,-.0177999,-.0166998
25jul2001,2001,0,0,.0150032,.0049973,.0100021,.0100021,.0169126,.0124934,0,0,.0439999,0,.02,.0394001,,,.0647001,.0735998,.0444999,,,.0860996,.0739999,,,.0476999,.0316,,,.0480003,-.0064001,,0,,,.017,.0419999,,,.0380993,.0804
31jul2001,2001,0,0,-.0136497,-.0100021,-.0149994,-.015007,-.0388658,-.0025164,0,0,-.0597,-.03,-.02,-.0318,,,-.0519004,-.0356998,-.0775001,,,-.0304003,-.0112,,,-.0856998,-.0656002,,,-.0360003,-.0459001,,0,,,.0337999,.0299,,,.0056,.0347002
01aug2001,2001,0,-.0051638,.0253423,-.0149994,-.0199966,-.0250015,.013127,.0007723,-.0051638,-.0051638,.0353,-.01,0,.0231001,,,.0426002,.0317998,.0396001,,,.0363002,.0098,,,.0049,.0079,,,.0462999,-.0049,,0,,,.0377001,.0239,,,-.0099998,.0146999
07aug2001,2001,0,-.0064646,-.0099945,.0049973,.0050049,0,.0130066,.0050122,-.0064646,-.0064646,.0080001,0,0,.0072,,,.0021,.0082998,.0165,,,.0069003,.0160003,,,.0125,.0121999,,,-.0727,.0451,,0,,,-.0104001,-.0039001,,,.0796003,-.0290997
08aug2001,2001,0,-.0134811,-.0299988,-.0199966,-.0199966,-.0250015,-.0584692,-.0112991,-.0134811,-.0134811,-.1255002,-.03,-.06,-.0934999,,,-.1169996,-.1083999,-.1575,,,-.1064,-.0878,,,-.0423999,-.0372999,,,.0447998,-.0553,,0,,,-.0746,-.0711,,,-.1511998,-.0325
14aug2001,2001,0,.0091126,-.0009764,-.0049973,0,.0100021,.0346323,.0075313,.0091126,.0091126,.0380001,-.02,.01,.0379999,,,.0079999,.0030003,.0616999,,,-.0132999,.006,,,-.0154998,-.0079,,,.0992002,-.0228,,0,,,.0235,.0109,,,-.1125002,.0288
15aug2001,2001,0,0,-.0114839,0,.0100021,.0050049,.0627054,.0061548,0,0,.0634999,0,.03,.0482001,,,.0425,.0149999,.1018,,,.0063,-.0225,,,.0338998,.0241001,,,.0064998,.017,,0,,,.0086,-.0091001,,,-.0001998,-.0395
21aug2001,2001,1,.0154915,-.0171022,-.0449982,-.0499954,-.0449982,-.029824,-.016669,.0154915,.0154915,-.0487001,-.03,-.05,-.0497999,,,-.0337,-.0261002,-.0541999,,,-.0207,-.0145001,,,.0550001,.0063,,,-.0866003,-.0074,-.029824,0,,,-.0887001,-.0324,,,.0659003,-.0071001
22aug2001,2001,0,0,-.0163068,.0199966,.0199966,.034996,.0320683,.0144121,0,0,.0524001,-.01,.02,.0418999,,,.0319996,.0023003,.0637,,,-.0068002,-.0395999,,,.0002,-.0026999,,,.0093999,-.0182002,,0,,,.0318,.005,,,-.0162001,-.0213997
28aug2001,2001,0,.0049973,-.0426871,-.0149994,-.0100021,-.0149994,-.0575751,-.0071853,.0049973,.0049973,-.0800998,-.04,-.05,-.0706,,,-.0880003,-.0841999,-.1030002,,,-.0927,-.0654998,,,-.01,-.0318999,,,-.1963,.0012999,,0,,,-.0779999,-.0523,,,.1036,-.0667996
29aug2001,2001,0,0,-.0129293,-.0100021,-.0049973,-.0049973,-.0164446,.0004427,0,0,-.0411,.01,-.02,-.0272999,,,-.0579,-.0599999,-.0409999,,,-.0696001,-.0522003,,,.0132999,.0074,,,.0343001,-.0031998,,0,,,-.0712,-.0674,,,-.1039002,-.0490005
04sep2001,2001,0,.0057661,-.0300064,.0049973,0,-.0049973,.1718405,.0017461,.0057661,.0057661,.1766999,.07,.12,.1891999,,,.1636,.1395001,.2052999,,,.1443,.0903997,,,.0674,.0539,,,.029,.0539999,,0,,,.0962,.0856,,,.1152999,.0363998
