year,month,ff4_hf,sp500_hf,dbkeven02_d,usstocks1_hf,pc1ff1_hf,pmnegm_ff4sp500,pmposm_ff4sp500,pmnegm_pc1ff1usstocks1,pmposm_pc1ff1usstocks1,gs1,gs10,sven5f5,bkeven05,exp_gdp_12m,exp_cpi_12m,us_cpi,us_ip,logsp500,us_gdpdef,us_rgdp,ebpnew,eureon3m_hf,stoxx50_hf,deurinflswap2y_d,pmnegm_eureon3mstoxx50,pmposm_eureon3mstoxx50,ea_ip_excl_constr,hicp,stoxx50,ea_bbb_oas_all_fred,ea_rgdp,ea_gdpdef,de1y_haver
2014,8,0,0,0,0,0,0,0,0,0,.11,2.4200001,3.3557856,2.0027049,2.6421101,2.0298467,546.914,465.79999,758.14813,469.28552,965.21533,-.36129999,0,-.17562956,-.030999999,0,0,461.01578,460.577,574.08862,3.6700001,1470.5194,464.99368,-.029999999
2014,9,0,.27313,-.11650002,.31112331,.034095176,0,0,0,.034095176,.11,2.53,3.445281,1.8286619,2.7470326,1.994571,547.01086,466.09161,759.75098,469.40988,964.67346,-.26570001,-.046500001,1.2426894,.0275,-.046500001,0,461.90732,460.64694,578.08447,3.6600001,1470.5469,465.15735,-.079999998
2014,10,.0099999998,-.35664999,.0056999922,-.45267949,.044901419,.0099999998,0,.044901419,0,.1,2.3,3.202759,1.6472864,2.8469861,1.8164309,547.01929,466.14542,756.90375,469.45871,965.27423,-.27739999,.0029999986,-1.5781308,-.032000002,.0029999986,0,461.90732,460.53702,571.77484,4.0999999,1470.4818,465.35947,-.039999999
2014,11,0,0,0,0,0,0,0,0,0,.13,2.3299999,3.1859276,1.6537666,2.8737657,1.6268063,546.85577,466.92093,762.29437,469.47745,965.3526,-.013,-.0014999993,1.1350328,.0012000001,-.0014999993,0,461.80865,460.44699,575.47839,3.8399999,1470.5548,465.50735,-.02
2014,12,-.0049999999,.79782999,-.03579998,.94141877,-.043747995,-.0049999999,0,-.043747995,0,.20999999,2.21,2.8809273,1.4193,2.952565,1.3568022,546.50598,466.70148,762.7674,469.4166,965.25928,-.0219,-.0019999999,-2.0050874,-.0044999998,0,-.0019999999,462.98627,460.18646,576.84869,3.96,1471.0515,465.60669,-.1
2015,1,0,-.19384,-.027099967,-.2580305,.01167642,0,0,.01167642,0,.2,1.88,2.4906001,1.38605,3.2122638,.6752941,545.92151,465.97986,761.48932,469.23459,965.7431,-.20550001,.0010499991,.62797844,.057500001,0,.0010499991,462.79095,459.85483,579.11633,4.04,1471.6442,465.64377,-.16
2015,2,0,0,0,0,0,0,0,0,0,.22,1.98,2.6249578,1.6600474,3.1510348,.48134536,546.16644,465.8067,764.11786,469.42892,966.60706,-.4364,0,0,0,0,0,463.8605,460.22659,586.70416,3.8599999,1471.6016,465.79221,-.20999999
2015,3,-.02,1.49382,-.007600069,1.7373184,-.068805814,-.02,0,-.068805814,0,.25,2.04,2.7040772,1.6876409,3.0300701,.56458187,546.37854,465.46695,764.03229,469.63669,966.0423,-.25510001,-.019000001,.011363421,.068000004,-.019000001,0,464.15021,460.40695,592.3913,3.8099999,1471.1598,465.89267,-.25
2015,4,0,.099260002,-.01849997,.038755037,.018226124,0,0,0,.018226124,.23,1.9400001,2.6488774,1.7931045,2.8471329,.62115657,546.46832,465.07401,764.72437,469.76791,966.64136,-.1055,.0013999939,.15396813,.016000001,0,.0013999939,463.56995,460.51703,594.87341,3.8800001,1471.7885,465.97369,-.25999999
2015,5,0,0,0,0,0,0,0,0,0,.23999999,2.2,3.035955,1.745725,2.603915,.83988011,546.76001,464.7121,765.53638,469.99188,966.55042,-.0515,0,0,0,0,0,463.56995,460.73679,592.27679,3.8099999,1471.8325,466.08276,-.25
2015,6,-.02,.35392001,.016499996,.38880566,-.017281344,-.02,0,-.017281344,0,.28,2.3599999,3.2239408,1.7339001,2.4574976,.98695016,546.98267,464.43207,764.93512,470.15353,967.20129,.084700003,-.00024999678,-.56629401,.0080000004,0,-.00024999678,464.05374,460.75674,589.71313,4.0700002,1472.0908,466.12494,-.27000001
2015,7,0,.16123,.01730001,.18959568,.024555879,0,0,0,.024555879,.30000001,2.3199999,3.1511228,1.6006727,2.5743039,1.1947658,547.17493,464.93307,764.69,470.26456,966.91205,.1126,-.00014999509,.044011723,-.018999999,-.00014999509,0,464.53519,460.74677,590.34857,4.27,1472.3905,466.14853,-.27000001
2015,8,0,0,0,0,0,0,0,0,0,.38,2.1700001,2.9000332,1.331762,2.5371301,1.3032358,547.14764,464.92743,762.06396,470.30984,967.01666,.2967,0,0,0,0,0,463.76373,460.6669,587.69067,4.4699998,1472.1539,466.23389,-.25
2015,9,-.064989999,.15194,.020100057,.15302147,-.088400409,-.064989999,0,-.088400409,0,.37,2.1700001,2.9720857,1.2226809,2.6437955,1.3361979,547.00287,464.63486,757.271,470.3497,967.64679,.40779999,-.00025001168,1.1172966,.041999999,-.00025001168,0,464.05374,460.54703,580.17963,4.9200001,1472.2036,466.36603,-.27000001
2015,10,.035,-.70941001,.019299984,-.73350275,.086021431,.035,0,.086021431,0,.25999999,2.0699999,2.8595667,1.23,2.5983095,1.4119775,547.13965,464.44342,761.32324,470.46161,967.25305,.31189999,-.0092999935,2.2137396,.046999998,-.0092999935,0,464.72714,460.6669,583.53516,5.1500001,1472.3837,466.6124,-.34
2015,11,0,0,0,0,0,0,0,0,0,.47999999,2.26,3.0089684,1.3267,2.5631971,1.4695573,547.29132,463.85712,764.04193,470.56708,967.09088,.38510001,0,0,0,0,0,464.05374,460.62695,588.11432,4.7800002,1472.6044,466.7464,-.41
2015,12,.02,.099380001,-.0080999732,.20018718,.051831607,0,.02,0,.051831607,.64999998,2.24,2.9274864,1.2875863,2.5240266,1.571438,547.16235,463.39316,762.7583,470.50885,967.43268,.55519998,.069650009,-3.6974473,-.0145,.069650009,0,463.76373,460.42697,584.64301,5.04,1473.0229,466.8028,-.38999999
2016,1,-.0049999999,-.36739999,.038800001,-.60720736,.019208621,0,-.0049999999,.019208621,0,.54000002,2.0899999,2.7863262,1.2287,2.4031763,1.5003026,547.27161,463.93997,755.935,470.54477,967.091,.74180001,-.011149973,-.49807855,.013,0,-.011149973,466.3439,460.1965,577.0672,5.9299998,1473.1432,466.80984,-.46000001
2016,2,0,0,0,0,0,0,0,0,0,.52999997,1.78,2.4674399,1.153235,2.1766868,1.4055336,547.14636,463.73325,755.19318,470.52423,966.93042,.76950002,0,0,0,0,0,464.72714,460.08609,571.80859,6.04,1473.0157,466.80624,-.52999997
2016,3,-.055,.24853,.1142,.3114925,-.079717353,-.055,0,-.079717353,0,.66000003,1.89,2.5290456,1.4980909,2.1360099,1.4567059,547.25983,463.01193,761.18195,470.66122,968.06085,.42289999,.033650011,1.2403595,-.017999999,0,.033650011,463.95715,460.3569,577.5025,5.3400002,1473.2462,466.82739,-.5
2016,4,-.0049999999,.23738,.040399909,.20404668,.0066989656,-.0049999999,0,0,.0066989656,.56,1.8099999,2.4431334,1.5334381,2.0628982,1.5073957,547.60785,463.34631,763.79742,471.00739,967.93732,.082599998,.00049996376,-.17365825,.0255,.00049996376,0,465.49124,460.34686,577.89581,4.8000002,1473.46,466.78033,-.50999999
2016,5,0,0,0,0,0,0,0,0,0,.58999997,1.8099999,2.4149857,1.5471762,1.9450333,1.5471152,547.79773,463.23495,763.31525,471.1983,967.65417,.089100003,0,0,0,0,0,464.05374,460.63693,576.6853,4.6900001,1473.6343,466.81125,-.52999997
2016,6,-.02,-.038899999,.0031000376,-.08411406,-.017506687,0,-.02,0,-.017506687,.55000001,1.64,2.1965728,1.451009,2.0462594,1.7205555,547.99805,463.59409,764.19922,471.323,968.0058,-.14489999,-.00029999018,-.59343702,-.0070000002,0,-.00029999018,464.82297,460.85645,574.35962,4.7399998,1473.5708,466.8519,-.64999998
2016,7,-.0049999999,.17276999,-.024299979,.21319823,-.00055687758,-.0049999999,0,-.00055687758,0,.50999999,1.5,1.98392,1.410225,2.0573351,1.7739856,548.02136,463.68365,767.27124,471.37399,968.08344,-.18889999,-.01275,.14088069,.0020000001,-.01275,0,464.24658,460.8963,574.5722,4.4400001,1473.7025,466.88629,-.61000001
2016,8,0,0,0,0,0,0,0,0,0,.56999999,1.5599999,2.0396218,1.3389435,1.9576381,1.8706954,548.22583,463.61444,768.59247,471.50665,968.61316,-.184,0,0,0,0,0,466.15506,460.88632,577.82813,4.04,1474.1466,466.9761,-.62
2016,9,-.0049999999,.28084999,.034800053,.36923739,.016086882,-.0049999999,0,0,.016086882,.58999997,1.63,2.1411238,1.4168857,2.0243134,1.8777266,548.48218,463.46298,767.67938,471.67215,969.00983,-.2368,.010050029,-.87531543,.0099999998,.010050029,0,465.39603,460.966,578.53992,4.0500002,1474.118,467.14377,-.69999999
2016,10,0,0,0,0,0,0,0,0,0,.66000003,1.76,2.3004301,1.61638,2.0508249,2.0314212,548.76727,463.64188,766.99719,471.89218,968.33911,-.20119999,.000099986792,.30096775,-.013,0,.000099986792,465.49124,461.17484,579.25592,3.8699999,1474.163,467.36459,-.67000002
2016,11,0,.083829999,-.049000025,-.0015328977,.010691603,0,0,.010691603,0,.74000001,2.1400001,2.783555,1.7536,2.1071296,2.1099567,548.97595,463.42221,768.01691,471.99847,969.34698,-.90090001,0,0,0,0,0,467.00211,461.20465,578.24261,4.02,1474.4747,467.50134,-.83999997
2016,12,.0099999998,-.15587001,-.027099967,-.24080797,.066569075,.0099999998,0,.066569075,0,.87,2.49,3.1758761,1.8681333,2.1949306,,549.23248,464.21527,771.71863,472.1666,969.42865,-.33360001,.00079998374,.73286086,.032000002,0,.00079998374,,461.56155,583.64185,3.8800001,1474.8107,467.54288,-.83999997
