date,n1y_prem,n2y_prem,n3y_prem,n4y_prem,n5y_prem,n6y_prem,n7y_prem,n8y_prem,n9y_prem,n10y_prem,n11y_prem
9/17/2012,-0.500797001,-0.791884329,-0.850310171,-0.762344478,-0.598978192,-0.40870975,-0.220178571,-0.047816153,0.102903755,0.231648479,0.340751513
9/18/2012,-0.486729378,-0.768053696,-0.832273253,-0.7555285,-0.602967788,-0.42093848,-0.237821773,-0.068516298,0.080883154,0.209489464,0.319203812
9/19/2012,-0.480574067,-0.759198375,-0.83053213,-0.762958679,-0.617879336,-0.440763761,-0.260349628,-0.092204899,0.056973115,0.185861882,0.296083126
9/20/2012,-0.489434773,-0.767729742,-0.834779225,-0.764269918,-0.618573532,-0.442554539,-0.26405162,-0.097912541,0.049609097,0.17740032,0.287131874
9/21/2012,-0.504962299,-0.788817318,-0.856343252,-0.78668877,-0.643226124,-0.470340641,-0.295132585,-0.131874636,0.01350854,0.140026405,0.249331931
9/24/2012,-0.500661826,-0.777917382,-0.846443435,-0.783684013,-0.649572837,-0.485915679,-0.318363942,-0.160598931,-0.018486132,0.106756676,0.2164263
9/25/2012,-0.518818864,-0.790223625,-0.859040159,-0.802716593,-0.677463671,-0.522567849,-0.36247117,-0.210444598,-0.072346011,0.050437224,0.158967063
9/26/2012,-0.538160822,-0.815630405,-0.896425188,-0.853646941,-0.739931589,-0.593537798,-0.439179153,-0.290768834,-0.154768399,-0.03301742,0.075237052
9/27/2012,-0.522739949,-0.799220488,-0.878787215,-0.832997597,-0.71549285,-0.565363367,-0.407753385,-0.256743756,-0.118825436,0.004198769,0.113148842
9/28/2012,-0.512161328,-0.788848518,-0.86829255,-0.821709663,-0.703358494,-0.552545188,-0.394384684,-0.242876611,-0.104458662,0.019079179,0.128541448
10/1/2012,-0.52355881,-0.803939265,-0.885907302,-0.841029079,-0.723537713,-0.573005834,-0.414875798,-0.263385758,-0.125095472,-0.001826478,0.107248566
10/2/2012,-0.53625532,-0.835472967,-0.931434684,-0.891676699,-0.772300406,-0.616185585,-0.451548602,-0.294370428,-0.152048468,-0.026621595,0.082882449
10/3/2012,-0.530971015,-0.830142806,-0.927078238,-0.888198636,-0.769425287,-0.613638927,-0.449098854,-0.291840835,-0.149317875,-0.023619436,0.086184237
10/4/2012,-0.537093767,-0.84819771,-0.946984683,-0.900610355,-0.769601525,-0.600816093,-0.424984688,-0.259307071,-0.111521213,0.016504965,0.126171547
10/5/2012,-0.518472485,-0.822472797,-0.913273459,-0.85797692,-0.718679595,-0.543054831,-0.362024014,-0.192680937,-0.04255735,0.086699004,0.196693194
10/9/2012,-0.523216617,-0.829463915,-0.921200406,-0.867706874,-0.731107217,-0.558492689,-0.380220376,-0.213021722,-0.064269394,0.064399222,0.174508586
10/10/2012,-0.537674057,-0.836223556,-0.921713244,-0.86884136,-0.737897984,-0.573146269,-0.402770372,-0.242216419,-0.098278171,0.027522031,0.136555867
10/11/2012,-0.531927724,-0.818416282,-0.898572594,-0.846608946,-0.720049617,-0.560796671,-0.395552616,-0.239028572,-0.09777959,0.026625648,0.135370604
10/12/2012,-0.528427022,-0.810308761,-0.891405562,-0.842296301,-0.718446198,-0.561105405,-0.396992302,-0.241042748,-0.100040939,0.024274864,0.132981937
10/15/2012,-0.524532585,-0.805059163,-0.886202469,-0.836940465,-0.712463353,-0.554194939,-0.389100628,-0.232305187,-0.090699,0.03394201,0.142703578
10/16/2012,-0.497070862,-0.764297403,-0.833925465,-0.774866934,-0.643075765,-0.479796903,-0.311415384,-0.152497832,-0.009539084,0.115922325,0.225099697
10/17/2012,-0.488243446,-0.738602187,-0.791529606,-0.717282774,-0.572807584,-0.399751549,-0.224474659,-0.06127865,0.083716375,0.209380367,0.317327228
10/18/2012,-0.466755915,-0.709134714,-0.763543982,-0.69051218,-0.54465854,-0.368198399,-0.188735639,-0.02162654,0.12635911,0.253805654,0.362297216
10/19/2012,-0.49124555,-0.739298744,-0.803127533,-0.741916037,-0.607220055,-0.439864374,-0.267207665,-0.104837797,0.040124412,0.16593078,0.273884958
10/22/2012,-0.487601478,-0.724512882,-0.782304643,-0.717130218,-0.57903348,-0.408600375,-0.233408665,-0.069286603,0.076528764,0.20230427,0.309451007
10/23/2012,-0.484967031,-0.722327005,-0.785657636,-0.72814701,-0.597579065,-0.433397439,-0.262796565,-0.101630878,0.042652613,0.168049413,0.275697167
10/24/2012,-0.467598101,-0.70836986,-0.775396333,-0.71811728,-0.585233341,-0.417543565,-0.243233059,-0.078741368,0.068196745,0.195478603,0.304255642
10/25/2012,-0.472248679,-0.689112094,-0.736924695,-0.667896988,-0.528889553,-0.35871449,-0.184131051,-0.020665095,0.124513926,0.249654531,0.356131194
10/26/2012,-0.485926574,-0.725499335,-0.792371126,-0.737943091,-0.609397278,-0.446265013,-0.276041472,-0.114867791,0.029604682,0.155248267,0.263136796
10/29/2012,-0.499189118,-0.742376915,-0.814257193,-0.766635427,-0.645158053,-0.488298512,-0.323076449,-0.165522601,-0.02336564,0.101105878,0.208775357
10/31/2012,-0.517631404,-0.77687288,-0.859883008,-0.817289055,-0.696118256,-0.536982531,-0.368687889,-0.208389913,-0.06435974,0.060970112,0.168569731
11/1/2012,-0.497986286,-0.756938424,-0.839165062,-0.793203306,-0.667429634,-0.503603107,-0.331145811,-0.167470812,-0.020912672,0.106128569,0.214700968
11/2/2012,-0.478188455,-0.726874289,-0.804631428,-0.758232657,-0.634418377,-0.473438797,-0.303658311,-0.141924563,0.003618032,0.130526399,0.239685723
11/5/2012,-0.490450777,-0.740705984,-0.821698347,-0.78022451,-0.661576028,-0.505150595,-0.339001928,-0.179950865,-0.036230761,0.089591892,0.19827674
11/6/2012,-0.490279103,-0.735802891,-0.807542824,-0.755565262,-0.62739513,-0.463414428,-0.29188627,-0.129460961,0.015945182,0.142113208,0.250130416
11/7/2012,-0.509882279,-0.76939189,-0.859910004,-0.827587985,-0.716447877,-0.565595261,-0.403322812,-0.246819771,-0.104644751,0.020393089,0.128881245
11/8/2012,-0.53029991,-0.796717345,-0.893472872,-0.868433479,-0.764562195,-0.620115823,-0.462996319,-0.310301369,-0.170654082,-0.047000342,0.061081406
11/9/2012,-0.53575547,-0.80613925,-0.902862148,-0.876827021,-0.772255214,-0.627637956,-0.470719759,-0.318369115,-0.179029429,-0.055540971,0.052561143
11/13/2012,-0.533730656,-0.805777387,-0.906067283,-0.884260471,-0.783701243,-0.642396953,-0.487904693,-0.337090474,-0.198493587,-0.07509283,0.033427783
11/14/2012,-0.538290433,-0.806747886,-0.901960871,-0.876679402,-0.774594294,-0.633194013,-0.479406445,-0.329609241,-0.192032248,-0.069489154,0.038403555
11/15/2012,-0.540355665,-0.806837204,-0.898213802,-0.871401145,-0.770432357,-0.631754569,-0.48114456,-0.334162925,-0.198603676,-0.077136829,0.030579933
11/16/2012,-0.536147767,-0.801244254,-0.893764512,-0.868187193,-0.767801061,-0.629080747,-0.478061468,-0.330556915,-0.194536012,-0.072763286,0.035069451
11/19/2012,-0.528661761,-0.792423324,-0.87927919,-0.846487313,-0.739606126,-0.595910659,-0.441436815,-0.291720588,-0.154423053,-0.032054464,0.075883111
11/20/2012,-0.511094085,-0.771328799,-0.8538928,-0.814703369,-0.700802203,-0.550629868,-0.390807004,-0.237061583,-0.097032331,0.026896388,0.135392002
11/21/2012,-0.504568564,-0.749233976,-0.820160914,-0.774938355,-0.659269735,-0.50981102,-0.351779127,-0.20001907,-0.061707401,0.060955231,0.168658022
11/23/2012,-0.510780182,-0.757444928,-0.826664516,-0.778995646,-0.661344406,-0.510645485,-0.352016993,-0.200103796,-0.061895785,0.060545891,0.168002654
11/26/2012,-0.522441837,-0.778309048,-0.853625661,-0.810711974,-0.696935382,-0.549338815,-0.39306689,-0.24279022,-0.105545687,0.016536549,0.124153236
11/27/2012,-0.527105157,-0.787599485,-0.866839629,-0.827224389,-0.716061213,-0.570413764,-0.415500608,-0.266081736,-0.129280683,-0.007305976,0.10046957
11/28/2012,-0.522757404,-0.791531338,-0.879549754,-0.845623633,-0.737073784,-0.591897702,-0.436252636,-0.285585662,-0.147447026,-0.024275303,0.084455611
11/29/2012,-0.535698594,-0.809361801,-0.898354999,-0.864050249,-0.754772255,-0.608974584,-0.452994214,-0.302304789,-0.164406488,-0.041657982,0.066550338
11/30/2012,-0.531496714,-0.816082434,-0.913334044,-0.881541456,-0.770570342,-0.620976981,-0.460695975,-0.306159653,-0.16532685,-0.040689337,0.068416832
12/3/2012,-0.539068816,-0.820836428,-0.913438312,-0.878138127,-0.765206522,-0.614893357,-0.454708993,-0.300728482,-0.160656966,-0.036822839,0.071534818
12/4/2012,-0.539318263,-0.82373186,-0.921758726,-0.890860981,-0.780265918,-0.630575387,-0.470011712,-0.315265917,-0.174444182,-0.050082126,0.05850947
12/5/2012,-0.54300082,-0.835648229,-0.940975758,-0.914882521,-0.80677095,-0.657951754,-0.497335894,-0.342109721,-0.200679634,-0.075737208,0.033342278
12/6/2012,-0.553536506,-0.849796653,-0.957277797,-0.933024351,-0.826470093,-0.678923184,-0.519331934,-0.364923718,-0.224132612,-0.099664836,0.009096694
12/7/2012,-0.543356575,-0.838551683,-0.940396252,-0.907631755,-0.79237664,-0.637379821,-0.472079418,-0.313702331,-0.170480943,-0.04486094,0.064034427
12/10/2012,-0.551657357,-0.852630669,-0.9590401,-0.928212383,-0.812573504,-0.655890408,-0.488561139,-0.328447892,-0.184095932,-0.058031051,0.050682848
12/11/2012,-0.538943497,-0.831852153,-0.931843252,-0.89586073,-0.776411319,-0.617087176,-0.448011605,-0.286802717,-0.141829942,-0.015503415,0.093188257
12/12/2012,-0.526836053,-0.819563824,-0.911061879,-0.863348575,-0.733121956,-0.565492164,-0.390638184,-0.225719007,-0.078582727,0.048790396,0.157729132
12/13/2012,-0.521757854,-0.801016797,-0.878697025,-0.821941575,-0.687702917,-0.519566287,-0.34604111,-0.18305084,-0.037707157,0.088359503,0.196577588
12/14/2012,-0.533316826,-0.811386934,-0.889412611,-0.834110938,-0.701335473,-0.534325552,-0.361653977,-0.199400109,-0.054790755,0.070495438,0.17789047
12/17/2012,-0.503814588,-0.767455098,-0.836345293,-0.773061432,-0.633126813,-0.459983152,-0.28235948,-0.116386983,0.030737855,0.1574227,0.265221831
12/18/2012,-0.509570333,-0.767803092,-0.825811055,-0.751910251,-0.603787828,-0.425190877,-0.24442456,-0.077030692,0.070324785,0.196462635,0.303238946
12/19/2012,-0.521179435,-0.787756785,-0.850378193,-0.778670033,-0.631271843,-0.452664416,-0.271633331,-0.103979292,0.043526431,0.169689139,0.276393649
12/20/2012,-0.530924269,-0.803915011,-0.867657768,-0.795167114,-0.646719852,-0.467377639,-0.286010313,-0.118320101,0.029054989,0.155032308,0.261574329
12/21/2012,-0.543892571,-0.819369176,-0.888598789,-0.823245544,-0.681539459,-0.507653871,-0.3303187,-0.165399247,-0.019766838,0.105280624,0.211528728
12/24/2012,-0.540234625,-0.811157551,-0.87635596,-0.807848765,-0.663912122,-0.488571767,-0.310366009,-0.144994844,0.000793091,0.125785785,0.231828615
12/26/2012,-0.547847788,-0.826543024,-0.896131763,-0.830517549,-0.688790167,-0.515225695,-0.33839182,-0.173964886,-0.028683496,0.096220344,0.202546012
12/27/2012,-0.556299161,-0.843803118,-0.920074229,-0.860468575,-0.724181109,-0.555247613,-0.382022717,-0.2200936,-0.07622679,0.048236509,0.154941232
12/28/2012,-0.556723719,-0.837140968,-0.906680318,-0.844304401,-0.708780967,-0.542626844,-0.372805704,-0.213983346,-0.072450734,0.050608106,0.156801802
12/31/2012,-0.531493216,-0.814505991,-0.88277991,-0.813670766,-0.669126539,-0.494014059,-0.316484213,-0.151644529,-0.005835859,0.119891714,0.227357999
1/2/2013,-0.505836746,-0.786771236,-0.845389078,-0.761632235,-0.602255482,-0.414556162,-0.227386402,-0.055741497,0.094431085,0.22252043,0.330750246
1/3/2013,-0.482252492,-0.743180082,-0.785088228,-0.688259274,-0.519574792,-0.325719414,-0.134738173,0.039060618,0.190221457,0.318460061,0.426214404
1/4/2013,-0.478721201,-0.741564264,-0.783678594,-0.685459152,-0.514726727,-0.318801947,-0.126040364,0.049140579,0.20127929,0.330131183,0.438190742
1/7/2013,-0.498982135,-0.771254695,-0.819104852,-0.723089999,-0.551816255,-0.353934714,-0.158966589,0.017938044,0.170991021,0.29990443,0.407291543
1/8/2013,-0.505907457,-0.782258193,-0.832322667,-0.739534291,-0.572543939,-0.37922877,-0.188364188,-0.014631032,0.136376259,0.264364232,0.371820819
1/9/2013,-0.518474631,-0.811073161,-0.868828383,-0.777296215,-0.608139943,-0.411444257,-0.217269755,-0.040901466,0.111879218,0.240815365,0.348534109
1/10/2013,-0.521318693,-0.814867263,-0.865193759,-0.763722147,-0.585616393,-0.382181207,-0.183526196,-0.00455238,0.149419739,0.278538556,0.385751247
1/11/2013,-0.53193935,-0.830475322,-0.885243701,-0.787795245,-0.612905223,-0.411831388,-0.214822969,-0.036950667,0.11632787,0.245065474,0.352145421
1/14/2013,-0.532463296,-0.839533676,-0.899647091,-0.804458853,-0.62997021,-0.428381538,-0.230498954,-0.05167952,0.102489334,0.232011943,0.33976201
1/15/2013,-0.548357112,-0.866268962,-0.931972698,-0.840729531,-0.669622922,-0.47102793,-0.275654811,-0.098739861,0.054194973,0.183153743,0.290958144
1/16/2013,-0.552696788,-0.865302232,-0.927764175,-0.836844174,-0.668372928,-0.473332018,-0.281463789,-0.107472147,0.043339618,0.17100132,0.278255342
1/17/2013,-0.554686309,-0.859884608,-0.911633082,-0.810057062,-0.632621637,-0.430847715,-0.234444706,-0.057836346,0.09402965,0.221535416,0.327741309
1/18/2013,-0.566506934,-0.881225897,-0.937900601,-0.839328679,-0.664083354,-0.464064938,-0.269063007,-0.0934867,0.057737677,0.184991448,0.291309001
1/22/2013,-0.562968828,-0.880436736,-0.938279918,-0.84053326,-0.666388098,-0.467663501,-0.273857188,-0.099136662,0.051691935,0.179022563,0.285832031
1/23/2013,-0.556663736,-0.86885986,-0.925002468,-0.828171957,-0.656262369,-0.460080233,-0.268511344,-0.095439488,0.054397657,0.18134163,0.288259923
1/24/2013,-0.566907578,-0.875771724,-0.926317386,-0.824092779,-0.647683851,-0.448150253,-0.254421969,-0.08029414,0.069661112,0.195984489,0.301746199
1/25/2013,-0.547290451,-0.845188426,-0.881251354,-0.762772631,-0.571316651,-0.35946069,-0.156531728,0.023847001,0.177498565,0.305413104,0.411094224
1/28/2013,-0.548679856,-0.840537671,-0.869791459,-0.74619167,-0.551611682,-0.338220412,-0.134817942,0.045406618,0.198577277,0.325872792,0.430906173
1/29/2013,-0.542373021,-0.841661158,-0.871887688,-0.744058076,-0.543218909,-0.323577514,-0.11489798,0.069312533,0.225184392,0.354043285,0.459697575
1/30/2013,-0.542184403,-0.840761999,-0.865058332,-0.732011021,-0.528597028,-0.308673975,-0.101005618,0.081796274,0.236441304,0.364540439,0.469980995
1/31/2013,-0.550537424,-0.861697536,-0.894359389,-0.763923896,-0.55896565,-0.335453482,-0.123788622,0.062436771,0.219486014,0.34887516,0.454595431
2/1/2013,-0.542135994,-0.859613317,-0.890159009,-0.75343039,-0.541874806,-0.313011579,-0.097473048,0.091405594,0.250225182,0.380776499,0.48723957
2/4/2013,-0.560424992,-0.891453138,-0.932125458,-0.802606971,-0.595731134,-0.369689946,-0.155768845,0.032219003,0.190579607,0.32094441,0.427417399
2/5/2013,-0.558766423,-0.880035733,-0.909404765,-0.770948847,-0.558313832,-0.329174533,-0.11398753,0.074155219,0.232069382,0.361706461,0.467354402
2/6/2013,-0.559318887,-0.890194593,-0.929634099,-0.799569181,-0.59316268,-0.36823949,-0.15560408,0.0312877,0.188933372,0.319022869,0.425633155
2/7/2013,-0.565660917,-0.894161382,-0.933334366,-0.805445009,-0.602338908,-0.380832106,-0.171183029,0.013377627,0.169390282,0.298495815,0.404681173
2/8/2013,-0.564233505,-0.891579374,-0.92784714,-0.797097168,-0.591955699,-0.369277072,-0.159085828,0.025643454,0.181642878,0.3106714,0.416777371
2/11/2013,-0.568508887,-0.894634162,-0.931797691,-0.802618585,-0.598710454,-0.376728327,-0.166849802,0.017742136,0.173627771,0.302487472,0.408346895
2/12/2013,-0.560369623,-0.880911127,-0.912930002,-0.779032436,-0.571202987,-0.34621161,-0.134176246,0.051842688,0.208554136,0.337753777,0.44356628
2/13/2013,-0.554467042,-0.875276403,-0.903744888,-0.763278656,-0.548039522,-0.316261621,-0.098766044,0.09118016,0.25034844,0.380722529,0.486660934
2/14/2013,-0.577398965,-0.910687599,-0.94271711,-0.80564865,-0.595525327,-0.369914503,-0.158466428,0.026468753,0.182163189,0.310747657,0.416489189
2/15/2013,-0.578248893,-0.907674284,-0.933368386,-0.791842006,-0.579943686,-0.35454927,-0.144338774,0.039106041,0.19352718,0.321276835,0.426676552
2/19/2013,-0.571427902,-0.899631064,-0.923810624,-0.779231898,-0.563440047,-0.334128724,-0.120528375,0.065504973,0.221637473,0.350266489,0.455823072
2/20/2013,-0.578569734,-0.907937085,-0.932465718,-0.789189167,-0.575481869,-0.348527145,-0.137135067,0.047090614,0.201925927,0.329781482,0.43504435
2/21/2013,-0.58482576,-0.92315169,-0.954186569,-0.815391241,-0.604680676,-0.379665605,-0.169453568,0.014154019,0.168799653,0.296797865,0.402460918
2/22/2013,-0.597868636,-0.944404985,-0.978499989,-0.840975517,-0.63108296,-0.406854138,-0.197441162,-0.014568507,0.13949398,0.267120999,0.372651601
2/25/2013,-0.628936795,-0.989784285,-1.033841318,-0.907287961,-0.708907077,-0.495430847,-0.295037427,-0.118954901,0.030663405,0.156060214,0.261301049
2/26/2013,-0.618236656,-0.980061013,-1.028620604,-0.905643878,-0.709041362,-0.4958546,-0.294828497,-0.117686264,0.0330754,0.159494677,0.265534527
2/27/2013,-0.599613457,-0.965786475,-1.01980572,-0.897263206,-0.69693345,-0.47794746,-0.270787586,-0.088268406,0.066572427,0.195609332,0.302869059
2/28/2013,-0.605263391,-0.968504142,-1.021997325,-0.901150819,-0.70341818,-0.487075075,-0.282207931,-0.101502736,0.052004273,0.180137818,0.286859163
3/1/2013,-0.620564043,-0.990452531,-1.050698738,-0.936051832,-0.743092809,-0.530050922,-0.327338383,-0.148001416,0.004652949,0.13227975,0.238745421
3/4/2013,-0.609397039,-0.980568064,-1.041902803,-0.925965317,-0.730141579,-0.513677357,-0.307689798,-0.125611706,0.029089091,0.158045642,0.265179939
3/5/2013,-0.614998389,-0.983570895,-1.041265866,-0.921382978,-0.721735497,-0.501986187,-0.293534396,-0.109922369,0.045412329,0.174220949,0.28058635
3/6/2013,-0.608938582,-0.974305507,-1.027402843,-0.901068049,-0.694386511,-0.468158449,-0.254453766,-0.067082419,0.090517298,0.220247391,0.326413678
3/7/2013,-0.592240777,-0.950041552,-0.994584007,-0.858568069,-0.642693681,-0.408733727,-0.189095757,0.00242954,0.162584029,0.293507313,0.399752503
3/8/2013,-0.574163017,-0.921150765,-0.951635891,-0.800959768,-0.57246122,-0.32883336,-0.102408433,0.093461379,0.256008999,0.387807947,0.493768355
3/11/2013,-0.580822927,-0.926911117,-0.955059204,-0.80286068,-0.573884442,-0.330533752,-0.104795658,0.090245364,0.251994949,0.383122509,0.48858081
3/12/2013,-0.596826777,-0.956211512,-0.991966971,-0.845040804,-0.620216308,-0.380241354,-0.157140541,0.036031373,0.196686246,0.327454535,0.433210928
3/13/2013,-0.610593533,-0.968210838,-0.999291858,-0.848917635,-0.622400047,-0.382120302,-0.159603288,0.032514399,0.191942159,0.321503194,0.426186885
3/14/2013,-0.615775474,-0.982608232,-1.017304209,-0.866147235,-0.636642141,-0.392786016,-0.167024523,0.02759373,0.188674035,0.319098379,0.423988497
3/15/2013,-0.623779187,-0.997044964,-1.036336126,-0.89062131,-0.667283366,-0.429462828,-0.208845429,-0.018038848,0.140705338,0.270203622,0.375390868
3/18/2013,-0.634166579,-1.009309959,-1.054497825,-0.917296758,-0.702612718,-0.47221776,-0.257313709,-0.070494617,0.08580039,0.214135863,0.319190268
3/19/2013,-0.635130095,-1.013423647,-1.067001145,-0.93944206,-0.733192942,-0.509172343,-0.298575187,-0.114311257,0.040799754,0.168976018,0.274609027
3/20/2013,-0.617161951,-0.988854845,-1.036193105,-0.901599348,-0.68855089,-0.458687122,-0.243485812,-0.055881241,0.10140364,0.230732038,0.336655076
3/21/2013,-0.623985719,-0.984874684,-1.02743197,-0.894957149,-0.687802058,-0.464942516,-0.256244032,-0.0738626,0.079730496,0.206857076,0.311881826
3/22/2013,-0.632720788,-0.997380237,-1.043557065,-0.914163851,-0.709174586,-0.48765487,-0.279731225,-0.097799832,0.055507677,0.182427557,0.287290103
3/25/2013,-0.637227775,-1.006451067,-1.053852194,-0.924156229,-0.718455357,-0.49629389,-0.287930534,-0.105746786,0.04768383,0.174655583,0.279543079
3/26/2013,-0.638540739,-1.008879339,-1.058793902,-0.931954138,-0.728740416,-0.508455573,-0.301366221,-0.119952452,0.033099436,0.15998444,0.264997038
3/27/2013,-0.651734865,-1.030072436,-1.087462064,-0.968780686,-0.77353804,-0.560212417,-0.358618363,-0.18109598,-0.030391916,0.095517358,0.200703019
3/28/2013,-0.650062149,-1.021417181,-1.074355987,-0.953834355,-0.758408661,-0.545725047,-0.345060309,-0.168460581,-0.018537746,0.106774908,0.211544072
4/1/2013,-0.65761882,-1.0310184,-1.085233472,-0.965727754,-0.771024938,-0.558833085,-0.358536376,-0.18226675,-0.032681023,0.092277026,0.196684701
4/2/2013,-0.638851192,-1.009573685,-1.063630222,-0.942653776,-0.745245612,-0.529806656,-0.326307606,-0.147251012,0.004517494,0.130991161,0.2362636
4/3/2013,-0.643089974,-1.017554112,-1.081010178,-0.971280007,-0.784102713,-0.576711495,-0.378907487,-0.203453619,-0.053581547,0.072320347,0.178011386
4/4/2013,-0.659320198,-1.040930597,-1.115375434,-1.016622989,-0.837958187,-0.636280699,-0.441969626,-0.268508571,-0.119699711,0.005695828,0.111221821
4/5/2013,-0.680542838,-1.062232205,-1.145203574,-1.059245144,-0.89289105,-0.701094533,-0.513972546,-0.345389342,-0.199648801,-0.075947201,0.028925342
4/8/2013,-0.660851911,-1.033303709,-1.109132624,-1.016839192,-0.845258037,-0.649419155,-0.45931187,-0.288622951,-0.14149996,-0.017017637,0.088128582
4/9/2013,-0.645640561,-1.008919227,-1.082270235,-0.990252375,-0.819734658,-0.624881212,-0.435394974,-0.264950475,-0.117788231,0.006901653,0.112320788
4/10/2013,-0.611264543,-0.959663868,-1.024809383,-0.925855641,-0.748988298,-0.548500866,-0.354279763,-0.180112324,-0.030274875,0.096069301,0.202195235
4/11/2013,-0.628064763,-0.97856563,-1.045824651,-0.949036272,-0.773682087,-0.574060094,-0.380366369,-0.206681175,-0.057450471,0.068111043,0.173305472
4/12/2013,-0.647468633,-1.000032639,-1.075054206,-0.989975096,-0.826595876,-0.637249369,-0.451492222,-0.283427515,-0.137779642,-0.014105815,0.090563731
4/15/2013,-0.616329797,-0.941562272,-1.012175702,-0.935206691,-0.784182758,-0.60677961,-0.430497246,-0.26888777,-0.126868842,-0.004494614,0.100630678
4/16/2013,-0.603135366,-0.927011038,-0.998551575,-0.91987612,-0.76465728,-0.581916199,-0.400391107,-0.234432724,-0.089340258,0.034749431,0.140332263
4/18/2013,-0.585388701,-0.878878912,-0.938365463,-0.863839304,-0.721495688,-0.554127744,-0.386622164,-0.23146319,-0.093392449,0.027265213,0.132452067
4/19/2013,-0.590008945,-0.887088986,-0.95054666,-0.876829602,-0.732189662,-0.560853015,-0.389142869,-0.230508459,-0.090162986,0.031461364,0.136421621
4/22/2013,-0.592003255,-0.89767447,-0.969257366,-0.899638115,-0.755388827,-0.582202603,-0.407792462,-0.246552522,-0.104202598,0.018637262,0.124032828
4/23/2013,-0.589364519,-0.894430002,-0.968454543,-0.899729799,-0.754084135,-0.578056264,-0.400440038,-0.236429488,-0.092177519,0.031555995,0.136886711
4/24/2013,-0.588602275,-0.898354215,-0.976105321,-0.909651126,-0.765183362,-0.589626934,-0.412051265,-0.247825885,-0.103211755,0.020964072,0.12677411
4/25/2013,-0.60138249,-0.920443538,-0.996555884,-0.924139356,-0.773340797,-0.592708168,-0.411672993,-0.245430942,-0.099910479,0.024391275,0.129821318
4/26/2013,-0.600736636,-0.922320651,-1.004116644,-0.938903384,-0.795211515,-0.620613502,-0.444120895,-0.280868175,-0.13691851,-0.012993422,0.093001803
4/29/2013,-0.593502994,-0.90942403,-0.98789558,-0.921691933,-0.7786328,-0.605438989,-0.430468497,-0.26847248,-0.12535038,-0.00180289,0.104207094
4/30/2013,-0.576569796,-0.885588442,-0.961989873,-0.895486018,-0.752740832,-0.579918243,-0.40512658,-0.243051132,-0.09962482,0.024375412,0.130901488
5/1/2013,-0.567324047,-0.867906379,-0.948216278,-0.891658981,-0.759924493,-0.596639511,-0.428999337,-0.271627065,-0.13076164,-0.007603172,0.099374544
5/2/2013,-0.566501699,-0.863511258,-0.937817533,-0.877273705,-0.744382307,-0.581965923,-0.416130662,-0.260656585,-0.121286484,0.000992106,0.107731066
5/3/2013,-0.546154049,-0.833087185,-0.887756682,-0.804416926,-0.651100414,-0.472762096,-0.295659295,-0.132940726,0.010453234,0.134272903,0.240684723
5/6/2013,-0.530871797,-0.810091568,-0.857118732,-0.767695268,-0.610544144,-0.43022484,-0.252286899,-0.089280827,0.054231526,0.178187549,0.284812928
5/7/2013,-0.53054536,-0.810750266,-0.856437162,-0.764430581,-0.604509498,-0.421788083,-0.242014257,-0.077749403,0.066513927,0.190807285,0.297450692
5/8/2013,-0.522653918,-0.793682525,-0.835327414,-0.74456916,-0.589096643,-0.411904536,-0.237274501,-0.076986484,0.064742638,0.187908046,0.294628784
5/9/2013,-0.520530753,-0.790828891,-0.834287084,-0.745314429,-0.590752874,-0.413659473,-0.238653014,-0.07783359,0.064366527,0.187830663,0.294641413
5/10/2013,-0.497999204,-0.743990018,-0.770853641,-0.668308916,-0.501988093,-0.315027326,-0.132365689,0.033714679,0.178813848,0.303023395,0.408744185
5/13/2013,-0.485919992,-0.72350375,-0.745660238,-0.640646389,-0.473202996,-0.285826683,-0.103047203,0.063073197,0.208226452,0.332522517,0.438345366
5/14/2013,-0.465052687,-0.699819688,-0.717279544,-0.605447134,-0.431056432,-0.23768117,-0.050167448,0.119459117,0.267041668,0.392856086,0.499437135
5/15/2013,-0.465976917,-0.696217508,-0.709929389,-0.597858066,-0.426046394,-0.236596066,-0.053108155,0.11316598,0.258427683,0.383024403,0.489393916
5/16/2013,-0.475978745,-0.714033732,-0.740231864,-0.642073172,-0.482737519,-0.303124628,-0.126666944,0.035095755,0.17793563,0.30176781,0.408642039
5/17/2013,-0.444326247,-0.665746371,-0.676810597,-0.564866329,-0.394379999,-0.206472272,-0.024190201,0.141442522,0.286643389,0.411661964,0.51879179
5/20/2013,-0.436591811,-0.658687998,-0.67004026,-0.556463827,-0.383148248,-0.192076249,-0.006884164,0.161091086,0.307950063,0.433945759,0.541441219
5/21/2013,-0.440203377,-0.663111671,-0.678941065,-0.571020864,-0.402755922,-0.215514418,-0.032937912,0.133414533,0.279395788,0.405051409,0.512587229
5/22/2013,-0.407517458,-0.601743452,-0.595618404,-0.471472696,-0.291991277,-0.097419517,0.089693985,0.25862569,0.405794637,0.531611951,0.638522559
5/23/2013,-0.401393748,-0.590152523,-0.583223944,-0.460314015,-0.282501516,-0.089344464,0.096793037,0.265154374,0.41205792,0.537811352,0.644774988
5/24/2013,-0.414547335,-0.606128785,-0.601273004,-0.480344984,-0.30410083,-0.112073881,0.073230755,0.240913219,0.387204878,0.512382017,0.618809725
5/28/2013,-0.375695498,-0.543493706,-0.516744272,-0.374194501,-0.178601423,0.029252092,0.226515197,0.402461733,0.553731326,0.681090887,0.787406797
