date,n1y_neut,n2y_neut,n3y_neut,n4y_neut,n5y_neut,n6y_neut,n7y_neut,n8y_neut,n9y_neut,n10y_neut,n11y_neut
12/7/2006,4.61044055,4.292649206,4.05032895,3.850075233,3.679347641,3.531962694,3.40388429,3.292071691,3.194083445,3.107902554,3.03184034
12/8/2006,4.676654949,4.356037899,4.108460334,3.902950255,3.727427083,3.575778521,3.443942263,3.328825697,3.227931596,3.139190546,3.060867056
12/11/2006,4.667141833,4.354729022,4.109827116,3.905335562,3.730206578,3.578673297,3.44681696,3.331613264,3.230600195,3.141727321,3.06326958
12/12/2006,4.62662292,4.312908514,4.070444778,3.869048294,3.696958539,3.548222953,3.418882354,3.305919282,3.206894509,3.119784737,3.042891797
12/13/2006,4.684726609,4.3670398,4.11957249,3.913483439,3.737219413,3.584822808,3.452283115,3.336524053,3.235050892,3.145791128,3.067004064
12/14/2006,4.722653583,4.416948351,4.169830644,3.961177949,3.781638881,3.625921606,3.490244886,3.371608372,3.267532172,3.175933143,3.09504977
12/15/2006,4.691120934,4.37189697,4.123406144,3.916642198,3.739892624,3.587128692,3.454302389,3.338314676,3.236655845,3.147243031,3.068328131
12/18/2006,4.691729786,4.371614132,4.122841363,3.915991518,3.739227735,3.586479379,3.453681398,3.337726916,3.23610239,3.14672304,3.067839834
12/19/2006,4.678330035,4.357317114,4.109162632,3.90326652,3.727491548,3.575678767,3.443736846,3.328554243,3.227621005,3.138859029,3.060526846
12/20/2006,4.675561452,4.356353829,4.108764055,3.903099025,3.727433729,3.575676944,3.443764494,3.328597339,3.227671809,3.138913161,3.060581799
12/21/2006,4.64514465,4.334432869,4.091078798,3.888095134,3.714371229,3.56411789,3.433415044,3.319245266,3.219156533,3.131109298,3.053389222
12/22/2006,4.688238524,4.377463691,4.131095394,3.924711683,3.747769514,3.594608099,3.461320189,3.344866298,3.242762508,3.152936406,3.073643038
12/26/2006,4.677103713,4.358511291,4.110969975,3.905204922,3.729400108,3.57749853,3.445448014,3.330153661,3.229112812,3.140250416,3.061826031
12/27/2006,4.712511206,4.395449061,4.145709507,3.937144949,3.758605589,3.604199655,3.469907326,3.352624061,3.249824103,3.159406178,3.079604452
12/28/2006,4.738604887,4.429560778,4.179939609,3.969559265,3.788746677,3.632053794,3.495611068,3.376361791,3.271787686,3.179778457,3.098552884
12/29/2006,4.741684853,4.429822826,4.179215709,3.968447027,3.787481803,3.630745216,3.494313339,3.375102765,3.270581027,3.178629942,3.097463829
1/2/2007,4.735762536,4.430919167,4.182467432,3.972398838,3.791604344,3.634814611,3.498230205,3.378825376,3.274096241,3.181939177,3.100575828
1/3/2007,4.722077268,4.424875215,4.17928109,3.970549989,3.790483527,3.634124875,3.497808663,3.378575889,3.273959265,3.181876585,3.100562627
1/4/2007,4.662126129,4.355181003,4.111217236,3.906787869,3.731511743,3.579793157,3.447764172,3.332413829,3.231280825,3.14231143,3.063776427
1/5/2007,4.696192024,4.384611288,4.137208818,3.930002522,3.752401566,3.598705145,3.464977606,3.348158566,3.245748438,3.15566291,3.076147901
1/8/2007,4.717690466,4.406946772,4.15830737,3.949474003,3.770260958,3.615074071,3.480002626,3.361984371,3.258508581,3.167477067,3.087121757
1/9/2007,4.726952044,4.412169562,4.161893666,3.95220705,3.772468072,3.616923236,3.481592244,3.363377289,3.259747448,3.168592155,3.088135314
1/10/2007,4.748541449,4.432353374,4.180331448,3.968967459,3.78771224,3.630822694,3.494306725,3.375049208,3.270501524,3.178536731,3.09736418
1/11/2007,4.784454586,4.468658771,4.214281345,4.000139957,3.816212811,3.656887316,3.518193282,3.397003134,3.290744998,3.19726645,3.114752406
1/12/2007,4.790260166,4.482664701,4.229834091,4.015451588,3.830737678,3.670469838,3.530823017,3.408727283,3.301632387,3.207391531,3.124187977
1/16/2007,4.747155628,4.425578128,4.172061158,3.960469025,3.779431841,3.622932573,3.486867352,3.368069962,3.263967467,3.172421668,3.091637385
1/17/2007,4.788382403,4.46607418,4.209619324,3.994830767,3.810789948,3.651580048,3.513103928,3.392173809,3.286187311,3.192976184,3.110717286
1/18/2007,4.76686274,4.444150061,4.189070621,3.97596033,3.793542694,3.635813876,3.498661546,3.37890515,3.273956549,3.181663201,3.100217023
1/19/2007,4.812478744,4.500908099,4.245570862,4.02934648,3.84315912,3.681668868,3.54098825,3.418007538,3.310148369,3.215242831,3.131457738
1/22/2007,4.805861329,4.49484701,4.240159212,4.024511633,3.838819929,3.677753735,3.537436585,3.414768634,3.307179863,3.212509272,3.128929355
1/23/2007,4.841922956,4.538253316,4.282940325,4.06473091,3.876080717,3.712114029,3.569102126,3.443986737,3.334198252,3.237559797,3.15222222
1/24/2007,4.833871596,4.539902081,4.287519679,4.07024715,3.88180989,3.717752987,3.574518431,3.449126388,3.339045757,3.242119027,3.156506614
1/25/2007,4.857854233,4.56457966,4.310644583,4.091470572,3.901194199,3.735460995,3.590730219,3.46401337,3.352762693,3.25480246,3.168275714
1/26/2007,4.864391368,4.565068723,4.309257138,4.089408365,3.898899507,3.733125563,3.588443391,3.461816771,3.350673969,3.252826726,3.166411477
1/29/2007,4.862570747,4.571501129,4.317678777,4.0981368,3.907380587,3.741162993,3.595978425,3.468848943,3.357227984,3.258937362,3.172116368
1/30/2007,4.864550921,4.581254894,4.329306049,4.109916206,3.918739587,3.751901134,3.606040735,3.478243182,3.365989388,3.267112199,3.179753894
1/31/2007,4.838842076,4.561977081,4.313432512,4.096304627,3.906814509,3.741306528,3.596529744,3.469633201,3.358139825,3.259911874,3.173113182
2/1/2007,4.860878117,4.575691565,4.3235593,4.104419288,3.913607388,3.747150297,3.601653836,3.47419118,3.362240478,3.263635468,3.17652078
2/2/2007,4.85811029,4.575673575,4.324487445,4.105688943,3.914992139,3.748550298,3.603021727,3.475504552,3.363489719,3.264817794,3.177637082
2/5/2007,4.835422423,4.551379163,4.301277007,4.08414644,3.895165911,3.730337661,3.586277836,3.460079251,3.349241101,3.251616918,3.165369037
2/6/2007,4.824226108,4.533008139,4.281915538,4.065435359,3.877575829,3.713972624,3.571108669,3.446026696,3.336209698,3.239509757,3.154094218
2/7/2007,4.798603419,4.50212979,4.251533037,4.03690489,3.851165056,3.689632086,3.548687156,3.425345362,3.317090592,3.221786969,3.137617715
2/8/2007,4.800386929,4.498770591,4.246775385,4.031833019,3.846158053,3.684836542,3.544157066,3.42109354,3.3131107,3.218063917,3.13413285
2/9/2007,4.82550289,4.52779103,4.275021097,4.058229238,3.870524725,3.707252039,3.564778895,3.440097226,3.330666785,3.234329378,3.149248517
2/12/2007,4.82348278,4.520451002,4.266396624,4.049519592,3.862132085,3.699317861,3.55734191,3.433151507,3.324186665,3.228281169,3.143596289
2/13/2007,4.83435748,4.531905836,4.277264538,4.059567567,3.871356195,3.707776059,3.565107675,3.440298509,3.330783364,3.234389128,3.149269982
2/14/2007,4.784135203,4.478700381,4.22688275,4.013084136,3.82876201,3.668778404,3.52934766,3.407421526,3.300462972,3.206333828,3.123223263
2/15/2007,4.744480308,4.433956962,4.183535665,3.972613135,3.7913981,3.63439099,3.497695353,3.378238258,3.273490706,3.181334879,3.099984077
2/16/2007,4.760721965,4.452198193,4.20129167,3.989257982,3.806815536,3.648617896,3.510818645,3.390358592,3.284708116,3.191742975,3.109667926
2/20/2007,4.752905626,4.441054125,4.189908071,3.978404425,3.796688354,3.639240525,3.502154511,3.382350646,3.277294573,3.184863887,3.103267851
2/21/2007,4.798444266,4.501041204,4.25051987,4.036045216,3.850451258,3.689040321,3.548193227,3.424928691,3.31673472,3.221479066,3.137347888
2/22/2007,4.835483713,4.544250422,4.292746682,4.075612723,3.887048688,3.722758321,3.579249968,3.453575253,3.343218696,3.246030439,3.160174295
2/23/2007,4.796946902,4.503771389,4.254489906,4.040327013,3.854711403,3.693144244,3.552087254,3.42859621,3.320177029,3.224706136,3.140373611
2/26/2007,4.768183224,4.475329103,4.228128657,4.016242068,3.832761851,3.673116445,3.533763907,3.411776778,3.304683124,3.210381626,3.127082865
2/27/2007,4.627800021,4.341467049,4.10537209,3.904541726,3.731147521,3.580475298,3.449038133,3.334016065,3.233052808,3.144155966,3.065633616
2/28/2007,4.689041539,4.395670516,4.153887886,3.9481971,3.770617988,3.616326575,3.481747502,3.363987861,3.260630606,3.169632496,3.089258941
3/1/2007,4.660573391,4.364085382,4.123396556,3.919754116,3.74436166,3.592158333,3.459496467,3.343467605,3.241660809,3.152047132,3.07290878
3/2/2007,4.624496205,4.339228944,4.103748141,3.90325507,3.730078989,3.579561628,3.44824076,3.333309404,3.232418894,3.143581655,3.065108987
3/5/2007,4.605455422,4.313451235,4.077482729,3.878168486,3.706616043,3.557786825,3.428082405,3.314646766,3.215117779,3.127509814,3.050142725
3/6/2007,4.640824088,4.352057381,4.114469619,3.912519918,3.73823327,3.586827494,3.454776403,3.339234066,3.237825619,3.148544739,3.069688753
3/7/2007,4.620702926,4.324927057,4.087088219,3.886529922,3.714036174,3.564449983,3.434116791,3.320148615,3.220162701,3.132158937,3.054446417
3/8/2007,4.622954654,4.329054829,4.091493687,3.890801494,3.718056015,3.568190774,3.437583979,3.323359975,3.223140041,3.134924513,3.057021362
3/9/2007,4.715274241,4.416334573,4.1712774,3.963281502,3.78392788,3.628207945,3.492449298,3.37369922,3.269500031,3.177779163,3.096780011
3/12/2007,4.689009796,4.387014718,4.143050957,3.937030858,3.759759546,3.606010972,3.472050372,3.354914854,3.252155716,3.161716083,3.081856672
3/13/2007,4.613963247,4.311786312,4.073029437,3.872895708,3.701208806,3.552517573,3.423061315,3.309912379,3.210675197,3.12334841,3.046244865
3/14/2007,4.623876564,4.321451312,4.081977296,3.881072057,3.708663086,3.55932207,3.429289164,3.315631029,3.215944691,3.128221362,3.050767036
3/15/2007,4.649686267,4.349331748,4.108616135,3.905796364,3.731416966,3.580223305,3.448504118,3.333332203,3.232295104,3.143369118,3.064844107
3/16/2007,4.676412616,4.376755687,4.13445964,3.929629864,3.753272987,3.600255319,3.466892836,3.350254873,3.247914942,3.157832264,3.078279592
3/19/2007,4.701762302,4.406866693,4.163992038,3.957328721,3.778899112,3.623865328,3.488637477,3.370309672,3.266453574,3.175016221,3.094254701
3/20/2007,4.68371824,4.387046091,4.144993611,3.939695006,3.762681758,3.608980699,3.47496456,3.357722762,3.254834104,3.164256772,3.084259837
3/21/2007,4.615316649,4.321937035,4.085350939,3.885450285,3.713345056,3.564004426,3.433832241,3.319971883,3.220059049,3.132105122,3.05442663
3/22/2007,4.660812127,4.363149587,4.122482109,3.918948636,3.743666884,3.591560054,3.458978339,3.343014964,3.241261495,3.15169137,3.072588814
3/23/2007,4.667632228,4.365641988,4.123367866,3.919116148,3.743470859,3.591171199,3.458488172,3.342475575,3.240703473,3.151132875,3.072040542
3/26/2007,4.664276256,4.364962513,4.123766336,3.919975515,3.744537673,3.592322902,3.459659953,3.343631953,3.241825143,3.152209884,3.073068479
3/27/2007,4.672941307,4.380052596,4.139907162,3.935680416,3.759363199,3.60615553,3.472508613,3.355553539,3.252893717,3.162502973,3.082660852
3/28/2007,4.640850821,4.340698959,4.100843081,3.898792075,3.725080004,3.574465699,3.443250449,3.328518052,3.227865498,3.139277113,3.061049548
3/29/2007,4.678987102,4.384780953,4.143757671,3.938928219,3.762162735,3.608606531,3.474681168,3.357499286,3.254651859,3.164103916,3.084128581
3/30/2007,4.664570412,4.365422969,4.124019439,3.920055809,3.744493946,3.592194693,3.459476612,3.343414499,3.241588313,3.151963836,3.07282009
4/2/2007,4.674341293,4.368422001,4.124822037,3.919964579,3.743994268,3.591504103,3.458703219,3.342615068,3.240793336,3.15118958,3.072074834
4/3/2007,4.683007668,4.374200576,4.129127756,3.923401485,3.746846197,3.593932326,3.460810632,3.344472012,3.242450112,3.152683336,3.073433684
4/4/2007,4.670806919,4.364029343,4.120377815,3.915714622,3.740008369,3.587794282,3.455259803,3.33942,3.237825828,3.148428695,3.069500674
4/5/2007,4.695592919,4.393123518,4.148961749,3.942584408,3.764916243,3.610779968,3.476457679,3.358991658,3.255933602,3.165225003,3.085124121
4/6/2007,4.789218481,4.500812415,4.253639011,4.04040922,3.855253611,3.693920809,3.552978368,3.42953455,3.321123769,3.225638828,3.141279567
4/9/2007,4.767255762,4.470646463,4.222820766,4.010950277,3.827693637,3.668341703,3.529298127,3.407612055,3.300801496,3.206761321,3.123701356
4/10/2007,4.742909222,4.444582717,4.198055492,3.988051926,3.806678391,3.649078099,3.511617564,3.391345213,3.285791088,3.19286605,3.110796339
4/11/2007,4.767736557,4.471693424,4.224040857,4.01218678,3.828891607,3.669480222,3.53037023,3.408617213,3.301742252,3.207641636,3.124525743
4/12/2007,4.768542099,4.472717416,4.225054319,4.013139803,3.829774066,3.67029341,3.531119116,3.409307779,3.302380482,3.208233111,3.125075512
4/13/2007,4.79013152,4.493617773,4.244195932,4.030515886,3.845545102,3.684643134,3.544220791,3.421315768,3.313429315,3.218438955,3.134538319
4/16/2007,4.760151258,4.464732494,4.217437424,4.006015062,3.823160017,3.664169577,3.52545105,3.404056745,3.297507739,3.203701898,3.120851911
4/17/2007,4.69742964,4.392070921,4.146623648,3.939761008,3.761937242,3.607800499,3.473555574,3.356205573,3.253280838,3.162710815,3.082746933
4/18/2007,4.670936345,4.357062378,4.111400901,3.906364292,3.730858139,3.579063868,3.44702695,3.331698768,3.230600515,3.141670047,3.06317408
4/19/2007,4.659568496,4.344807275,4.099667972,3.895454567,3.72080148,3.569813276,3.438512987,3.323848259,3.223343626,3.134942881,3.056919388
4/20/2007,4.66823324,4.351625712,4.105547271,3.900669498,3.725487846,3.57405913,3.442383307,3.327394282,3.226607225,3.137958992,3.059717527
4/23/2007,4.666841034,4.353459757,4.108390231,3.90379938,3.728638148,3.577117514,3.4453015,3.33015419,3.229205878,3.140401111,3.062011614
4/24/2007,4.645762385,4.33064776,4.086658918,3.883690048,3.710178246,3.560195962,3.429771543,3.315867331,3.216023804,3.128199448,3.050680409
4/25/2007,4.703672062,4.397100776,4.151463922,3.944394097,3.766335433,3.611951202,3.477457954,3.359866706,3.256712624,3.165927752,3.085764606
4/26/2007,4.731977782,4.428084601,4.181122582,3.971904419,3.791625524,3.635156089,3.498769104,3.379481877,3.274817823,3.182691207,3.101335608
4/27/2007,4.715631177,4.411867617,4.16595918,3.957956057,3.778845334,3.623444672,3.488017521,3.369585622,3.265681495,3.174229688,3.093473837
4/30/2007,4.678513014,4.374344165,4.130964758,3.925896939,3.749587538,3.596726877,3.463561355,3.347129542,3.244990754,3.155097792,3.075720848
5/1/2007,4.712265561,4.416102881,4.172336258,3.964885002,3.78576034,3.630116556,3.494353874,3.37555671,3.271287927,3.179486825,3.09840378
5/2/2007,4.720077014,4.418727286,4.173213631,3.965029397,3.785554647,3.629735862,3.493887425,3.375052848,3.27077368,3.178977435,3.09790771
5/3/2007,4.749795817,4.450329317,4.203134778,3.992646091,3.81087216,3.652925309,3.51515929,3.394615616,3.288819662,3.195678647,3.113415741
5/4/2007,4.712696134,4.406006817,4.159467593,3.951570723,3.772792523,3.61778781,3.482759861,3.364706705,3.261152082,3.170018369,3.089550012
5/7/2007,4.719787443,4.410040983,4.16225244,3.953702443,3.774520213,3.619239488,3.484010679,3.365804782,3.262130165,3.170899768,3.090351909
5/8/2007,4.714087597,4.408249946,4.161784334,3.953785787,3.774861456,3.619704256,3.484530692,3.366343357,3.262667119,3.171424042,3.090857674
5/9/2007,4.755785479,4.447371635,4.197452894,3.986150757,3.80425607,3.64647512,3.50899676,3.388786784,3.283333571,3.190525952,3.108578258
5/10/2007,4.729609581,4.43037899,4.184473591,3.975475164,3.795138255,3.638507569,3.501923963,3.382434014,3.277574189,3.185264352,3.103740074
5/11/2007,4.729521687,4.431219479,4.185392214,3.976331423,3.795905837,3.639188943,3.502529165,3.382974148,3.278059391,3.185703272,3.104139887
5/14/2007,4.733927616,4.438544316,4.193022964,3.98364851,3.802745084,3.645523649,3.508380474,3.388379759,3.2830612,3.190342237,3.108453962
5/15/2007,4.71806299,4.420279154,4.174981113,3.96658774,3.786848605,3.630791314,3.494746726,3.375756536,3.271355749,3.179464922,3.098321598
5/16/2007,4.68380047,4.380905812,4.136464469,3.93042921,3.753343668,3.599873702,3.466231585,3.349425634,3.24699101,3.156861952,3.077294607
5/17/2007,4.725058384,4.429161227,4.183556778,3.9744931,3.79405194,3.637343143,3.500716914,3.381214843,3.276365667,3.184082156,3.102594249
5/18/2007,4.734690645,4.442021533,4.196374604,3.986553502,3.805205581,3.647603981,3.510150576,3.389900767,3.2843829,3.191504013,3.109486597
5/21/2007,4.72917995,4.437838359,4.192970941,3.983674531,3.802714877,3.645415306,3.508203951,3.388152161,3.282798866,3.190058536,3.108159064
5/22/2007,4.729958943,4.426017951,4.177976063,3.968193704,3.78765592,3.631110885,3.494760544,3.375577474,3.271056188,3.179092181,3.097906925
5/23/2007,4.71589122,4.413046137,4.166125708,3.957399633,3.777813482,3.622114849,3.48651386,3.367993316,3.264057968,3.172612833,3.091887946
5/24/2007,4.719829635,4.420759112,4.174507471,3.965611044,3.785596071,3.629395391,3.493289124,3.37428833,3.269908572,3.178057795,3.09696529
5/25/2007,4.724998498,4.426651038,4.180182806,3.970888612,3.7904534,3.633854804,3.497385807,3.378059547,3.273389726,3.181281059,3.099959291
5/29/2007,4.730049041,4.431669649,4.184721685,3.974961356,3.794113666,3.637157907,3.500381253,3.380789793,3.275890644,3.183582825,3.102087292
5/30/2007,4.729889411,4.442486175,4.198088861,3.988610655,3.807299483,3.649621397,3.512051285,3.39167474,3.286032974,3.193038293,3.110914976
5/31/2007,4.753535713,4.466382883,4.220456306,4.009175382,3.826124211,3.666854822,3.527858021,3.406212647,3.299445747,3.205453704,3.122445324
6/1/2007,4.78467433,4.500827044,4.253506669,4.039858855,3.854341536,3.692749369,3.551640516,3.428102609,3.319650334,3.22416055,3.139821059
6/4/2007,4.796639669,4.518263186,4.27151943,4.057158969,3.870570498,3.707838524,3.56562672,3.441062178,3.331671875,3.235333023,3.150228519
6/5/2007,4.800638446,4.523907845,4.277127744,4.062398055,3.875380553,3.71223484,3.569646196,3.444745895,3.335059008,3.238458849,3.153124011
6/6/2007,4.748159364,4.470968676,4.227565836,4.01683404,3.833673068,3.674053101,3.53462506,3.412535536,3.305341104,3.210950396,3.127576282
6/7/2007,4.760768371,4.487364665,4.243752638,4.031957994,3.847582198,3.686791572,3.546294284,3.423248504,3.315206143,3.220065666,3.136028501
6/8/2007,4.733713715,4.45492103,4.211698402,4.001746265,3.819530215,3.660874871,3.522373501,3.401149079,3.294749968,3.201084112,3.118367405
6/11/2007,4.719607717,4.441773888,4.199703327,3.990838456,3.809600076,3.651811565,3.514075113,3.393524928,3.287720525,3.194580102,3.112328684
6/12/2007,4.748532264,4.470524825,4.226276398,4.01503559,3.831582249,3.671814026,3.532333007,3.410252315,3.303105651,3.208786113,3.125496111
6/13/2007,4.761341686,4.490445457,4.2471905,4.035285248,3.850675465,3.689629846,3.548890016,3.425624445,3.317386827,3.222074245,3.137885692
6/14/2007,4.775261753,4.505023513,4.260923881,4.047916341,3.862224868,3.700187404,3.558559515,3.434506186,3.325572029,3.22964372,3.144910147
6/15/2007,4.735642111,4.459748003,4.21704752,4.006987545,3.82447827,3.665482183,3.526642163,3.405099823,3.298409776,3.20448092,3.121527835
6/18/2007,4.723593124,4.444976761,4.202480313,3.993300218,3.81180721,3.653805921,3.515888496,3.39518268,3.289243372,3.195985266,3.113630627
6/19/2007,4.679518259,4.399263802,4.159468643,3.953722569,3.775590447,3.62067296,3.485520672,3.367271601,3.26350786,3.172175549,3.091527601
6/20/2007,4.708023928,4.427755824,4.186006373,3.978041147,3.797797855,3.64096589,3.504107171,3.384347094,3.279248015,3.186735203,3.105041953
6/21/2007,4.684553536,4.39869666,4.157157043,3.950805128,3.772491031,3.617577933,3.482517322,3.364400003,3.260783878,3.169602197,3.089101054
6/22/2007,4.663189849,4.375668246,4.135346148,3.930704859,3.754094917,3.60075361,3.467104265,3.350240671,3.247734009,3.157533539,3.077901167
6/25/2007,4.630714203,4.336697005,4.097078737,3.894807057,3.72088822,3.570166655,3.438940816,3.324271727,3.223733031,3.135290042,3.057225253
6/26/2007,4.641050317,4.341663396,4.099962155,3.896675007,3.722179,3.571099164,3.439638375,3.324809235,3.224158341,3.135634846,3.057511123
6/27/2007,4.654290736,4.354659547,4.112110058,3.907864985,3.732448565,3.580524229,3.448302381,3.332792784,3.231535525,3.142472193,3.063867623
6/28/2007,4.694050875,4.389443271,4.142915794,3.935399522,3.757227696,3.602953878,3.46871287,3.351457318,3.248682273,3.158293019,3.078524747
6/29/2007,4.64551037,4.347418775,4.105860779,3.902370455,3.727563022,3.576142382,3.444343426,3.329192775,3.228242893,3.139444791,3.061070649
7/2/2007,4.630903622,4.320553655,4.077167418,3.874537632,3.701362622,3.551755216,3.42173593,3.308250461,3.208824547,3.121406007,3.044274113
7/3/2007,4.649473052,4.334422696,4.088545067,3.884270337,3.709873395,3.5593051,3.428505456,3.314372773,3.214401838,3.126518845,3.048987263
7/5/2007,4.719049257,4.40843779,4.158819389,3.949224901,3.769472758,3.613927896,3.478633367,3.360488221,3.256952323,3.165906016,3.085565895
7/6/2007,4.701420256,4.396332886,4.149050299,3.940847494,3.76208436,3.607308152,3.472640824,3.355022296,3.251936614,3.161279956,3.081280096
7/9/2007,4.689853038,4.386389028,4.140354218,3.933147636,3.755205422,3.601117244,3.467033003,3.349912885,3.247256346,3.156971601,3.077295987
7/10/2007,4.615715207,4.309377345,4.067901078,3.866493702,3.694226033,3.54534221,3.41592224,3.30294429,3.203954343,3.116914088,3.040112953
7/11/2007,4.63181259,4.318191286,4.073818915,3.870911172,3.697725423,3.548223919,3.418362514,3.30505537,3.205811878,3.118571238,3.041608306
7/12/2007,4.672306311,4.360564909,4.113795341,3.90774803,3.731465001,3.579110526,3.4466849,3.33109582,3.229829168,3.140796028,3.062243421
7/13/2007,4.656912967,4.339968299,4.092970538,3.887957253,3.713021578,3.562040615,3.430915432,3.316520477,3.216334681,3.128273167,3.050591418
7/16/2007,4.62271153,4.302851324,4.057551471,3.855166128,3.68291609,3.534443672,3.405588932,3.293222459,3.194839438,3.10837763,3.032116035
7/17/2007,4.641967018,4.313569206,4.064919215,3.860800468,3.687481818,3.538280812,3.40889642,3.296127343,3.197428015,3.110711259,3.034239915
7/18/2007,4.607044262,4.282723657,4.037627707,3.836456066,3.665619435,3.518528956,3.390952046,3.279740424,3.182390638,3.096849432,3.021407229
7/19/2007,4.632230325,4.306336409,4.05921787,3.85609383,3.683488636,3.534827501,3.405865099,3.293433539,3.195009079,3.10851958,3.032238608
7/20/2007,4.568848598,4.237730112,3.993687483,3.79534411,3.627646894,3.483586405,3.358799931,3.250108101,3.155013788,3.071484148,2.997834395
7/23/2007,4.574895338,4.23726163,3.991127021,3.792067909,3.62416264,3.48011232,3.355435601,3.246897725,3.151973777,3.068616511,2.995133683
7/24/2007,4.54456214,4.209475101,3.966244719,3.769754826,3.60406624,3.461923871,3.338892675,3.231778966,3.138092682,3.055815695,2.983279965
7/25/2007,4.540652582,4.205744789,3.962921366,3.766802245,3.601432428,3.459560903,3.336759716,3.229842038,3.136323695,3.054191424,2.981781144
7/26/2007,4.387210891,4.032219073,3.795078066,3.610299376,3.457093908,3.326830253,3.214666806,3.117332384,3.03238188,2.957886444,2.892279315
7/27/2007,4.384923713,4.027358526,3.789823729,3.605187951,3.452278342,3.322347451,3.210511777,3.113484337,3.028814782,2.954573576,2.889195254
7/30/2007,4.415691215,4.067056527,3.829569948,3.642812626,3.48726963,3.354693093,3.240369454,3.141066144,3.054341494,2.978255812,2.911226147
7/31/2007,4.406416806,4.061645802,3.82580591,3.639944526,3.484969327,3.352784632,3.238746167,3.139658264,3.053100997,2.977148397,2.910226609
8/1/2007,4.392198105,4.047614516,3.812636297,3.627791477,3.473807257,3.342537,3.229324726,3.130976416,3.045078589,2.969713229,2.903314552
8/2/2007,4.41552163,4.07638143,3.84107416,3.654555156,3.498615042,3.365419992,3.250416408,3.150439733,3.063077618,2.986401904,2.918832622
8/3/2007,4.32006383,3.971724047,3.740655248,3.561218624,3.412666944,3.286450962,3.177812257,3.083554491,3.001297464,2.929167797,2.865645835
8/6/2007,4.264770157,3.905815146,3.675691549,3.500072842,3.355945309,3.23408278,3.129502178,3.038940657,2.960013848,2.890869516,2.830018594
8/7/2007,4.391037353,4.027677912,3.788196095,3.602857141,3.449707904,3.319739465,3.207960938,3.111034964,3.026485694,2.95237017,2.887115802
8/8/2007,4.445983284,4.087762431,3.84571142,3.656204494,3.498746749,3.364732023,3.249279202,3.149063079,3.061584891,2.984867066,2.917300182
8/9/2007,4.314206585,3.968602121,3.73842224,3.559385281,3.411061552,3.285001257,3.176482717,3.082324887,3.000154542,2.928101767,2.86464882
8/10/2007,4.282075064,3.940343702,3.713176978,3.536681304,3.390533329,3.266350961,3.159461963,3.066724235,2.985796316,2.914834628,2.852343432
8/13/2007,4.279709233,3.936419923,3.709096736,3.532775916,3.386889207,3.262980658,3.156352699,3.063854735,2.98314338,2.912375799,2.850058046
8/14/2007,4.221847203,3.883888044,3.661737672,3.490018927,3.348160804,3.227765368,3.124201592,3.034381156,2.95601564,2.887309638,2.826809706
8/15/2007,4.092577277,3.77400937,3.565132383,3.403855065,3.270651231,3.157588613,3.060312673,2.975927213,2.902288588,2.837715335,2.780845933
8/16/2007,3.853618021,3.55622615,3.368275044,3.225852096,3.109245874,3.010707041,2.926129739,2.852860795,2.788975416,2.732983191,2.683687053
8/17/2007,3.941691204,3.666560577,3.477999093,3.329415703,3.205406185,3.099507941,3.008045441,2.928497133,2.858952501,2.797887793,2.74405466
8/20/2007,3.853353702,3.58597774,3.40486856,3.263099843,3.145145394,3.044579403,2.95780125,2.882368886,2.81644613,2.758575616,2.707567035
8/21/2007,3.772721484,3.525368295,3.354445686,3.219438546,3.106573409,3.01007188,2.92664576,2.854033458,2.790515973,2.734718161,2.685510504
8/22/2007,3.853201146,3.612070679,3.43724065,3.296240382,3.177222915,3.074946049,2.986269179,2.908947338,2.841230359,2.781695568,2.72916249
8/23/2007,3.907506208,3.666544132,3.488161955,3.343040664,3.22006378,3.114170902,3.022252999,2.942048344,2.871774285,2.80997203,2.755426124
8/24/2007,4.040524208,3.783357847,3.592360314,3.436700585,3.304724991,3.191074525,3.092429737,3.006365317,2.930966095,2.864663865,2.806151955
8/27/2007,4.042378016,3.771734211,3.57758338,3.42151993,3.290037134,3.177189568,3.079433614,2.994249913,2.919683393,2.854150518,2.796340918
8/28/2007,3.907321656,3.622614961,3.434295284,3.288277492,3.167322621,3.064434451,2.975766682,2.898750628,2.831475586,2.772435674,2.720406491
8/29/2007,3.967134752,3.684267645,3.492466958,3.341944558,3.216541354,3.109545111,3.017174763,2.936855192,2.866644542,2.804998559,2.750654286
8/30/2007,3.941064981,3.656056582,3.465765604,3.317356024,3.194054722,3.088993964,2.998358628,2.919578124,2.85072769,2.790283341,2.737001993
8/31/2007,3.996987635,3.703799574,3.507749382,3.35477741,3.227692006,3.119427549,3.026048433,2.944899363,2.873991449,2.811750195,2.756891809
9/4/2007,4.007020275,3.691996721,3.490232712,3.335971666,3.209106542,3.101636548,3.009259135,2.929158318,2.85927186,2.797992548,2.744023845
9/5/2007,3.910938069,3.596102898,3.400947372,3.254144441,3.134364224,3.033318886,2.946670279,2.871644844,2.806246068,2.748936006,2.698483482
9/6/2007,3.95243931,3.631965194,3.432624075,3.282442476,3.159833653,3.056381237,2.967664718,2.890850579,2.823895907,2.765225687,2.713578594
9/7/2007,3.800581953,3.501659879,3.317863185,3.180090593,3.067812853,2.973121695,2.891914123,2.821583832,2.760261698,2.706510384,2.659179866
