year,month,day,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,DNY1
2007,7,19,0,0,0,0,0,-.0099945,.0265999
2007,7,20,0,.0140912,-.0028182,0,.0049973,.0100021,-.0636001
2007,7,23,0,0,0,0,.0050049,.0050049,.0240002
2007,7,24,0,0,0,-.0050049,-.0049973,-.0050049,-.0344
2007,7,25,0,0,0,.0050049,.0099945,.0099945,-.0069003
2007,7,26,0,-.0100002,-.0099995,-.0149994,-.0200043,-.0199966,-.1345997
2007,7,27,0,0,0,-.0100021,-.0149994,-.0149994,.0029998
2007,7,30,0,0,-.0088229,-.0250015,-.0250015,-.0200043,.0226002
2007,7,31,0,-.0049996,-.0049996,-.0250015,-.0350037,-.0250015,-.0195003
2007,8,1,0,0,0,0,.0050049,.0100021,-.0095997
2007,8,2,0,0,0,-.0200043,-.0250015,-.0249939,.0160999
2007,8,3,0,-.0055358,-.0040735,-.0250015,-.0250015,-.0149994,-.0871
2007,8,6,0,.0062001,.017599,.0050049,.0100021,.0100021,-.0233002
2007,8,7,1,.0064585,.0028114,-.0149994,-.0400009,-.0450058,.1195002
2007,8,8,0,0,0,.0100021,.0049973,.0049973,.0585999
2007,8,9,0,-.0070449,-.0250001,-.0499954,-.0500031,-.034996,-.145
2007,8,10,0,.0147619,.0278571,.03,.025,.025,-.0297999
2007,8,13,0,.0086105,.0050001,-.0049973,0,-.0049973,-.0077
2007,8,14,0,-.0091179,-.0099998,-.0149994,-.0250015,-.0149994,-.0657001
2007,8,15,0,0,-.0154999,-.0200043,-.0250015,-.0250015,-.1307001
2007,8,16,0,-.0309997,-.0192414,-.034996,-.0499954,-.0599976,-.2419
2007,8,17,0,.0332143,.0376786,-.05,-.03,-.025,.0546002
2007,8,20,0,.0281825,.0187878,.0149994,.0049973,.0100021,-.0868001
2007,8,21,0,-.0154989,-.0149039,-.0400009,-.0450058,-.0400009,-.1031003
2007,8,22,0,0,0,-.0100021,.0049973,0,.0659003
2007,8,23,0,.0193754,-.0092264,.0200043,.0299988,.0250015,.0453
2007,8,24,0,0,-.0077502,.0049973,.0049973,.0100021,.1362
2007,8,27,0,0,0,.0099945,.0149994,.0049973,.0137997
2007,8,28,0,-.0049996,-.0049996,-.0049973,-.0099945,-.0149994,-.1078997
2007,8,29,0,.0050001,.0050001,0,.0299988,.0250015,.0476999
2007,8,30,0,-.0149999,-.0039282,-.0050049,-.0100021,-.0100021,-.0317001
2007,8,31,0,-.0149999,-.0388466,0,0,-.0100021,.0606999
2007,9,4,0,.0057694,.0166979,.0100021,.0149994,.0149994,.0412002
2007,9,5,0,0,-.017221,-.0149994,-.015007,-.0149994,-.0967002
2007,9,6,0,0,0,.0149994,.0099945,.0100021,.0475001
2007,9,7,0,0,-.0049996,.0100021,-.0049973,0,-.1829
2007,9,10,0,.0075002,.0050001,.0200043,.0250015,.0200043,-.0482998
2007,9,11,0,0,-.0099998,0,-.0049973,0,.0857997
2007,9,12,0,0,.0050001,-.0100021,-.0049973,0,-.0021
2007,9,13,0,.0088229,.0050001,-.0050049,0,-.0049973,.0872002
2007,9,14,0,0,0,-.015007,-.0149994,-.0100021,-.0271001
2007,9,17,0,0,0,0,.0049973,.0050049,.027
2007,9,18,1,-.200001,-.1549997,-.1849976,-.1750031,-.159996,-.0908999
2007,9,19,0,0,0,-.0100021,.0049973,.0049973,-.0458999
2007,9,20,0,0,0,-.0100021,-.0049973,-.0049973,.0654001
2007,9,21,0,0,0,-.0099945,-.0149994,-.0149994,-.0530005
2007,9,24,0,0,-.0068177,-.0100021,-.0149994,-.0100021,-.0079999
2007,9,25,0,0,.007143,0,0,.0050049,-.0661998
2007,9,26,0,0,.0088237,.0100021,.0049973,0,-.0172
2007,9,27,0,0,-.0093743,-.0049973,-.0049973,0,-.0044
2007,9,28,0,.0049996,.0050006,.0299988,.0400009,.0449982,.0276
2007,10,1,0,0,.0107145,.0050049,-.0050049,-.0100021,.0650001
2007,10,2,0,.005345,.0044045,.0100021,.0049973,.0050049,-.0239
2007,10,3,0,0,0,-.0049973,-.0049973,0,.0246
2007,10,4,0,0,0,.0049973,.0049973,-.0049973,-.0086002
2007,10,5,0,.0059611,.0150003,.0049973,.0049973,0,.079
2007,10,9,0,0,.0100002,.0100021,.0149994,.0250015,.0598001
2007,10,10,0,0,0,.0099945,.0050049,.0100021,.0247998
2007,10,11,0,0,-.0050001,.0100021,-.0050049,-.0149994,-.0057001
2007,10,12,0,.0081581,-.0050001,.0100021,.0100021,.0149994,.0817003
2007,10,15,0,0,.0050001,-.0049973,-.0100021,-.0100021,-.0107002
2007,10,16,0,-.0103336,-.0044287,-.0050049,-.0099945,-.0200043,-.0716
2007,10,17,0,.0110717,-.0016402,0,.0050049,.0050049,-.1360002
2007,10,18,0,-.0119222,-.0096306,-.0149994,-.0100021,-.0200043,-.0688996
2007,10,19,0,0,0,.0049973,0,-.0049973,-.1027002
2007,10,22,0,.017221,-.0082005,-.0100021,-.0100021,-.0099945,.0297
2007,10,23,0,0,0,-.0149994,-.0049973,0,-.0063
2007,10,24,0,.0049996,.0050004,.0199966,.0299988,.0299988,-.0740001
2007,10,25,0,.0099998,.0099998,.0149994,.0149994,.0100021,-.0033
2007,10,26,0,0,.0273536,.0149994,.0149994,.0149994,.0112
2007,10,29,0,0,0,-.0049973,-.0100021,-.0149994,.0229001
2007,10,30,0,-.0050001,-.0050001,0,0,-.0050049,.0171001
2007,10,31,1,-.02,.0342505,.0699997,.090004,.1000061,.0969
2007,11,1,0,0,.0140899,.0149994,.0049973,.0049973,-.1564
2007,11,2,0,0,0,-.0099945,-.0149994,-.0149994,-.1262002
2007,11,5,0,-.0059996,0,-.0099945,-.0099945,-.0149994,.0255001
2007,11,6,0,-.0062501,.0050001,.0100021,.0049973,.0049973,.0088999
2007,11,7,0,0,.0049996,.0099945,.0200043,.0199966,-.0922999
2007,11,8,0,0,.0050001,-.0100021,-.0100021,-.0100021,-.1283
2007,11,9,0,-.0071423,-.0050001,.0100021,.0050049,.0050049,-.0383999
2007,11,13,0,0,.0106894,.0100021,.0149994,.0149994,.0790999
2007,11,14,0,0,-.0055353,.0099945,.0049973,.0100021,.0129001
2007,11,15,0,.0100002,-.0072224,.0200043,.0199966,.0149994,-.1921
2007,11,16,0,0,-.0064585,-.0100021,0,-.0049973,-.0263
2007,11,19,0,.0136367,-.0047432,.0199966,.0300064,.0300064,-.1327
2007,11,20,0,0,-.0221427,-.0500031,-.0449982,-.0400009,-.0227001
2007,11,21,0,-.0166655,.009166,-.0049973,0,0,-.1368999
2007,11,23,0,.02,.0017651,.0099945,.0100021,.0100021,.0725
2007,11,26,0,-.0099998,-.0293752,-.0350037,-.0400009,-.0450058,-.1241
2007,11,27,0,0,0,.0149994,.0199966,.0249939,.1023998
2007,11,28,0,0,.0110717,.0199966,.034996,.0350037,.1321001
2007,11,29,0,0,.0119234,.0050049,-.0049973,.0049973,-.1025
2007,11,30,0,0,0,-.0050049,0,.0049973,.0112
2007,12,3,0,0,-.0193754,0,-.0049973,0,-.115
2007,12,4,0,.0057403,0,-.0050049,-.0100021,-.0149994,-.01
2007,12,5,0,-.0059617,-.0050001,-.0049973,0,.0050049,-.0016
2007,12,7,0,.0064579,.0049999,.0049973,.0100021,.0149994,.0579
2007,12,10,0,0,.0049999,.0100021,.0100021,.0149994,.0056
2007,12,11,1,.0310007,.0249999,.125,.0149994,-.0600052,-.2045
2007,12,12,0,0,0,.0049973,0,0,.1255
2007,12,13,0,0,0,.0050049,.0049973,.0049973,.0980999
2007,12,14,0,-.009117,-.0043409,-.0049973,.0050049,.0049973,.0743001
2007,12,17,0,0,-.012083,-.0050049,-.0049973,0,-.0544
2007,12,18,0,0,0,.0149994,.0149994,.0149994,-.0158999
2007,12,19,0,0,.0065904,.0400009,.0449982,.0399933,-.0562
2007,12,20,0,.0140912,-.0053681,.0099945,.0100021,.0100021,-.0215001
2007,12,21,0,-.0155004,.0094724,.0049973,.0149994,.0149994,.1133001
2007,12,24,0,0,.0085296,.0049973,0,.0050049,.0427001
2007,12,26,0,0,0,.0049973,.0100021,.0100021,.0627
2007,12,27,0,.0050001,.0146661,.0050049,-.0049973,-.0049973,-.0852001
2007,12,28,0,.0050001,.0050001,.0100021,.0099945,.0149994,-.0969
2007,12,31,0,.0050001,-.0240005,.0100021,.0100021,0,-.0279
2008,1,2,0,.0053444,.0203457,.0050049,-.0049973,-.0050049,-.1581001
2008,1,3,0,0,0,.0099945,.0050049,.0049973,-.0458999
2008,1,4,0,-.0057409,-.0149999,-.0099945,-.0149994,-.0249939,-.0736001
2008,1,7,0,-.0064579,0,0,.0050049,.0050049,.0318
2008,1,8,0,0,0,-.0050049,-.0050049,-.0100021,.0137999
2008,1,10,0,0,.01,.0350037,.0350037,.0350037,.0016
2008,1,11,0,.0077502,-.0050001,-.0100021,-.0149994,-.0099945,-.1726
2008,1,14,0,0,.0049999,-.0049973,0,-.0050049,-.0211999
2008,1,15,0,.0096877,.0155693,-.0050049,-.0049973,-.0149994,-.0383999
2008,1,16,0,.0103336,.0042097,.0149994,.0200043,.0149994,-.0110002
2008,1,17,0,0,-.0178845,-.0100021,-.0149994,-.0199966,-.0681
2008,1,18,0,-.4888403,-.4778799,-.015007,-.0099945,-.0200043,-.1008
2008,1,22,0,0,0,-.1100006,-.0499954,-.0250015,-.3225
2008,1,23,0,0,0,.0649948,.0600052,.0450058,-.0458999
2008,1,24,0,0,0,0,-.0049973,.0049973,.1629999
2008,1,25,0,0,0,.0250015,.0249939,.0350037,-.0414999
2008,1,28,0,0,.0258269,-.0050049,-.0049973,0,-.0461001
2008,1,29,0,0,.0091152,.0149994,.0100021,.0149994,.0397
2008,1,30,1,-.1150024,-.0911477,-.1149979,-.0999985,-.0749969,.0039999
2008,1,31,0,.0049989,.0049984,-.0049973,-.0049973,0,-.1253998
2008,2,1,0,.0051772,-.0081972,.0350037,.0449982,.0350037,-.0586002
2008,2,4,0,-.0057987,.0105432,.0050049,0,-.0049973,-.0088999
2008,2,5,0,0,0,.0249939,.0400009,.0449982,-.1331999
2008,2,6,0,.0063027,0,-.0100021,-.0099945,-.0149994,.0222
2008,2,7,0,-.0263573,-.030005,-.0650024,-.0749969,-.0799942,.0143
2008,2,8,0,0,-.0049987,.0050049,.0049973,.0050049,-.0652
2008,2,11,0,0,-.0099976,-.0099945,-.0149994,-.0149994,-.0009
2008,2,12,0,.0085272,-.0150025,-.0149994,-.0149994,-.0199966,-.0009
2008,2,13,0,-.0090605,.0054837,-.0050049,-.0049973,-.0099945,-.0415
2008,2,14,0,0,.0107117,.0199966,.0299988,.0250015,-.0121
2008,2,15,0,0,0,-.0100021,-.0100021,-.0049973,-.005
2008,2,19,0,0,0,0,0,-.0199966,.1212
2008,2,20,0,0,-.0195604,.0050049,.0050049,.0049973,.0864999
2008,2,21,0,0,.0068164,.0250015,.0199966,.0149994,-.1544
2008,2,22,0,.0100036,.0028626,.0149994,.0200043,.0200043,.0171001
2008,2,25,0,.0100038,.0175018,.0099945,.0149994,.0199966,.1175998
2008,2,26,0,.0099976,-.0215832,.0049973,.0099945,.0050049,-.0769999
2008,2,27,0,0,0,-.0149994,-.0199966,-.0100021,-.0368
2008,2,28,0,0,.0199952,-.0050049,.0049973,.0049973,-.1097
2008,2,29,0,-.0149965,-.004284,-.015007,-.0050049,.0049973,-.1942
2008,3,3,0,.0110685,-.0144742,0,-.0050049,-.0050049,-.0195999
2008,3,4,0,0,.0124973,.0049973,-.0049973,-.0049973,.0175999
2008,3,5,0,0,0,.0050049,.0099945,.0199966,.0078
2008,3,6,0,-.012397,-.0033992,.0049973,.0149994,.0149994,-.1131999
2008,3,7,0,.0064569,-.0100037,-.0099945,-.0149994,-.0049973,-.0097001
2008,3,10,0,.0073794,.0150025,.0099945,.0149994,.0149994,-.063
2008,3,11,0,0,0,.0149994,.0049973,.0050049,.2462
2008,3,12,0,0,0,-.0049973,.0049973,.0100021,-.0884999
2008,3,13,0,0,-.0099975,-.0149994,-.0049973,0,-.0141001
2008,3,14,0,-.0182418,-.0200013,-.0200043,-.0200043,-.0250015,-.1916
2008,3,17,0,.0221376,-.0007379,.0400009,.0299988,.0200043,-.1033
2008,3,18,1,.095376,.075,.0149994,.0099945,.0049973,.2023
2008,3,19,0,.0129133,-.0024833,.0149994,.0099945,.0250015,-.1154
2008,3,20,0,0,.0061985,.0100021,.0099945,.0149994,.0202
2008,3,24,0,-.0049987,-.0179203,-.0299988,-.0250015,-.0250015,.2372999
2008,3,25,0,-.0050049,.0152241,-.0250015,-.0399933,-.0300064,-.0294
2008,3,26,0,0,.0211311,.0350037,.0299988,.0149994,-.0669999
2008,3,27,0,0,.0163119,.0299988,.0350037,.0400009,.0145999
2008,3,28,0,0,-.0172181,-.0050049,.0049973,-.0100021,-.0709
2008,3,31,0,.0049987,.00501,0,-.0049973,.0050049,-.0135
2008,4,1,0,.0051713,.0242072,.0200043,.0199966,.0250015,.1587
2008,4,2,0,0,0,.0050049,.0050049,-.0050049,.1055
2008,4,3,0,-.0055544,.0087944,0,-.0100021,-.0100021,.0282
2008,4,4,0,0,0,-.0149994,-.0149994,-.0199966,-.0917001
2008,4,7,0,0,0,-.0149994,-.0199966,-.0200043,.0934
2008,4,8,0,.0068167,-.0338812,.0050049,.0049973,.0050049,-.0669999
2008,4,9,0,-.007141,.0205303,-.0149994,-.0200043,-.015007,-.1040001
2008,4,10,0,-.0074984,0,.0100021,.0149994,.0099945,.0090001
2008,4,11,0,0,.0049988,-.0100021,-.0049973,0,-.057
2008,4,14,0,0,.0049987,.0100021,.0149994,.0249939,.0177
2008,4,15,0,-.0099978,0,-.0049973,0,.0049973,.0753001
2008,4,16,0,-.0107115,-.0099465,.034996,.0350037,.0449982,.1245999
2008,4,17,0,-.0115354,.0123902,-.0300064,-.0350037,-.0500031,.1267
2008,4,18,0,0,-.0346141,-.034996,-.0299988,-.0299988,.0484999
2008,4,21,0,.0166623,.0026663,-.0049973,-.0050049,-.0100021,-.0581
2008,4,22,0,0,.0062561,.0100021,.0149994,.0149994,-.0016
2008,4,23,0,0,0,0,.0050049,.0049973,.0028001
2008,4,24,0,0,0,-.0100021,0,0,.1250999
2008,4,25,0,0,0,-.0049973,-.0199966,-.0200043,.0397002
2008,4,28,0,0,0,0,-.0050049,-.0050049,-.0752001
2008,4,29,0,.0049989,-.0038227,.0049973,0,0,.0008
2008,4,30,1,-.0599977,-.0649964,-.0849991,-.0800018,-.0599976,-.0618
2008,5,1,0,-.0051654,.0298399,0,.0099945,.0100021,.0718
2008,5,2,0,0,0,0,0,.0099945,.0723001
2008,5,5,0,0,0,0,0,-.0049973,-.0341001
2008,5,6,0,-.0062061,.0124121,0,0,0,-.0329001
2008,5,7,0,0,0,-.0049973,-.0099945,-.0149994,-.0488
2008,5,8,0,0,0,0,-.0149994,-.0249939,-.0555999
2008,5,9,0,0,.0049988,0,-.0049973,-.0100021,.0308
2008,5,12,0,0,0,.0149994,.0149994,.0100021,.0596
2008,5,13,0,0,0,.0049973,.0149994,.0050049,.1603
2008,5,14,0,0,0,0,.0100021,.0250015,.0444
2008,5,15,0,0,0,0,.0100021,.0049973,-.0803001
2008,5,16,0,0,0,.0200043,.0199966,.0250015,.0124002
2008,5,19,0,-.0129136,-.0041508,0,-.0050049,0,-.0456002
2008,5,20,0,.0140875,-.0041089,0,.0049973,0,-.0793999
2008,5,21,0,0,0,-.0200043,-.0299988,-.0350037,.0763
2008,5,22,0,0,-.0070438,-.0100021,-.0100021,0,.1057
2008,5,23,0,0,-.0073792,.0049973,.0049973,.0100021,-.0739999
2008,5,27,0,.0049988,.0049988,.0149994,.0200043,.0200043,.0716999
2008,5,28,0,0,-.0091266,-.0099945,0,.0100021,.0927
2008,5,29,0,0,-.0096852,-.015007,-.0149994,-.0149994,-.0055001
2008,5,30,0,0,0,0,.0049973,.0049973,.0064001
2008,6,2,0,0,0,.0100021,.0199966,.0199966,-.1268001
2008,6,3,0,-.0055541,.0076903,-.0149994,-.0149994,-.0100021,-.0279
2008,6,4,0,0,.0154963,-.0049973,-.0149994,-.0199966,.0426002
2008,6,5,0,-.0059987,-.0025546,-.0149994,-.0149994,-.0149994,.0428998
2008,6,6,0,0,0,0,-.0099945,-.0149994,-.0750999
2008,6,9,0,-.0071413,-.0049989,-.0149994,-.0149994,-.0099945,.2765999
2008,6,10,0,0,0,.0049973,-.0100021,-.0099945,.1504002
2008,6,11,0,0,0,-.0099945,-.0149994,-.0250015,-.0711
2008,6,12,0,.0083415,.0099976,.0450058,.0299988,.0400009,.1805
2008,6,13,0,.0088212,.0050049,.0250015,.0300064,.034996,.0126998
2008,6,16,0,-.0107115,.0055288,.0149994,.0149994,.0200043,-.0235
2008,6,17,0,-.0230714,-.0023215,0,0,.0049973,-.0869
2008,6,18,0,-.0124967,-.003557,0,.0049973,0,-.0416999
2008,6,19,0,0,0,.0149994,.0149994,.0149994,.0976999
2008,6,20,0,0,0,-.0199966,-.0199966,-.0250015,-.1020999
2008,6,23,0,0,0,-.0049973,0,.0049973,.1006
2008,6,24,0,.0049987,.0050083,.0049973,.0149994,.0200043,-.1253002
2008,6,25,1,-.0150025,-.0269227,-.0449982,-.0400009,-.0499954,-.0396998
2008,6,26,0,0,-.0086093,0,-.0050049,-.0049973,-.1362002
2008,6,27,0,0,.0182309,.0300064,.0400009,.0400009,-.0172999
2008,6,30,0,0,0,.0049973,.0200043,.0200043,.0137
2009,7,1,0,0,0,-.0050049,-.0049973,-.0050049,-.0348
2009,7,2,0,.0053419,-.0073965,.0050049,.0099945,.0199966,-.0266
2009,7,6,0,-.003103,.0178227,.0050049,.0049973,.0049973,-.0194
2009,7,7,0,0,0,0,.0100021,.0050049,.0103
2009,7,8,0,0,0,-.0049973,-.0199966,-.0299988,-.0283
2009,7,9,0,0,0,.0200043,.0200043,.0199966,.0155
2009,7,10,0,-.0036828,0,-.0050049,-.0049973,-.0049973,-.0152
2009,7,13,0,-.0043098,0,.0049973,.0100021,.0050049,.016
2009,7,14,0,-.0045633,0,-.0049973,0,0,.0209
2009,7,15,0,.0048485,0,.0049973,.0049973,.0099945,.0324
2009,7,16,0,0,0,.0050049,.0100021,.0149994,-.0248
2009,7,17,0,-.0055411,.0001911,.0049973,.0049973,.0049973,.0047
2009,7,20,0,0,0,-.0049973,0,-.0100021,-.0099
2009,7,21,0,0,.0055525,0,0,.0050049,-.0194
2009,7,22,0,0,-.0115409,0,-.0049973,-.0149994,.0104
2009,7,23,0,0,.0068248,-.0049973,-.0050049,.0050049,.0442
2009,7,24,0,0,0,-.0099945,-.0049973,-.0099945,-.0119
2009,7,27,0,0,0,-.0050049,-.0049973,-.0049973,.0147
2009,7,28,0,0,.0078904,-.0049973,-.0050049,0,.0163
2009,7,29,0,.0050049,-.0137491,0,0,-.0049973,.018
2009,7,30,0,0,.0100098,-.0049973,-.0049973,-.0049973,.0026
2009,7,31,0,0,.0107247,.0049973,.0100021,.0149994,-.0272
2009,8,3,0,-.0027621,.0151617,0,0,-.0049973,.0233001
2009,8,4,0,-.0028732,.0043098,.0049973,0,0,.0062
2009,8,5,0,.0029837,.0096956,0,.0149994,.0250015,.0242
2009,8,6,0,.0030936,-.0085073,.0049973,0,0,-.0105
2009,8,7,0,-.0032225,0,0,-.0100021,-.0099945,.0489
2009,8,10,0,-.0036941,0,.0050049,.0049973,.0049973,-.0458
2009,8,11,0,-.0038788,0,.0050049,-.0100021,-.0049973,-.026
2009,8,12,1,0,-.0049973,-.015007,-.0249939,-.0200043,-.0035
2009,8,13,0,0,.0049973,0,0,-.0100021,-.0446
2009,8,14,0,0,0,0,0,.0049973,-.0143
2009,8,17,0,0,0,0,.0049973,.0050049,-.0101
2009,8,18,0,0,0,-.0049973,0,0,.0006
2009,8,19,0,-.0064646,-.0047242,-.0049973,-.0049973,-.0049973,-.0178
2009,8,20,0,0,0,-.0049973,-.0049973,-.0100021,-.0016
2009,8,21,0,0,.0064548,-.0050049,-.0049973,-.0049973,.0481
2009,8,24,0,-.0050049,-.0050049,.0050049,0,.0049973,-.0538
2009,8,25,0,.0050049,.0050049,.0049973,0,-.0049973,.0086
2009,8,26,0,-.0050049,.0036146,0,-.0049973,0,.0143
2009,8,27,0,-.0050049,.0041217,-.0050049,-.0049973,0,-.0116
2009,8,28,0,.0050049,-.0046921,.0100021,.0050049,.0049973,-.0147
2009,8,31,0,0,.0103277,.0049973,0,0,-.016
2009,9,1,0,.0051696,.0047441,-.0100021,-.0049973,0,-.0324
2009,9,2,0,.0053542,-.0238396,0,0,0,-.0123
2009,9,3,0,0,0,0,-.0049973,-.0049973,.0167
2009,9,4,0,-.0057661,.0140948,0,-.0049973,0,.0169
2009,9,8,0,.0034124,-.0098107,.0049973,.0049973,.0049973,-.0099
2009,9,9,0,-.0035749,0,0,-.0049973,-.0149994,-.0045
2009,9,10,0,0,0,.0049973,0,0,-.0128
2009,9,11,0,0,-.0049973,0,0,.0049973,-.0037
2009,9,14,0,0,.0049973,.0050049,.0099945,.0100021,.0023
2009,9,15,0,.0049896,-.0050049,-.0049973,-.0049973,-.0099945,.018
2009,9,16,0,0,.0053542,.0149994,.0200043,.0199966,.0157
2009,9,17,0,-.0057573,.0061922,-.0049973,0,-.0050049,-.0142
2009,9,18,0,-.0062561,-.0048124,-.0099945,-.0149994,-.0149994,.031
2009,9,21,0,0,.0060059,-.0049973,-.0049973,0,-.0114
2009,9,22,0,-.0093842,.002346,.0049973,.0050049,0,-.0025
2009,9,23,1,-.0100021,-.0157682,-.0950012,-.125,-.1300049,-.0246
2009,9,24,0,.0049973,.0050087,-.0050049,-.0100021,-.0049973,-.0116
2009,9,25,0,0,0,.0100021,.0100021,.0099945,.043
2009,9,28,0,0,-.0088187,-.0100021,-.0049973,-.0100021,-.0143
2009,9,29,0,0,0,-.0049973,-.0050049,-.0049973,.0078
2009,9,30,0,-.0050049,-.0049873,0,0,0,-.0269
2009,10,1,0,0,-.0124931,0,0,.0049973,-.0354
2009,10,2,0,-.0053419,.0092269,0,.0050049,.0100021,-.0018
2009,10,5,0,-.0029746,.0059492,0,.0049973,0,.0006
2009,10,6,0,0,0,0,0,0,.0173
2009,10,7,0,.0032323,0,-.0049973,-.0049973,-.0049973,-.0345
2009,10,8,0,0,0,0,0,-.0050049,.0158
2009,10,9,0,-.0035154,0,-.0049973,-.0149994,-.0149994,.064
2009,10,13,0,-.0043098,0,.0050049,-.0099945,-.0049973,-.0632
2009,10,14,0,0,0,.0149994,.0350037,.0449982,.0291
2009,10,15,0,.0048337,.0050167,.0049973,.0099945,.0100021,.0037
2009,10,16,0,-.0051717,.0005541,-.0049973,-.0099945,-.0100021,.0049
2009,10,19,0,0,0,.0050049,.0049973,.0050049,.0143
2009,10,20,0,0,0,.0049973,.0049973,.0049973,-.0154
2009,10,21,0,0,.0067457,-.0050049,-.0149994,-.0100021,.0222
2009,10,22,0,.0085932,-.0035154,0,.0049973,.0100021,-.0088
2009,10,23,0,.0096674,-.0046035,0,.0100021,.0049973,.0244
2009,10,26,0,-.0050049,.0027527,0,0,0,.0176
2009,10,27,0,.0049973,-.013228,0,.0049973,0,-.0499
2009,10,28,0,0,0,.0050049,.0049973,.0049973,-.0287
2009,10,29,0,-.0049973,.0053304,-.0049973,-.0049973,-.0049973,.03
2009,10,30,0,.0049973,-.0060681,0,0,-.0050049,-.0375
2009,11,2,0,.0026812,-.0037124,.0049973,.0050049,.0099945,.012
2009,11,3,0,0,0,-.0050049,-.0049973,-.0049973,-.0031
2009,11,4,1,-.0057661,-.0041772,-.0100021,-.0200043,-.0350037,-.014
2009,11,5,0,0,-.0193644,0,.0049973,0,-.0164
2009,11,6,0,0,0,.0049973,.0050049,-.0049973,-.0128
2009,11,9,0,0,0,0,-.0050049,0,.0135
2009,11,10,0,.0037537,.0050049,-.0049973,0,-.0050049,-.0039
2009,11,12,0,0,0,-.0100021,-.0100021,-.0099945,-.0229
2009,11,13,0,0,-.0100021,.0049973,0,0,.0103
2009,11,16,0,0,0,-.0050049,-.0099945,-.0100021,-.0287
2009,11,17,0,-.0057749,.0011106,0,.0049973,0,.0003
2009,11,18,0,0,0,0,-.0049973,-.0050049,-.0142
2009,11,19,0,0,-.0064548,0,0,.0049973,-.0184
2009,11,20,0,0,-.0067354,.0049973,0,.0049973,.0112
2009,11,23,0,0,0,0,0,.0049973,.015
2009,11,24,0,0,.0081659,0,0,0,-.0292
2009,11,25,0,0,0,.0049973,0,.0050049,.0034
2009,11,27,0,-.0049973,.0041154,-.0050049,.0050049,.0100021,-.0232
2009,11,30,0,.0050049,-.0046921,0,.0050049,.0050049,.0067
2009,12,1,0,.0051638,-.0081761,0,0,.0049973,.0134
2009,12,2,0,0,0,.0050049,.0149994,.0249939,.0265
2009,12,3,0,0,0,0,.0050049,0,.0105
2009,12,4,0,0,0,0,0,.0100021,.0648
2009,12,7,0,.0032225,.0049973,0,-.0100021,-.0050049,-.0516
2009,12,8,0,0,0,-.0049973,-.0049973,0,-.0213
2009,12,9,0,0,.0049973,0,0,.0050049,.0077
2009,12,10,0,0,0,0,0,.0049973,.0133
2009,12,11,0,-.003867,0,0,.0049973,-.0049973,.0338
2009,12,14,0,-.0045633,.000169,.0049973,.0050049,0,.0381
2009,12,15,0,0,-.0053817,0,0,.0049973,.0166
2009,12,16,1,-.0154994,-.0050049,0,.0049973,.0200043,-.0235
2009,12,17,0,0,-.005839,-.0049973,-.0049973,-.0049973,-.0569
2009,12,18,0,-.0059492,-.0047903,0,-.0049973,0,.0265
2009,12,21,0,0,0,0,-.0049973,-.0050049,.0541
2009,12,22,0,0,0,.0050049,0,.0050049,.012
2009,12,23,0,.009697,-.0053872,.0050049,.0050049,.0049973,.0079
2009,12,24,0,-.0050049,-.0049923,0,-.0099945,-.0149994,.0388
2009,12,28,0,-.0050049,-.0050049,.0100021,.0099945,.015007,.0409
2009,12,29,0,0,.0116603,0,0,0,-.0012
2009,12,30,0,0,-.0127203,.0049973,.0049973,.0050049,-.0156
2009,12,31,0,0,-.0140137,0,0,0,.0366
2010,1,4,0,0,0,.0049973,.0100021,.0100021,-.0399
2010,1,5,0,0,0,.0049973,.0050049,.0049973,-.0566
2010,1,6,0,0,-.0049973,-.0299988,-.0400009,-.0449982,-.0033
2010,1,7,0,0,-.0050049,0,.0049973,.0049973,.0033
2010,1,8,0,0,0,.0049973,0,-.0049973,-.0503
2010,1,11,0,-.003867,-.0050049,.0049973,-.0049973,0,-.0019
2010,1,12,0,0,-.0051638,0,.0049973,.0100021,-.0167
2010,1,13,0,0,0,0,0,0,.0281
2010,1,14,0,0,-.0055411,0,0,0,-.0195
2010,1,15,0,.0048337,-.0007161,0,-.0049973,-.0050049,-.0174
2010,1,19,0,.0064449,-.0072068,0,.0049973,.0050049,.0031
2010,1,20,0,0,0,.0050049,.0100021,.0149994,-.0103
2010,1,21,0,0,0,0,0,.0049973,-.0228
2010,1,22,0,0,0,-.0049973,-.0049973,-.0100021,-.0147
2010,1,25,0,0,0,0,.0049973,0,.0155
2010,1,26,0,0,0,.0050049,0,-.0050049,.0021
2010,1,27,1,-.0050049,.0053385,.0100021,.034996,.0600052,.0264
2010,1,28,0,0,-.0103434,0,.0050049,.0049973,-.0248
2010,1,29,0,-.0050049,-.004988,0,0,-.0050049,-.0192
2010,2,1,0,0,0,.0049973,0,0,.0228
2010,2,2,0,.0026949,-.004267,0,-.0050049,-.0099945,-.0012
2010,2,3,0,0,0,0,0,0,.0093
2010,2,4,0,.0029195,.0110003,.0049973,.0049973,.0049973,-.044
2010,2,5,0,-.0030465,0,.0050049,.015007,.0100021,-.0005
2010,2,8,0,0,0,0,-.0050049,-.0049973,.0179
