year,month,day,FOMCused,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4,DNY1
2008,2,27,0,-.03,-.04875,-.0699997,-.06,-.06,-.0368
2008,2,28,0,-.02,-.06,-.0300064,-.05,-.08,-.1097
2008,2,29,0,-.06,-.1457143,-.159996,-.16,-.19,-.1942
2008,3,3,0,0,-.0461538,.04,.02,0,-.0195999
2008,3,4,0,.0114815,-.0422222,.1600037,.02,.05,.0175999
2008,3,5,0,.0238462,.144359,-.0600052,.11,.12,.0078
2008,3,6,0,-.0248,-.1193,-.0199966,0,.01,-.1131999
2008,3,7,0,-.0645833,-.07,-.1600037,-.13,-.11,-.0097001
2008,3,10,0,.0147619,0,-.0400009,-.05,-.05,-.063
2008,3,11,0,.1395,.0214615,.1900024,.18,.17,.2462
2008,3,12,0,-.0163158,-.02,-.0999985,-.12,-.13,-.0884999
2008,3,13,0,-.0344444,-.07,-.0500031,-.03,-.02,-.0141001
2008,3,14,0,-.2005882,-.17,-.2099991,-.21,-.25,-.1916
2008,3,17,0,-.1107143,-.2133095,-.1500015,-.14,-.16,-.1033
2008,3,18,1,.1669231,.19,.2300034,.21,.2,.2023
2008,3,19,0,-.0258333,.016891,-.0599976,-.06,-.06,-.1154
2008,3,20,0,0,.0868,.1499939,.15,.11,.0202
2008,3,24,0,0,.0904167,.1300049,.2,.25,.2372999
2008,3,25,0,0,0,-.0600052,-.06,-.04,-.0294
2008,3,26,0,.01,-.0322727,-.0199966,-.03,-.05,-.0669999
2008,3,27,0,.01,-.0389474,-.0199966,-.01,0,.0145999
2008,3,28,0,0,-.0172222,-.0200043,-.03,-.04,-.0709
2008,3,31,0,-.01,-.01,-.0500031,-.07,-.09,-.0135
2008,4,1,0,.0206897,.1162285,.140007,.17,.21,.1587
2008,4,2,0,.0107143,.0505714,.1199951,.11,.12,.1055
2008,4,3,0,0,-.0516667,.0200043,.03,.03,.0282
2008,4,4,0,-.0115385,-.0917482,-.1399994,-.16,-.15,-.0917001
2008,4,7,0,.0130435,-.0273913,.0899963,.11,.1,.0934
2008,4,8,0,0,-.0688889,.0100021,0,-.03,-.0669999
2008,4,9,0,0,0,-.0699997,-.1,-.12,-.1040001
2008,4,10,0,0,0,.0699997,.1,.09,.0090001
2008,4,11,0,.0157895,-.01,-.0800018,-.09,-.1,-.057
2008,4,14,0,.01875,.01,.0800018,.07,.05,.0177
2008,4,15,0,0,.04,.0899963,.12,.15,.0753001
2008,4,16,0,0,.0107143,.1699982,.19,.21,.1245999
2008,4,17,0,.0230769,.0418803,.1800003,.15,.12,.1267
2008,4,18,0,.025,.0538462,.0600052,.05,.06,.0484999
2008,4,21,0,.0333333,-.0066667,.0099945,0,0,-.0581
2008,4,22,0,0,.05,.0400009,.06,.05,-.0016
2008,4,23,0,0,-.0142857,-.0299988,-.02,-.01,.0028001
2008,4,24,0,0,0,.0800018,.16,.21,.1250999
2008,4,25,0,.01,.01,.0199966,.03,.04,.0397002
2008,4,28,0,0,0,-.0799942,-.09,-.08,-.0752001
2008,4,29,0,0,0,-.0600052,-.06,-.05,.0008
2008,4,30,1,-.06,-.07,-.1199951,-.09,-.08,-.0618
2008,5,1,0,0,0,.0299988,.03,.04,.0718
2008,5,2,0,0,.025,-.0500031,.01,.09,.0723001
2008,5,5,0,0,0,.0200043,-.01,-.03,-.0341001
2008,5,6,0,0,0,-.0200043,-.02,-.02,-.0329001
2008,5,7,0,0,0,-.0199966,-.05,-.07,-.0488
2008,5,8,0,0,-.02,-.0600052,-.09,-.11,-.0555999
2008,5,9,0,0,0,.0400009,.02,0,.0308
2008,5,12,0,0,.01,.0300064,.05,.06,.0596
2008,5,13,0,-.0172222,.02,.1799927,.25,.27,.1603
2008,5,14,0,0,0,.0500031,.05,.09,.0444
2008,5,15,0,0,-.0103333,-.1299973,-.14,-.16,-.0803001
2008,5,16,0,0,0,-.0200043,-.02,-.02,.0124002
2008,5,19,0,-.0258333,.0027679,-.0599976,-.07,-.07,-.0456002
2008,5,20,0,0,0,-.0599976,-.08,-.1,-.0793999
2008,5,21,0,0,0,.0499954,.06,.09,.0763
2008,5,22,0,0,0,.1100006,.14,.16,.1057
2008,5,23,0,0,0,-.0599976,-.08,-.1,-.0739999
2008,5,27,0,.01,-.0055,.0699997,.08,.1,.0716999
2008,5,28,0,0,.0182353,.0400009,.07,.11,.0927
2008,5,29,0,.01,.01,.0199966,.03,.04,-.0055001
2008,5,30,0,0,0,-.0100021,-.02,-.05,.0064001
2008,6,2,0,0,0,-.11,-.14,-.16,-.1268001
2008,6,3,0,0,0,-.0400009,-.08,-.11,-.0279
2008,6,4,0,0,0,.0200043,-.01,-.01,.0426002
2008,6,5,0,0,0,.0599976,.06,.08,.0428998
2008,6,6,0,0,.03875,-.0299988,-.05,-.08,-.0750999
2008,6,9,0,0,.05,.3799973,.44,.45,.2765999
2008,6,10,0,.015,.08,.1699982,.21,.22,.1504002
2008,6,11,0,0,-.02,-.0999985,-.13,-.13,-.0711
2008,6,12,0,0,.04,.1500015,.2,.23,.1805
2008,6,13,0,0,0,.0800018,.08,.04,.0126998
2008,6,16,0,.0214286,.0199524,.0099945,-.01,-.01,-.0235
2008,6,17,0,0,-.0803704,-.1399994,-.15,-.14,-.0869
2008,6,18,0,0,-.0238462,-.0799942,-.09,-.11,-.0416999
2008,6,19,0,-.0272727,.0065455,.0499954,.06,.06,.0976999
2008,6,20,0,0,-.0129167,-.0800018,-.1,-.1,-.1020999
2008,6,23,0,0,0,.0699997,.12,.15,.1006
2008,6,24,0,0,-.0155,-.0999985,-.11,-.12,-.1253002
2008,6,25,1,-.01,.0019231,-.0499954,-.06,-.07,-.0396998
2008,6,26,0,0,-.0516667,-.1500015,-.18,-.18,-.1362002
2008,6,27,0,0,0,-.0699997,-.06,-.03,-.0172999
2008,6,30,0,0,.019375,.0299988,0,-.02,.0137
2009,7,1,0,.0103333,-.0125476,-.0400009,-.06,-.06,-.0348
2009,7,2,0,-.0106897,-.0090451,-.0500031,-.07,-.11,-.0266
2009,7,6,0,-.0248,.0392667,-.0199966,-.05,-.09,-.0194
2009,7,7,0,0,-.0281818,.0100021,.01,.01,.0103
2009,7,8,0,0,0,-.0600052,-.09,-.11,-.0283
2009,7,9,0,0,0,0,.02,.04,.0155
2009,7,10,0,0,-.01,.0100021,0,0,-.0152
2009,7,13,0,-.0172222,0,.0400009,.04,.03,.016
2009,7,14,0,0,0,.0100021,.03,.05,.0209
2009,7,15,0,0,0,.0199966,.07,.1,.0324
2009,7,16,0,0,0,-.0299988,-.05,-.05,-.0248
2009,7,17,0,-.0221429,.0007635,-.0200043,.01,.05,.0047
2009,7,20,0,0,0,-.0399933,-.04,-.05,-.0099
2009,7,21,0,0,0,-.0200043,-.07,-.11,-.0194
2009,7,22,0,0,0,.0100021,.02,.03,.0104
2009,7,23,0,0,0,.0499954,.09,.13,.0442
2009,7,24,0,0,0,-.0299988,-.04,-.04,-.0119
2009,7,27,0,0,0,-.0199966,-.01,-.01,.0147
2009,7,28,0,0,0,.0199966,.03,.06,.0163
2009,7,29,0,0,0,.0100021,.03,.04,.018
2009,7,30,0,0,0,0,.02,.04,.0026
2009,7,31,0,0,0,-.0400009,-.08,-.12,-.0272
2009,8,3,0,0,0,.0200043,.08,.12,.0233001
2009,8,4,0,0,0,-.0100021,-.01,0,.0062
2009,8,5,0,0,0,.0299988,.06,.07,.0242
2009,8,6,0,0,-.0375,0,0,-.01,-.0105
2009,8,7,0,0,-.01,.0500031,.1,.14,.0489
2009,8,10,0,-.0147619,0,-.0500031,-.09,-.1,-.0458
2009,8,11,0,0,0,-.0699997,-.09,-.11,-.026
2009,8,12,1,0,0,-.0699997,-.12,-.13,-.0035
2009,8,13,0,-.0172222,-.01,-.0200043,-.03,-.06,-.0446
2009,8,14,0,0,0,0,-.01,-.01,-.0143
2009,8,17,0,0,0,.0300064,0,-.03,-.0101
2009,8,18,0,0,0,-.0100021,.01,.03,.0006
2009,8,19,0,0,0,-.0299988,-.05,-.05,-.0178
2009,8,20,0,0,0,-.0200043,-.01,-.02,-.0016
2009,8,21,0,.031,-.0090417,.0299988,.06,.11,.0481
2009,8,24,0,0,0,-.0399933,-.08,-.11,-.0538
2009,8,25,0,0,0,-.0100021,-.01,-.01,.0086
2009,8,26,0,0,0,-.0100021,.01,0,.0143
2009,8,27,0,0,-.0182353,-.0400009,-.05,-.04,-.0116
2009,8,28,0,0,0,-.0199966,-.02,-.03,-.0147
2009,8,31,0,0,0,-.0100021,-.02,-.04,-.016
2009,9,1,0,0,-.0258333,-.0199976,-.04,-.07,-.0324
2009,9,2,0,-.0107143,.0194805,-.0299988,-.05,-.06,-.0123
2009,9,3,0,0,0,0,.01,.02,.0167
2009,9,4,0,0,0,.0299988,.03,.02,.0169
2009,9,8,0,0,0,-.0400009,-.05,-.04,-.0099
2009,9,9,0,-.0142857,0,-.0200043,-.01,-.02,-.0045
2009,9,10,0,0,0,-.0099945,-.05,-.08,-.0128
2009,9,11,0,0,0,0,.01,0,-.0037
2009,9,14,0,0,.01,.0199966,.02,.04,.0023
2009,9,15,0,.02,0,.0200043,.04,.04,.018
2009,9,16,0,0,0,.0199966,.02,.05,.0157
2009,9,17,0,0,.0111111,-.0199966,-.03,-.04,-.0142
2009,9,18,0,0,0,.0499954,.07,.08,.031
2009,9,21,0,0,0,-.0299988,-.02,0,-.0114
2009,9,22,0,0,0,-.0400009,-.06,-.06,-.0025
2009,9,23,1,0,-.0115385,-.0699997,-.08,-.09,-.0246
2009,9,24,0,-.01,-.01,.0199966,.01,-.02,-.0116
2009,9,25,0,0,0,.0800018,.1,.1,.043
2009,9,28,0,-.01,.0076471,-.0299988,-.03,-.02,-.0143
2009,9,29,0,0,0,.0100021,.02,.04,.0078
2009,9,30,0,-.01,.0130769,-.0299988,-.03,-.04,-.0269
2009,10,1,0,0,-.05,-.0400009,-.08,-.1,-.0354
2009,10,2,0,0,.0272727,0,.01,0,-.0018
2009,10,5,0,0,0,0,-.01,-.01,.0006
2009,10,6,0,0,0,0,0,.01,.0173
2009,10,7,0,-.0129167,0,-.0100021,-.03,-.05,-.0345
2009,10,8,0,0,0,0,.01,.02,.0158
2009,10,9,0,0,0,.0699997,.11,.13,.064
2009,10,13,0,0,0,-.0699997,-.1,-.12,-.0632
2009,10,14,0,0,0,.0199966,.03,.05,.0291
2009,10,15,0,0,0,0,.02,.04,.0037
2009,10,16,0,0,.0110714,.0100021,.02,.02,.0049
2009,10,19,0,0,0,-.0100021,-.02,-.03,.0143
2009,10,20,0,0,0,-.0199966,-.05,-.08,-.0154
2009,10,21,0,-.031,.0107826,0,.02,.05,.0222
2009,10,22,0,0,-.0140909,-.0199966,-.03,-.03,-.0088
2009,10,23,0,0,0,.0299988,.07,.08,.0244
2009,10,26,0,0,0,.0099945,.01,.03,.0176
2009,10,27,0,-.01,-.01,-.0599976,-.09,-.13,-.0499
2009,10,28,0,0,-.019375,-.0199966,-.04,-.05,-.0287
2009,10,29,0,0,0,.0099945,.03,.04,.03
2009,10,30,0,0,0,-.0199966,-.06,-.08,-.0375
2009,11,2,0,-.0107143,.0148352,0,.01,.02,.012
2009,11,3,0,0,0,.0100021,.01,.01,-.0031
2009,11,4,1,0,0,-.0299988,-.04,-.04,-.014
2009,11,5,0,0,0,-.0400009,-.06,-.06,-.0164
2009,11,6,0,0,0,-.0100021,-.04,-.06,-.0128
2009,11,9,0,0,0,-.0100021,-.01,-.01,.0135
2009,11,10,0,0,0,-.0199966,-.03,-.03,-.0039
2009,11,12,0,0,0,-.0400009,-.06,-.06,-.0229
2009,11,13,0,0,-.01,.0100021,.02,.02,.0103
2009,11,16,0,0,0,-.0200043,-.06,-.09,-.0287
2009,11,17,0,-.0230769,.0044379,0,.01,0,.0003
2009,11,18,0,0,0,-.0100021,-.03,-.03,-.0142
2009,11,19,0,0,-.0129167,-.0099945,-.02,-.03,-.0184
2009,11,20,0,0,0,0,0,0,.0112
2009,11,23,0,0,0,.0099945,.01,.01,.015
2009,11,24,0,0,0,0,-.01,-.03,-.0292
2009,11,25,0,0,0,.0200043,.03,.03,.0034
2009,11,27,0,0,0,.0500031,.02,-.01,-.0232
2009,11,30,0,.01,.01,-.0300064,-.02,-.02,.0067
2009,12,1,0,0,0,-.0099979,0,.02,.0134
2009,12,2,0,0,0,.0699997,.08,.07,.0265
2009,12,3,0,0,0,0,.01,.01,.0105
2009,12,4,0,0,0,.1100006,.15,.18,.0648
2009,12,7,0,0,0,-.0800018,-.09,-.1,-.0516
2009,12,8,0,0,0,-.0299988,-.06,-.08,-.0213
2009,12,9,0,0,-.01,-.0200043,-.02,-.02,.0077
2009,12,10,0,0,0,.0200043,.02,.02,.0133
2009,12,11,0,0,.01,.0400009,.05,.06,.0338
2009,12,14,0,0,.0103704,.0099945,.04,.04,.0381
2009,12,15,0,0,.0107692,.0400009,.04,.05,.0166
2009,12,16,1,0,-.01,-.0400009,-.04,-.05,-.0235
2009,12,17,0,0,-.0116667,-.0899963,-.12,-.13,-.0569
2009,12,18,0,0,0,.0100021,.02,.03,.0265
2009,12,21,0,0,0,.0499954,.07,.09,.0541
2009,12,22,0,0,0,0,.03,.06,.012
2009,12,23,0,-.03875,.0059722,.0100021,.02,.02,.0079
2009,12,24,0,.01,-.0064706,.0500031,.07,.08,.0388
2009,12,28,0,0,.035,.0299988,.04,.05,.0409
2009,12,29,0,-.01,-.01,0,.01,.01,-.0012
2009,12,30,0,0,-.0254545,-.0299988,-.04,-.04,-.0156
2009,12,31,0,-.01,.018,.0199966,.05,.07,.0366
2010,1,4,0,-.0114815,-.0068724,-.0599976,-.1,-.11,-.0399
2010,1,5,0,0,-.01,-.0400009,-.06,-.08,-.0566
2010,1,6,0,0,-.01,-.0500031,-.05,-.04,-.0033
2010,1,7,0,0,0,0,0,.01,.0033
2010,1,8,0,-.0134783,0,-.0499954,-.08,-.09,-.0503
2010,1,11,0,0,-.01,-.0100021,-.03,-.05,-.0019
2010,1,12,0,0,0,-.0200043,-.03,-.04,-.0167
2010,1,13,0,0,0,.0200043,.04,.06,.0281
2010,1,14,0,0,0,-.0299988,-.05,-.06,-.0195
2010,1,15,0,0,0,-.0200043,-.03,-.05,-.0174
2010,1,19,0,0,0,0,.01,.03,.0031
2010,1,20,0,0,0,-.0099945,-.01,-.02,-.0103
2010,1,21,0,0,-.0140909,-.0200043,-.03,-.04,-.0228
2010,1,22,0,0,0,.0100021,-.02,-.03,-.0147
2010,1,25,0,0,0,0,0,-.01,.0155
2010,1,26,0,0,.0163158,0,-.01,-.01,.0021
2010,1,27,1,0,0,.0199966,.04,.06,.0264
2010,1,28,0,0,0,-.0199966,-.03,-.04,-.0248
2010,1,29,0,0,-.0221429,0,-.02,-.03,-.0192
2010,2,1,0,0,0,0,.03,.03,.0228
2010,2,2,0,0,0,.0100021,0,-.01,-.0012
2010,2,3,0,0,.0344444,.0099945,.02,.03,.0093
2010,2,4,0,0,0,-.0199966,-.06,-.07,-.044
2010,2,5,0,0,0,0,-.03,-.06,-.0005
2010,2,8,0,0,0,.0299988,.05,.04,.0179
2010,2,9,0,0,0,-.0100021,.01,.02,.0333
2010,2,10,0,0,0,.0100021,.03,.06,.0424
2010,2,11,0,0,0,0,0,-.01,-.0034
2010,2,12,0,0,0,-.0100021,-.04,-.06,-.0359
2010,2,16,0,0,0,-.0299988,-.05,-.04,-.0215
2010,2,17,0,0,-.0107143,.0100021,.01,.02,.0156
2010,2,18,0,0,0,0,.01,.01,.0172
2010,2,19,0,0,.0125,.0100021,.04,.06,.0387
2010,2,22,0,0,0,-.0100021,-.04,-.06,-.0415
2010,2,23,0,0,0,-.0200043,-.04,-.06,-.0021
2010,2,24,0,0,0,-.0199966,-.04,-.04,-.0147
2010,2,25,0,0,0,-.0100021,-.03,-.04,-.0249
2010,2,26,0,0,0,0,0,-.01,.0132
2010,3,1,0,0,-.01875,-.01,0,-.01,-.008
2010,3,2,0,0,0,-.0100021,-.02,-.03,-.001
2010,3,3,0,0,0,.0100021,.01,.02,.0173
2010,3,4,0,.0114815,.0074411,.0500031,.06,.05,.0157
2010,3,5,0,.0119231,.0361538,.0199966,.02,.04,.0373
2010,3,8,0,0,-.0333333,-.0100021,0,0,-.0111
2010,3,9,0,0,0,-.0199966,-.04,-.04,.0094
2010,3,10,0,-.0147619,0,.0199966,.02,.02,.01
2010,3,11,0,.0155,.01,.0200043,.03,.04,.0284
2010,3,12,0,0,.01,.0199966,.02,.02,-.0026
2010,3,15,0,.019375,.01,-.0400009,-.05,-.06,.007
2010,3,16,1,0,-.01,-.0400009,-.06,-.07,-.0174
2010,3,17,0,0,0,-.0099945,-.01,0,-.0142
2010,3,18,0,0,.0110714,.0499954,.05,.04,.0269
2010,3,19,0,0,0,.0500031,.06,.07,.0103
2010,3,22,0,0,0,-.0299988,-.03,-.04,.0079
2010,3,23,0,0,-.0124,-.0200043,-.01,-.02,-.0118
2010,3,24,0,0,0,.0299988,.05,.07,.0496
2010,3,25,0,0,0,0,0,0,-.0147
2010,3,26,0,0,0,-.0099945,-.02,-.03,-.0249
2010,3,29,0,0,0,-.0100021,-.01,0,.0042
2010,3,30,0,0,0,0,0,.01,.0045
2010,3,31,0,0,0,-.0400009,-.04,-.05,-.0298
2010,4,1,0,0,0,.0100021,.01,.02,.0387
2010,4,2,0,,,,,,.0442
2010,4,5,0,,,,,,.0124
2010,4,6,0,0,0,-.0500031,-.07,-.08,-.0105
2010,4,7,0,0,0,-.0400009,-.08,-.11,-.0432
2010,4,8,0,0,0,-.0099945,0,0,-.0009
2010,4,9,0,0,0,.0199966,.01,0,-.0035
2010,4,12,0,0,0,-.0100021,-.03,-.03,0
2010,4,13,0,0,0,0,.01,0,.0061
2010,4,14,0,0,0,0,0,0,-.0048
2010,4,15,0,0,0,-.0199966,-.03,-.03,-.0132
2010,4,16,0,0,0,-.0400009,-.07,-.09,-.0056
2010,4,19,0,0,0,.0100021,.02,.03,-.0026
2010,4,20,0,0,0,.0199966,.03,.03,.0094
2010,4,21,0,0,0,.0200043,.01,0,.0016
2010,4,22,0,0,0,.0400009,.04,.05,.0218
2010,4,23,0,0,.0142857,.0199966,.05,.06,.0228
2010,4,26,0,0,0,0,0,0,-.0007
2010,4,27,0,0,0,.0299988,-.02,-.06,-.0473
2010,4,28,1,0,-.01,-.0199966,-.01,0,.0082
2010,4,29,0,0,0,-.0100021,-.02,-.05,-.0057
2010,4,30,0,0,0,.0400009,.03,.03,-.0086
2010,5,3,0,0,-.0230769,.0299988,.05,.06,.0186
2010,5,4,0,0,0,.0200043,.01,0,-.0205
2010,5,5,0,.0119231,-.0278205,-.0100021,-.04,-.07,-.0305
2010,5,6,0,0,.0375,.1399994,.09,.02,-.0677
2010,5,7,0,.0129167,0,-.0400009,-.04,-.02,.064
2010,5,10,0,-.0295238,-.01,-.1200027,-.09,-.06,.0223
2010,5,11,0,0,-.01,.0300064,.01,0,-.011
2010,5,12,0,0,0,-.0400009,-.04,-.04,.0122
2010,5,13,0,0,0,.0499954,.04,.02,-.0113
2010,5,14,0,0,0,.0600052,.05,0,-.0296
2010,5,17,0,0,0,-.0100021,-.02,-.02,.0076
2010,5,18,0,0,0,.0400009,.03,0,-.0216
2010,5,19,0,0,0,0,0,0,.0133
2010,5,20,0,0,0,.0400009,.05,.02,-.0089
2010,5,21,0,0,-.0134783,.0899963,.08,.06,.0133
2010,5,24,0,0,0,.0699997,.07,.08,.0038
2010,5,25,0,0,0,.0100021,.03,.05,.0121
2010,5,26,0,0,.0172222,-.0200043,0,.02,.0153
2010,5,27,0,0,0,-.1199951,-.08,-.03,.0179
2010,5,28,0,.01,-.009375,.0099945,-.03,-.07,-.0461
2010,6,1,0,0,0,-.0199988,0,.03,.0158
2010,6,2,0,-.0107143,.0169643,-.0100021,0,.01,.0135
2010,6,3,0,0,0,-.0299988,-.01,.01,-.0082
2010,6,4,0,0,-.031,.0199966,-.05,-.1,-.0441
2010,6,7,0,0,0,-.0199966,-.01,-.01,.0145
2010,6,8,0,-.0136364,.0004545,-.0500031,-.04,-.03,-.0003
2010,6,9,0,0,0,-.0699997,-.07,-.06,-.0032
2010,6,10,0,-.015,0,0,.01,.03,.0188
2010,6,11,0,0,0,0,-.02,-.05,-.0242
2010,6,14,0,0,0,.0100021,.01,.01,.003
2010,6,15,0,0,0,0,0,-.02,.0103
2010,6,16,0,0,0,-.0100021,-.03,-.03,-.0263
2010,6,17,0,0,0,0,-.02,-.04,-.0172
2010,6,18,0,0,0,-.0099945,0,-.01,.0042
2010,6,21,0,0,0,-.0300064,-.03,-.02,-.0074
2010,6,22,0,-.0375,.009,.0200043,.02,0,-.0049
2010,6,23,1,0,-.0147619,.0400009,.01,-.01,-.0109
2010,6,24,0,0,0,.0400009,.05,.04,.001
2010,6,25,0,-.01,-.01,-.0600052,-.07,-.05,-.0008
2010,6,28,0,0,0,-.0400009,-.02,-.04,-.0052
2010,6,29,0,0,0,0,-.01,-.02,-.0056
2010,6,30,0,0,0,0,0,.01,.0119
2010,7,1,0,0,0,-.0099945,-.01,0,.0042
2010,7,2,0,0,0,-.0299988,0,.02,.0007
2010,7,6,0,0,0,-.0300064,-.03,-.04,-.0047
2010,7,7,0,-.0129167,-.004697,-.0299988,-.04,-.03,.0067
2010,7,8,0,0,0,-.0400009,-.03,-.02,-.0103
2010,7,9,0,0,0,0,0,.01,.0147
2010,7,12,0,0,0,.0100021,0,0,.0065
2010,7,13,0,0,-.01,-.0100021,-.01,-.01,.0013
2010,7,14,0,0,0,-.0199966,-.03,-.05,-.0308
2010,7,15,0,0,0,-.0100021,-.02,-.03,-.0005
2010,7,16,0,0,0,-.0199966,-.04,-.04,-.0043
2010,7,19,0,0,0,-.0200043,-.02,-.01,-.0004
2010,7,20,0,0,0,-.0299988,-.02,-.04,-.017
2010,7,21,0,0,-.0111111,-.0100021,-.01,-.01,.0012
2010,7,22,0,0,0,-.0199966,-.02,-.02,-.0018
2010,7,23,0,0,0,.0199966,.03,.05,.004
2010,7,26,0,0,0,0,0,0,.0104
2010,7,27,0,.01,.01,-.0099945,.01,.02,.0184
2010,7,28,0,0,0,-.0400009,-.05,-.06,-.011
2010,7,29,0,0,0,-.0100021,-.01,-.01,-.0134
2010,7,30,0,0,0,-.0199966,-.03,-.05,-.0033
2010,8,2,0,0,-.0214286,-.0100021,-.01,0,.0016
2010,8,3,0,-.0110714,.014478,-.0100021,-.01,-.03,-.0053
2010,8,4,0,0,0,.0200043,.03,.05,.0138
2010,8,5,0,0,0,0,-.02,-.04,-.0233
2010,8,6,0,0,-.0375,0,0,0,-.0143
2010,8,9,0,0,0,.0099945,.03,.04,.0145
2010,8,10,1,0,0,-.0299988,-.04,-.04,-.006
2010,8,11,0,0,0,-.0099945,-.02,-.03,-.0054
2010,8,12,0,0,0,.0399933,.05,.06,.0223
2010,8,13,0,0,-.01,.0200043,.01,0,-.0128
2010,8,16,0,0,0,-.0299988,-.03,-.03,-.0151
2010,8,17,0,0,.0103333,-.0200043,-.02,-.01,.0096
2010,8,18,0,0,0,-.0199966,-.02,-.02,.0067
2010,8,19,0,0,0,0,0,-.01,-.01
2010,8,20,0,0,0,-.0100021,0,0,-.0027
2010,8,23,0,.03875,-.0113021,-.0199966,-.03,-.02,-.0043
2010,8,24,0,0,0,.0400009,.04,.02,.0014
2010,8,25,0,0,0,.0599976,.06,.06,.0121
2010,8,26,0,0,0,-.0299988,-.04,-.04,.0034
2010,8,27,0,0,.0182353,-.0100021,0,.02,.0253
2010,8,30,0,0,0,-.0199966,-.03,-.05,-.0222
2010,8,31,0,0,0,0,.01,.01,-.01
2010,9,1,0,0,0,.0100034,.02,.02,.0036
2010,9,2,0,0,0,0,0,.02,-.0063
2010,9,3,0,0,0,-.0200043,0,0,.0209
2010,9,7,0,0,0,.0400009,0,-.03,-.0147
2010,9,8,0,0,0,.0400009,.04,.04,.0091
2010,9,9,0,.0142857,.01,0,.02,.05,.0097
2010,9,10,0,0,0,0,.01,.02,.0076
2010,9,13,0,-.0176471,0,-.0599976,-.07,-.07,-.019
2010,9,14,0,0,0,-.0200043,-.03,-.05,.0022
2010,9,15,0,0,0,0,0,0,-.013
2010,9,16,0,0,0,0,0,-.01,.0035
2010,9,17,0,.0230769,-.0035503,.0100021,.01,.01,-.0016
2010,9,20,0,0,0,0,-.01,-.01,-.0078
2010,9,21,1,0,0,-.0500031,-.06,-.08,-.0069
2010,9,22,0,0,0,0,0,.01,-.0063
2010,9,23,0,0,-.015,0,0,-.01,-.0043
2010,9,24,0,0,.0166667,.0100021,.02,.02,.0124
2010,9,27,0,0,0,-.0100021,-.01,-.01,-.001
2010,9,28,0,0,-.0214286,0,-.01,-.02,-.0116
2010,9,29,0,0,0,-.0099945,0,.01,.0072
2010,9,30,0,0,0,0,-.01,0,-.003
2010,10,1,0,0,0,.0199966,.03,.02,.0014
2010,10,4,0,0,0,-.0100021,-.02,-.03,-.0071
2010,10,5,0,0,0,-.0199966,-.03,-.02,.0027
2010,10,6,0,.0124,0,-.0200043,-.02,-.03,-.0277
2010,10,7,0,0,-.01,-.0099945,-.02,-.02,-.0118
2010,10,8,0,-.0134783,0,-.0100021,-.02,-.02,-.002
2010,10,12,0,0,0,0,.01,.01,.0124
2010,10,13,0,0,0,0,-.01,-.01,-.0089
2010,10,14,0,0,0,.0299988,.04,.03,.0103
2010,10,18,0,0,0,.0299988,.02,.01,.0133
2010,10,19,0,0,0,.0100021,.01,0,-.0029
2010,10,20,0,0,0,-.0299988,-.04,-.04,-.0008
2010,10,21,0,0,.0134783,-.0100021,.01,.02,-.0051
2010,10,22,0,0,0,0,-.01,0,-.0031
2010,10,25,0,0,0,-.0199966,-.02,-.02,-.0014
2010,10,26,0,0,0,.0199966,.04,.04,.0182
2010,10,27,0,0,.0182353,0,.01,.02,.001
2010,10,28,0,0,0,-.0299988,-.06,-.07,-.0146
2010,10,29,0,0,0,0,0,-.01,-.0008
2010,11,1,0,0,0,.0199966,.02,.01,.0013
2010,11,2,0,0,0,0,0,.01,.0087
2010,11,3,1,.0111111,-.0091503,-.0199966,-.02,-.03,-.0004
2010,11,4,0,0,0,0,-.01,-.01,-.0129
2010,11,5,0,0,0,.0500031,.07,.07,.0197
2010,11,8,0,0,0,.0199966,.05,.07,.0142
2010,11,9,0,0,0,0,.02,.04,.0136
2010,11,10,0,0,0,.0100021,.01,.01,-.0023
2010,11,12,0,0,0,0,.02,.04,.0277
2010,11,15,0,0,0,-.0299988,-.03,-.01,.0009
2010,11,16,0,0,0,.0099945,0,-.01,-.0142
2010,11,17,0,0,0,-.0299988,-.04,-.05,-.0066
2010,11,18,0,0,0,-.0100021,-.01,-.01,-.0037
2010,11,19,0,0,0,.0100021,.01,0,.0089
2010,11,22,0,0,.0129167,.0100021,.01,0,-.0162
2010,11,23,0,0,0,.0199966,.01,-.01,-.0098
2010,11,24,0,0,0,.0800018,.08,.1,.0446
2010,11,26,0,.01,-.0063158,.0400009,.04,.03,-.0107
2010,11,29,0,0,0,0,-.01,-.01,.0116
2010,11,30,0,0,0,.0299988,.02,0,-.0176
2010,12,1,0,0,.0238462,-.0199973,0,.04,.0257
2010,12,2,0,0,0,-.0300064,-.01,0,.004
2010,12,3,0,0,-.0281818,-.0699997,-.09,-.11,-.0287
2010,12,6,0,-.0124,-.00496,-.0199966,-.04,-.06,-.0146
2010,12,7,0,0,0,.0500031,.09,.13,.0305
2010,12,8,0,0,0,.0399933,.06,.08,.031
2010,12,9,0,0,0,-.0299988,-.03,-.02,-.0052
2010,12,10,0,-.0147619,0,.0200043,.04,.04,-.0063
2010,12,13,0,0,0,-.0299988,-.04,-.05,-.0087
2010,12,14,1,0,0,.0099945,.03,.06,.0062
