NAME,Industrial Production,Capacity Utilization,Housing Starts,House Price Index,Unemployment Rate,CPI All,PCE Deflator,BIS Real EER,Total Nonrevolving Credit,S&P 500,1Y Treasury Rate,Term Spread 10Y-1Y,GZ Excess Bond Premium,GZ Credit Spread,Mortgage Spread,Global Factor,Global Mkt Volatility,Global Risk Aversion,Global Risk Aversion (w\ Controls),Risk Aversion Index BEX,Risk Aversion Index BHD,Risk Appetite Index CBC,CBOE VIX Index,Leverage US Brokers & Dealers,Leverage EU Global Banks ,Leverage EU G-Sifi,Leverage US Banks ,Leverage EU Banks ,Global Private Liquidity,Global Cross Border Flows,Global Domestic Credit,Global Credit Ex US,Floaters Domestic Credit,EU Domestic Credit,EA Domestic Credit,UK Domestic Credit,Global Inflows All Sectors,Global Inflows  Banks,Global Inflows Non-Banks,EU Inflows All Sectors,EU Inflows  Banks,EU Inflows Non-Banks,EA Inflows All Sectors,EA Inflows Banks,EA Inflows Non-Banks,UK Inflows All Sectors,UK Inflows Banks,UK Inflows Non-Banks,Floaters Inflows All Sectors,Floaters Inflows  Banks,Floaters Inflows Non-Banks,Global Real Economic Activity,Global Real Economic Activity Ex US,OECD + 6 IP (Baumeister & Hamilton),Index of Global Real Activity (Kilian),"World GDP (WB, interpolated from annual)",World Production (CPB-NBEPA),EA Industrial Production,UK Industrial Production,UK Corporate Spread,GER Corporate Spread,EA Policy Rate,UK Policy Rate,EUR to 1 USD,GBP to 1 USD,DAX Stock Market,FTSE All Share 
LABEL,INDPRO,CAPUTIL,HOUST,CSHPI,UNRATE,CPIAUCSL,PCEPI,BISREER,NONREVSL,SP500,DGS1,YCSLOPE,EBP,GZSPREAD,MTGSPR,GLOBALF,GLOBALV,GLOBALRA,GLOBALRA2,RAI,RAV,RAPP,VIX,USBDLEV,EUBDLEV,EUGSIFLEV,USBANKSL,EUBANKSL,GLBPLIQ,GLBCBLIQ,GLBCREDIT,GLBCREXUS,FLTCREDIT,EUCREDIT,EACREDIT,UKCREDIT,GLBINFLALL,GLBINFLB,GLBINFLNB,EUINFLALL,EUINFLB,EUINFLNB,EAINFLALL,EAINFLB,EAINFLNB,UKINFLALL,UKINFLB,UKINFLNB,FLTINFLALL,FLTINFLB,FLTINFLNB,GREA,GREAEXUS,BHWORLDIP,KGLOBALREA,WBWORLDGPD,CPBWORLDIP,EAIP,UKIP,UKCORPSP,GERCORPSP,EARATE,UKRATE,EURUSD,GBPUSD,DAX,FTSEAS
1996-04-01,430.47580962653126,82.004,732.3830566202317,441.2192049005608,5.6,505.04968275213866,435.3125491127442,461.77902173441936,657.2452458327459,647.2609011147056,5.53772727272728,0.973636363636363,-0.2893,1.2712,1.42,77.84817775672516,66.28023450379648,-15.21815,-15.81262,90.02379823488842,11.51555,24.4,15.83,303.321369886204,317.08762375135177,316.19950171834057,-21.791711011504336,8.985495074097328,1723.000596103542,1469.6720698541037,1024.1336326734981,1003.6334283421111,995.5228895835252,910.6892972401777,894.2844629405306,721.5600585578962,885.3232914649794,851.2147939651644,761.0469693843265,802.7492993289434,775.5362540588823,659.359977372443,762.7279799393262,728.0613927900278,639.9970219907249,691.7166635525535,678.2375149541211,485.6105484735952,841.7050581574832,806.4567966434819,720.4564581179687,429.00422308406013,-0.531772863992256,429.00422308406013,-4.3899879,3.1281123445221493,419.9586122276375,440.03553044457686,463.0837932736669,0.79,-0.23000000000000043,2.8,5.9375,-26.242027579609623,-41.607528722017996,782.6143808938438,755.7269225521699
1996-05-01,431.1888464725816,82.1849,731.5883504509785,441.4493824811383,5.6,505.24168281112105,435.4835277820685,461.8974466964488,657.9881430047656,649.4101736968405,5.63681818181818,1.1,-0.3126,1.222,1.33,78.05812978211644,42.86358791405009,-8.738116,-9.591619,90.1225035522352,11.90124,20.8,16.07,303.9580266866182,317.0967523864508,316.2077348402569,-21.270704032912626,9.379598752351932,1722.9042060656184,1470.8564596882527,1023.778049396733,1003.1131162300018,994.9188060236369,910.5892231948313,893.8849527006951,722.932799980546,885.0530112944698,850.564362849316,761.5620565377301,802.3629571176482,774.7074516983846,660.114005064128,761.8718506175909,726.7273406788038,640.1637669479455,692.1628707844517,678.2355820288319,489.4171360045947,841.1787380673264,805.5594792204993,720.6520849461451,429.6668753542571,-0.482345195567751,429.6668753542571,-7.2089105,3.1588029260919415,420.6752314957045,441.1459017519228,462.8886712605407,0.619999999999999,-0.3699999999999992,2.5,5.9375,-24.397928956578376,-41.55474434496768,784.1021115062254,754.2096807396803
1996-06-01,432.02256962682907,82.5871,729.0974778142981,441.61864863205864,5.3,505.4333149361975,435.4835277820685,462.28136211606864,658.8496811650257,650.5036396541998,5.81,1.102,-0.2745,1.2805,1.41,74.7851231209233,12.93611042385829,3.084983,-1.316277,87.430377633394,8.351707,20.5,13.68,304.6235255727098,317.11133764379895,316.220350204334,-20.984282816006406,9.560479821823932,1723.777907575047,1471.9256532369177,1023.6150292765357,1002.8798229383888,994.6474795016801,910.548481679981,893.7095639761427,724.0993955420897,884.9291017094872,850.2621132814018,762.1576275870323,802.1622943748282,774.2755258031634,660.8409448599042,761.4255904120553,726.0294181280896,640.3923474678935,692.68037003679,678.2349639961669,492.06522332975516,840.9239538705059,805.1002443889532,720.8902290887439,429.8122470748491,-1.18597876940222,429.8122470748491,-17.893735,3.190302379819987,420.8287838254877,441.20739780369877,463.37576428400035,0.809999999999998,-0.29000000000000004,2.5,5.6875,-24.67238511788115,-43.28208381180197,784.8305358869413,752.6356699265431
1996-07-01,431.8258483391907,82.3227,729.4377299288822,441.8358563921272,5.5,505.6245805348308,435.69652040785104,462.3108331119105,659.6641345525273,646.7807415849583,5.85090909090909,1.01454545454545,-0.3235,1.2971,1.38,69.81987715858185,117.5046163731737,-21.82434,-15.15141,93.2801005128861,13.87388,9.8,19.46,305.1920588624972,317.16794618746445,316.2506223744235,-20.95697877561701,9.263382299971573,1725.4056902146913,1473.0286943795033,1023.7468127501526,1002.9638570325897,994.684003921274,910.679168063298,893.8027180286819,724.8997918072004,885.3120518062333,850.5801141621864,762.9843449570599,802.5592557446427,774.6831044602006,661.5273981580052,761.8822504950908,726.4861209890557,640.9027680659249,693.3096443124912,678.6277407142192,493.18245615952287,841.2514211642348,805.4683884294226,721.2400001725533,430.12397543392103,-0.874282332882235,430.12397543392103,-30.829195,3.224044353045752,421.31647817233517,440.35415852294034,462.9862798578463,0.75,-0.3500000000000006,2.5,5.6875,-26.3684035982915,-44.018854416654996,781.3328786015087,751.5039513761907
1996-08-01,432.44465142811634,82.3677,735.0516171833998,442.02853467909716,5.1,505.7518879995106,435.79516438159357,461.492247743077,660.2872654897033,649.6292219070336,5.66681818181818,0.968636363636364,-0.3935,1.2687,1.36,73.28329448830263,74.80962060810658,-13.09006,-9.251383,91.82257666060227,14.97135,27.7,17.01,305.83489292317563,317.24995489538844,316.2986092239981,-20.94004573061514,8.714070350859837,1725.6566334033182,1473.5274052810732,1023.9889888504612,1003.118389557429,994.7512149445326,911.0007000878284,894.0175132759665,725.59603867363,886.1285005131075,851.254253623645,763.9937849673738,803.3945344561868,775.5203696210403,662.2123235949553,762.7283026393601,727.321549835302,641.6299120804678,694.1212687206057,679.5292317566482,493.9718912846967,841.9436181214287,806.2315074821878,721.7177135199569,430.53878666022104,-1.53371581146317,430.53878666022104,-33.699804,3.258327001971595,421.6907882070206,441.49221086857835,463.7637376125593,0.75,-0.41999999999999993,2.5,5.6875,-27.701712016965825,-43.81904127208681,784.1426098327826,755.7984520062964
1996-09-01,433.0841229202955,82.5704,729.641326877392,442.23284939472495,5.2,506.06944939689924,436.0675308762846,462.03543213131314,660.5280329453824,651.4534897290409,5.833,0.999,-0.3908,1.2486,1.4,79.88097826154106,51.586618358651684,-13.05308,-7.209034,92.7837869880987,13.78476,18.7,16.95,306.7541176300424,317.29468979726005,316.35716344224585,-20.9344439746578,8.430863411840148,1724.7923976310321,1474.4713961298069,1024.1131005226896,1003.1976376713855,994.785705192998,911.3940505625101,894.2500573820766,726.59225664022,886.8678452214688,851.8546675043888,764.9269677139364,804.1247140906867,776.203059733729,662.9117516509483,763.1899547343234,727.7477831461488,642.2649382420085,695.0354892600953,680.4989172709693,495.0049838179494,842.5553885701685,806.8701472907104,722.1995052932457,431.03872284870954,-1.58037277191552,431.03872284870954,-39.150893,3.291384799751329,422.06354174110896,441.645479468263,464.2465970731788,0.830000000000001,-0.5599999999999996,2.5,5.6875,-26.00301538243762,-44.42370026087028,788.3012788620141,757.3017256052547
1996-10-01,433.0084445589171,81.9865,723.8496840894366,442.376820625352,5.2,506.3860055333554,436.3658977315697,462.69316777696037,660.785823999109,655.3163877246783,5.55,0.983636363636364,-0.3313,1.2947,1.39,76.83864871991094,46.261779329548,-8.489478,1.934586,94.51166704109515,17.09117,13.3,18.11,309.8832215479801,317.30017645058126,316.4241462858947,-21.001867786734795,8.524555635560658,1725.1738604724676,1475.88902484091,1024.0960727782592,1003.108175220451,994.6861969902889,912.1784789314615,894.5717773880833,729.7667802346976,887.4738340930959,852.3110434275825,765.9036362344665,804.738593329471,776.6897375351806,663.888901402919,763.2363433050891,727.6360654407068,642.8574655589996,696.4868920130672,681.8310226312664,497.1717806976113,843.0818876041914,807.2835059091148,722.8098873284794,431.3238161938939,-1.45223400661178,431.3238161938939,-29.864017,3.324772556004274,422.32460941282153,441.34262766465423,464.5351975620923,0.610000000000001,-0.5499999999999998,2.5,5.9375,-24.70510870206005,-46.140426043227265,788.5799407131774,757.911686747016
1996-11-01,433.8678013418866,82.2115,730.5860032684009,442.5923895711064,5.4,506.7015627532363,436.5503374371086,462.0945105103454,661.3263942690353,660.078164861597,5.42315789473684,0.780526315789473,-0.295,1.3443,1.42,88.59756703018463,66.27178014813457,-25.96513,-9.193525,93.14868707074362,14.92667,24.7,17.14,314.15350840873907,317.3028676850306,316.51817215033793,-21.160532213416687,8.758313306426096,1725.4225632951477,1476.7213606400592,1024.048557426853,1002.8736284021498,994.4256243901389,913.1571518453745,894.9230237376178,733.9674684975623,888.0245181455383,852.7173421091076,766.8118042182772,805.2814398756936,777.0941234895058,664.8733955949172,763.2645762032621,727.4279834310621,643.3833007056787,698.0998119170622,683.2711968801434,499.86608445286447,843.5520601998684,807.6270739450887,723.4234766203946,431.7775272302285,-2.01910094578864,431.7775272302285,-5.3991281,3.355720629932324,422.9140636525489,442.09926589658085,464.7271362006727,0.69,-0.38999999999999974,2.5,5.9375,-25.751342953420124,-50.82021855592767,795.3501106660193,759.3459831771577
1996-12-01,434.4924276222113,82.4372,722.2566018822171,442.78361707051755,5.4,506.9532935343741,436.66591575427594,462.8300603376946,661.4619026160339,661.1032461878208,5.47190476190476,0.83047619047619,-0.404,1.2699,1.3,87.04145692242078,101.80065722467356,-34.55939,-9.562346,98.30672585210465,20.26872,29.1,20.92,316.35745090831114,317.30882455458567,316.6851822315294,-21.3664612489402,9.092552670135966,1726.1702241952473,1477.3901698838554,1023.9695307819953,1002.512977646006,994.025576659205,913.6593219296192,895.0965429791509,736.1202907107743,888.4415337549945,853.0702133390342,767.3497502080461,805.5283755624376,777.2728295117911,665.3449953853655,763.2747965670635,727.2861479773059,643.6228890927476,698.9962718854409,683.9770827440266,501.9964970336987,843.7669132554485,807.9499373031989,723.7175566096281,432.31280458426136,-2.35026340562157,432.31280458426136,-2.9669967,3.385655284125866,423.28181842736285,442.03142658993784,465.10991178764914,0.589999999999999,-0.5099999999999998,2.5,5.9375,-23.094788858464373,-50.91642444393244,796.8558391143548,760.7709240755004
1997-01-01,434.6487536053214,82.0616,721.1556733313802,443.0697744137536,5.3,507.1416766356115,436.7940387698808,463.9474989680082,661.7262593789528,664.1469334771085,5.61238095238095,0.966666666666667,-0.3062,1.2857,1.24,92.87321045873315,97.09566719042397,-39.04696,-11.53938,96.91891734499517,19.2924,30.3,19.47,315.32045723731846,322.05094667736824,320.0656669893922,-21.74759798636129,10.020640827180992,1723.097113491273,1479.1112673264086,1022.9320398191778,1000.9583341771942,992.3252117241226,912.3803949501624,893.6516593654425,735.9543861695468,888.6581338331171,853.3095246309027,767.48878250097,805.4522606096608,777.2447473371898,665.1216294735174,763.1171979169643,727.2459124588487,643.1490831616242,699.1120713698996,683.9379830289652,503.0486859405847,843.7480530031742,808.2297516993076,723.1366791353366,432.63672437962236,-1.64866006350334,432.63672437962236,-4.6240294,3.419991137123013,423.97380944373947,442.0783501730554,465.49122778829053,0.579999999999999,-0.6299999999999999,2.5,5.9375,-19.787760018696368,-50.591357940497005,801.8016125666043,764.3775149947477
1997-02-01,435.8528964105833,82.7397,730.3843225277705,443.3313679041901,5.2,507.3297055220967,437.00173105481514,466.0321030452939,662.0256256442366,668.2597199868715,5.52526315789474,0.89421052631579,-0.4502,1.1917,1.23,94.51019921678845,73.5316261143542,-33.95185,-7.153308,99.61926132018712,21.10154,22.7,21.1,313.5886893637175,329.39445906580823,325.21529377827835,-22.186393760815253,11.207350005764399,1722.3327382692357,1479.5991125192177,1021.2870544741103,998.7320337905688,989.8918222541679,910.1279349568863,891.0449601188958,735.6805329352436,888.8004359258904,853.4899626252954,767.5608175121988,805.3267696297531,777.1984776087639,664.7526452683603,762.8570836146148,727.2205723864436,642.3637775991826,699.1666762425457,683.8735507979958,503.7647735703388,843.7169816128852,808.460752724722,722.17253224202,433.19536480394413,-2.11577895647184,433.19536480394413,-6.3076965,3.4498432476981478,424.55314622386436,442.97964499502467,466.24952526073605,0.45,-0.5899999999999999,2.5,5.9375,-15.518037865184489,-48.587697840202566,808.9372038815121,765.3428493793529
1997-03-01,436.55224365742333,83.1395,728.4134806195204,443.6514819957951,5.2,507.3923033332174,437.1041518615126,467.0957926526095,662.2989350446575,667.4763391613113,5.7955,0.899,-0.479,1.2042,1.21,91.09647042879192,99.02919676549368,-37.82262,-7.963969,100.17781603403608,22.62255,31.3,22.14,312.52242687867454,333.60262860915583,328.1976213138252,-22.43222719825482,11.885075433076379,1723.4506599536264,1480.1957750759216,1020.2848337825859,997.3996698668944,988.4338809621257,908.3676952687707,888.8216912738573,735.5138965998063,889.0542600539981,853.7903054108726,767.7090053496892,805.2505010113356,777.1703745438319,664.527950829806,762.6988247554204,727.2097652907963,641.8839537813682,699.2828696006495,683.8344105733487,504.891967158819,843.698111940137,808.7580667071156,721.5825836493684,434.0009134154354,-1.60082008589657,434.0009134154354,-3.8710965,3.49865303304433,424.9144335601923,443.75989262782457,465.2053771886942,0.549999999999999,-0.7400000000000003,2.5,5.9375,-14.336769862791371,-47.5985700923283,814.0038533867255,764.9549756363604
1997-04-01,436.62554203016566,82.4958,730.7872780763706,443.8643235092778,5.1,507.45486198399084,437.19762988203803,467.45096640667043,663.6238901400917,663.8476161932225,5.98818181818182,0.897272727272727,-0.4092,1.2317,1.25,101.91079522979872,120.53397242777615,-54.78072,-21.9611,94.49842584491198,16.33164,37.2,20.06,314.51607598127845,333.58524395453435,328.170668669513,-22.144420345452907,11.664787521976503,1721.985468343088,1480.884492015657,1021.1027373412792,998.3263877746095,989.3651614210465,907.8419798827008,887.8476644472164,736.3327754201019,889.9898644253155,854.7398953280119,768.6705031532201,805.6036668762952,777.4877612862168,665.0257652057825,762.8104794397439,727.2857854625549,642.0793430071896,700.3800545301402,684.6278427251467,507.4576385247348,844.3012042273484,809.2379588871278,722.7812970528571,434.537081935606,-1.58015925048259,434.537081935606,-10.158835,3.5487470248324327,425.80785303428667,444.76315087260303,465.58633003036095,0.589999999999999,-0.6900000000000004,2.5,5.9375,-13.321055861154512,-48.81504747267723,814.2665546410329,766.6367114185592
1997-05-01,437.2512771055031,82.6513,727.3786317844895,444.14740933173016,4.9,507.45486198399084,437.1584808056456,465.6718447868668,663.8826001900042,672.5141679547881,5.86952380952381,0.841428571428572,-0.4328,1.1565,1.23,109.26535499479013,112.44996728314712,-59.82573,-23.37824,94.31802472606441,15.08175,47.7,19.19,318.25682680880925,333.5423881189134,328.1115840750857,-21.591001038655747,11.238035358075203,1724.5599593807847,1481.7752171368143,1022.6634183629727,1000.0919278669913,991.1392771659135,907.4726928882958,887.0843697130587,737.8952953719418,891.4998948373715,856.1504880289474,770.4916718806465,806.3995304385926,778.168171919919,666.2110992863679,763.1056031702107,727.487993786159,642.5921110054761,702.2763888244235,686.142364094775,511.10985927694423,845.4720087112416,809.8002643992926,725.1544727602625,434.75806244627205,-1.17597296434307,434.75806244627205,-17.598618,3.6003643598814694,425.95196932096553,443.6464169057147,464.91870714048656,0.46,-0.75,2.5,6.25,-13.736662160787022,-48.99287980530055,817.4094246583987,769.6135363633443
1997-06-01,437.74411373322533,82.6864,730.9212365692763,444.40620255933345,5.0,507.6423034634259,437.2834516304967,465.24353784552056,664.2867823944944,677.5697086379666,5.69190476190476,0.801904761904762,-0.5217,1.1602,1.2,115.29100725372149,94.33650571031998,-60.67648,-24.53802,99.04488965846888,21.32074,43.9,21.53,320.1404078956161,333.4936303997808,328.0608808036963,-21.305601700257956,11.01631588822007,1725.0756357183454,1482.593987450221,1023.462173515139,1000.9941397081642,992.0458128806299,907.1753114971029,886.6595700400002,738.6949806292371,892.5151455692779,856.8821609643521,772.037295951825,807.143032635129,778.7191136897147,667.473561906022,763.4859343020264,727.7512377164765,643.2452835785123,703.2269387829655,686.9177639012966,513.8389195781831,846.1197066562559,810.0567130948315,726.6392196990408,435.65250918626646,-0.838061109211234,435.65250918626646,-18.095566,3.6472394699803123,426.5193596733269,445.5068940324768,465.01435516308226,0.379999999999999,-0.7699999999999996,2.5,6.5,-12.402337921154137,-49.76795920959754,823.9004579791839,768.850116402115
1997-07-01,438.59539128117706,82.7823,727.0312886079025,444.6994751022215,4.9,507.7670695432414,437.3389441278218,465.9090027977522,664.3640893946668,683.0107201890846,5.54181818181818,0.678636363636364,-0.4925,1.2171,1.28,125.64541774837049,114.33991884173179,-76.74574,-37.34655,99.34286998750179,21.06622,43.7,21.48,318.9965059344627,333.4242611380288,328.02121267726625,-21.408365931504328,11.373772801153011,1722.9346897106054,1483.9553742532642,1023.1521213663156,1000.5526153961031,991.6308418275482,906.8367536269124,886.4289172797196,738.139357740445,892.8657900053041,856.9358134895841,773.1524880936984,807.6622027135729,778.9865470156773,668.9098715273688,764.1285378893423,728.1878040558728,644.416953341084,703.1790780694229,686.6717924059917,515.7076856079753,846.1727354063285,810.0061524752218,727.0401910073391,436.0142923423874,-1.16661780245238,436.0142923423874,-12.930288,3.6894651222196817,427.083386810784,446.1332372772416,466.53241088078386,0.219999999999999,-0.5700000000000003,2.5,6.75,-8.642240268723274,-51.246428043449924,839.8168635392285,773.8566550791616
1997-08-01,439.56644652659793,83.2054,723.7059026124738,444.9802098754394,4.8,508.0161356744866,437.4208653745814,467.54422389734225,664.6097614813846,683.2212431733493,5.5647619047619,0.733809523809524,-0.4807,1.1619,1.18,115.28181030118449,113.5985865571902,-66.17034,-26.91088,107.11448362256061,25.4675,44.8,24.76,316.8555969578516,333.34113872104,327.9860844487202,-21.634001958652977,12.145743776668342,1723.4033580153596,1484.8685432722841,1022.3943758887445,999.4719710641872,990.6153480636391,906.538623664828,886.2663304877881,737.1082435420092,893.0961641813888,856.96211893419,774.127646584167,808.1618409625319,779.1983764351871,670.5162379162888,765.1059888030851,728.8784753863993,646.1024857561714,703.0909007259739,686.2173405142556,517.2135524055602,846.1992366083903,809.9129973187324,727.3013764042656,436.4554507152293,-1.12764390680425,436.4554507152293,-16.511782,3.7223306702258707,427.43488099095595,446.5534003186983,464.5351975620923,0.3,-0.7399999999999993,2.5,7.0,-6.104885178924632,-47.21887401510724,827.0276791898681,773.1329664156455
1997-09-01,440.4493601619712,83.3296,734.3426229147367,445.3067407778134,4.9,508.2645830072527,437.6473745884182,467.2548421318039,665.0165976218268,684.2704626727809,5.52380952380952,0.684761904761905,-0.5417,1.169,1.22,120.42285902627039,119.52843099201007,-73.00552,-31.07914,102.02967129244335,24.33241,32.8,22.91,315.7383326555885,333.2876409043453,327.9715639717189,-21.852175951726448,12.86810220726173,1724.6080769883702,1485.9334680358515,1021.4793922331049,998.1642709541053,989.3867149143562,906.4156487074721,886.2071774405351,736.5746845152222,893.4621257150222,857.015957540849,774.8585123925959,808.8431001511477,779.5445281516301,671.7880871082318,766.2010729087979,729.7296946012765,647.6547657330427,703.0455980850405,685.9832088882054,517.8063155050206,846.2525156360167,809.86513543615,727.5150851078283,436.95753126980514,-0.964743390591629,436.95753126980514,-16.367944,3.7423574910954605,427.7850057707524,446.03619317058644,465.3007515402251,0.49,-0.5899999999999999,2.5,7.0,-9.072396514249185,-47.0815799346294,833.5155594301916,780.5890186834948
1997-10-01,441.3404170366137,83.4473,732.6465613840322,445.6438132187692,4.7,508.4505142662711,437.7767577753498,467.2641901103104,665.5884395908976,685.7682292347697,5.45636363636364,0.573181818181818,-0.389,1.3394,1.26,107.26018898052219,183.53152744504598,-78.12813,-24.7541,125.02300721836662,54.88115,24.9,35.09,319.28875648501713,333.2615094412405,327.97571202986416,-22.016813771173574,13.398457003310247,1726.1232287968649,1485.9411436435487,1019.818107854514,995.8621321236184,987.2603552441298,906.578751387242,886.2355077382815,737.0893509892229,895.0431758609948,858.8329335980076,775.4299299055706,810.3359224629136,781.143241753487,672.6215482600635,767.5105278413,731.0047263581537,648.9487643372718,705.0003679995388,688.4504552553788,516.9605747845775,847.3729464375004,811.3240390004348,727.7675919653324,437.6308693360838,-0.949872178762345,437.6308693360838,-14.332805,3.7479544030743384,428.4452412444341,447.4721839143939,465.8710952916121,0.35,-0.2999999999999998,2.5,7.0,-10.692207870745765,-49.04188139883281,822.3275719202059,773.7995626510736
1997-11-01,442.22252349242996,83.751,731.986492980897,446.2107803146254,4.6,508.5742766583061,437.7893103392274,469.1714787388277,665.6275779934945,684.4730278560687,5.45722222222222,0.417777777777778,-0.3196,1.3265,1.33,103.94524703099412,160.04028829807297,-68.10188,-15.84059,111.82628962184826,32.56614,25.1,27.43,325.3759904211362,333.24294405249367,327.98735382822525,-22.177019659934054,13.895607024744166,1724.8100334889284,1485.5265578792103,1017.7364933267904,992.9413833963455,984.5557895788406,906.869457328477,886.2860969733737,738.2034561019483,897.2907424455069,861.9145800098378,775.8803273574338,812.4037063979083,783.7772633421041,673.2803348267225,769.035706333658,732.6969673673816,650.144353465097,708.4000088602055,692.7119095352353,515.4317101143438,849.3444469486212,814.0236044195481,727.9856848925572,437.4808018039643,-2.01730300749555,437.4808018039643,-21.09269,3.7359933376183374,428.16980521962114,447.0555487364166,466.62652853479017,0.419999999999999,-0.16999999999999993,2.5,7.25,-12.136441810738244,-52.40774294417386,828.125311267141,773.5713033664985
1997-12-01,442.5410544684367,83.4563,735.6279876550748,446.74012562431955,4.7,508.6361004624392,437.7729916989106,471.992642328628,666.5367489443548,686.9398992104784,5.525,0.283636363636364,-0.3979,1.3241,1.29,97.95106013889988,139.0220149520056,-56.10291,-3.890448,104.29083621935662,27.16726,23.3,24.01,328.7543310089449,333.2354256819758,328.0068411855995,-22.407477101471876,14.558142152849,1724.2647481793958,1485.4148471692952,1016.5312150682196,991.0431212488874,982.6985261715189,907.0318221103786,886.3144049249645,739.4323447099239,898.4749327993802,863.5905928099993,776.2260815835235,814.3640618200708,786.1204213881723,674.1442101597556,770.8130879579808,734.6835675574363,651.4856384251846,710.2538038154048,695.0204428966629,514.5655577772197,850.6804212371015,815.9408489066223,728.0839058599917,437.41680870159945,-2.82036438089803,437.41680870159945,-21.155612,3.702822109322601,427.99771909978074,448.378460903992,465.9658371272161,0.379999999999999,-0.019999999999999574,2.5,7.25,-9.487544375573613,-50.66368631445361,835.4601318081654,778.779687818117
1998-01-01,443.04822190682194,83.5238,732.9749689041512,447.34656949906633,4.6,508.75963352323834,437.8119009842864,473.75133729758045,666.1984655379671,687.0427173716138,5.2445,0.3,-0.3368,1.388,1.45,101.72219162847853,139.92461684252805,-60.13191,-1.683796,100.24104212593407,19.536,24.2,21.47,328.9427601813159,338.7110984400494,328.32120297202874,-23.00074835212928,15.94308829727287,1724.3712609059614,1485.7589884215733,1016.3560163919932,990.4923905427864,981.997884844327,906.9733038241891,886.0098814227604,740.7983313428415,897.933818752565,862.7549274186706,776.428556243713,815.8207549622347,787.5864014152908,675.4416677030438,772.9509951995899,737.1541140797127,652.9367865642613,710.0414072472076,694.5686710413867,515.4996458652294,850.9945128720292,816.5062986593837,727.8944418609753,437.2039933159309,-3.58516886513794,437.2039933159309,-27.72895,3.6421180364548444,428.34543547117573,448.28054203841805,466.1550519424199,0.58,-0.17000000000000082,2.5,7.25,-7.390285073102085,-49.16428043492168,839.849523734962,783.8611418415595
1998-02-01,443.1319053644633,82.9717,736.7708572374371,447.7904834942216,4.6,508.75963352323834,437.7503922612893,472.7299319221155,666.6254764895048,693.1217867109804,5.30842105263158,0.266315789473684,-0.3187,1.3406,1.47,106.67028891077578,110.03934486374986,-56.54197,-1.414698,94.99858025750557,16.11366,24.4,18.55,329.0485234969918,347.12333070180506,328.815904859863,-23.721844708268343,17.483549597663348,1725.3063880157388,1486.60160489149,1016.2581506391232,990.1606827397532,981.5509547935459,906.876847018253,885.5062879493827,742.1205466753618,897.036148310946,861.363143596674,776.5651392154329,817.0268555340659,788.7208636035373,676.9421821303296,775.1445767825886,739.7074408300471,654.3682950775509,709.6905947049471,693.8201055699999,517.236337275052,851.1679187086808,816.8425195630073,727.5816019950238,437.9869810399724,-1.83875157213074,437.9869810399724,-43.576177,3.563340084223432,428.38112310369286,448.89752056486117,466.90835117317437,0.389999999999999,-0.14999999999999947,2.5,7.25,-7.621766657947232,-49.51839277760339,845.7407092940821,789.4839926156371
1998-03-01,443.21183324332674,82.2712,735.6918242356021,448.27765377740246,4.7,508.75963352323834,437.75792597466017,472.5439018379036,667.3874160775766,698.1776818829265,5.38954545454546,0.257727272727273,-0.3666,1.3281,1.48,109.10379026810767,110.87846067469194,-59.2152,-5.948516,107.25851137752376,30.50423,25.2,24.22,329.0898767715398,351.90568203256805,329.11273982938536,-24.132619192268123,18.329564138614558,1724.6230171620002,1487.93119160798,1016.187855558556,989.9097086533709,981.270967924724,906.8182379463849,885.1992897740818,743.0434267208395,896.4871709576936,860.5085746720862,776.8120530758719,818.4907259979065,790.0552504256805,678.856400221954,777.5177563622821,742.2111861569409,656.2732187783852,709.4769972428568,693.3628657608473,518.9807452292234,851.4700888207177,817.339865204891,727.3911830078862,437.6759412180762,-2.78727190004067,437.6759412180762,-36.550022,3.4555765764116453,428.3129632610752,448.85594421508006,467.18938180309993,0.509999999999999,-0.08999999999999986,2.5,7.25,-6.802968293058674,-50.79615261513404,853.7456496897651,793.0803150780256
1998-04-01,443.5591098003614,82.0606,733.9537695407674,448.7737089095996,4.3,508.88301416813124,437.8846583667251,472.57936283118295,668.4048444053495,701.4095314753464,5.37904761904762,0.258571428571428,-0.4464,1.2202,1.5,114.26208803021261,134.9460923049079,-71.24947,-11.6426,100.4317906275314,21.4343,24.0,21.18,327.91746495733247,351.8794058762334,329.0177384076951,-24.014722293238503,18.305225844227003,1725.8059617839508,1488.1389577765742,1016.1314988261473,989.7074297525654,981.1259566012549,907.2792576589491,885.7519268282043,743.3271424410966,896.8021215787752,860.6913173958352,777.6844476944566,820.1051572795908,791.4453382725586,681.19135221747,779.5862870715164,743.9879811959838,658.9293282008762,710.0485487676984,693.9484819321981,520.019583007642,852.1992577111256,818.1282972057368,728.0680624033946,437.60139697783666,-2.93404364528771,437.60139697783666,-43.479703,3.33656765241499,428.4522042544809,449.11580178720925,466.62652853479017,0.5,-0.20999999999999996,2.5,7.25,-7.572118332558345,-51.41999244049401,853.8453579192526,793.343480210654
